case_id,assertion_id,assertion_type,subject_record_id,related_record_ids_json,expected_value_json,severity,description,snapshot_version
PANAMA_PAWPERS,ASSERT-ENTITY_CONTROL_TRUTH-C5DE35FFA924ADEB,ENTITY_CONTROL_TRUTH,CE-0015,"[""P-MARCELLUS""]","{""beneficial_owner_truth_id"":""P-MARCELLUS"",""corporate_entity_id"":""CE-0015"",""truth_category"":""FRAUD_CONTROLLED""}",REQUIRED,"Converted protected truth row from entity_control_truth.csv, source row 15.",2026.07.19.2
PANAMA_PAWPERS,ASSERT-ENTITY_CONTROL_TRUTH-F09495CA2E0C1178,ENTITY_CONTROL_TRUTH,CE-0016,"[""P-MARCELLUS""]","{""beneficial_owner_truth_id"":""P-MARCELLUS"",""corporate_entity_id"":""CE-0016"",""truth_category"":""FRAUD_CONTROLLED""}",REQUIRED,"Converted protected truth row from entity_control_truth.csv, source row 16.",2026.07.19.2
PANAMA_PAWPERS,ASSERT-ENTITY_CONTROL_TRUTH-D53AEE66493165A3,ENTITY_CONTROL_TRUTH,CE-0017,"[""P-MARCELLUS""]","{""beneficial_owner_truth_id"":""P-MARCELLUS"",""corporate_entity_id"":""CE-0017"",""truth_category"":""FRAUD_CONTROLLED""}",REQUIRED,"Converted protected truth row from entity_control_truth.csv, source row 17.",2026.07.19.2
PANAMA_PAWPERS,ASSERT-ENTITY_CONTROL_TRUTH-03D8A7F260376941,ENTITY_CONTROL_TRUTH,CE-0018,"[""P-MARCELLUS""]","{""beneficial_owner_truth_id"":""P-MARCELLUS"",""corporate_entity_id"":""CE-0018"",""truth_category"":""FRAUD_CONTROLLED""}",REQUIRED,"Converted protected truth row from entity_control_truth.csv, source row 18.",2026.07.19.2
PANAMA_PAWPERS,ASSERT-ENTITY_CONTROL_TRUTH-42D81F069A322B25,ENTITY_CONTROL_TRUTH,CE-0019,"[""P-MARCELLUS""]","{""beneficial_owner_truth_id"":""P-MARCELLUS"",""corporate_entity_id"":""CE-0019"",""truth_category"":""FRAUD_CONTROLLED""}",REQUIRED,"Converted protected truth row from entity_control_truth.csv, source row 19.",2026.07.19.2
PANAMA_PAWPERS,ASSERT-ENTITY_CONTROL_TRUTH-ACB0D45ED09AE7E1,ENTITY_CONTROL_TRUTH,CE-0020,"[""P-MARCELLUS""]","{""beneficial_owner_truth_id"":""P-MARCELLUS"",""corporate_entity_id"":""CE-0020"",""truth_category"":""FRAUD_CONTROLLED""}",REQUIRED,"Converted protected truth row from entity_control_truth.csv, source row 20.",2026.07.19.2
PANAMA_PAWPERS,ASSERT-ENTITY_CONTROL_TRUTH-44F60D661AD87DF3,ENTITY_CONTROL_TRUTH,CE-0021,"[""P-MARCELLUS""]","{""beneficial_owner_truth_id"":""P-MARCELLUS"",""corporate_entity_id"":""CE-0021"",""truth_category"":""FRAUD_CONTROLLED""}",REQUIRED,"Converted protected truth row from entity_control_truth.csv, source row 21.",2026.07.19.2
PANAMA_PAWPERS,ASSERT-ENTITY_CONTROL_TRUTH-DE62F1967DEF9E73,ENTITY_CONTROL_TRUTH,CE-0022,"[""P-MARCELLUS""]","{""beneficial_owner_truth_id"":""P-MARCELLUS"",""corporate_entity_id"":""CE-0022"",""truth_category"":""FRAUD_CONTROLLED""}",REQUIRED,"Converted protected truth row from entity_control_truth.csv, source row 22.",2026.07.19.2
PANAMA_PAWPERS,ASSERT-ENTITY_CONTROL_TRUTH-CB90FE665592F1AC,ENTITY_CONTROL_TRUTH,CE-0023,"[""P-MARCELLUS""]","{""beneficial_owner_truth_id"":""P-MARCELLUS"",""corporate_entity_id"":""CE-0023"",""truth_category"":""FRAUD_CONTROLLED""}",REQUIRED,"Converted protected truth row from entity_control_truth.csv, source row 23.",2026.07.19.2
PANAMA_PAWPERS,ASSERT-ENTITY_CONTROL_TRUTH-628B514AFD27F33F,ENTITY_CONTROL_TRUTH,CE-0024,"[""P-MARCELLUS""]","{""beneficial_owner_truth_id"":""P-MARCELLUS"",""corporate_entity_id"":""CE-0024"",""truth_category"":""FRAUD_CONTROLLED""}",REQUIRED,"Converted protected truth row from entity_control_truth.csv, source row 24.",2026.07.19.2
PANAMA_PAWPERS,ASSERT-ENTITY_CONTROL_TRUTH-CF95BA58F47D0368,ENTITY_CONTROL_TRUTH,CE-0025,"[""P-MARCELLUS""]","{""beneficial_owner_truth_id"":""P-MARCELLUS"",""corporate_entity_id"":""CE-0025"",""truth_category"":""FRAUD_CONTROLLED""}",REQUIRED,"Converted protected truth row from entity_control_truth.csv, source row 25.",2026.07.19.2
PANAMA_PAWPERS,ASSERT-ENTITY_CONTROL_TRUTH-2E85CFC08EAC87C2,ENTITY_CONTROL_TRUTH,CE-0026,"[""P-MARCELLUS""]","{""beneficial_owner_truth_id"":""P-MARCELLUS"",""corporate_entity_id"":""CE-0026"",""truth_category"":""FRAUD_CONTROLLED""}",REQUIRED,"Converted protected truth row from entity_control_truth.csv, source row 26.",2026.07.19.2
PANAMA_PAWPERS,ASSERT-ENTITY_CONTROL_TRUTH-0F06D2B205239055,ENTITY_CONTROL_TRUTH,CE-0027,"[""P-MARCELLUS""]","{""beneficial_owner_truth_id"":""P-MARCELLUS"",""corporate_entity_id"":""CE-0027"",""truth_category"":""FRAUD_CONTROLLED""}",REQUIRED,"Converted protected truth row from entity_control_truth.csv, source row 27.",2026.07.19.2
PANAMA_PAWPERS,ASSERT-ENTITY_CONTROL_TRUTH-71E0953EE1AA5D4C,ENTITY_CONTROL_TRUTH,CE-0028,"[""P-MARCELLUS""]","{""beneficial_owner_truth_id"":""P-MARCELLUS"",""corporate_entity_id"":""CE-0028"",""truth_category"":""FRAUD_CONTROLLED""}",REQUIRED,"Converted protected truth row from entity_control_truth.csv, source row 28.",2026.07.19.2
PANAMA_PAWPERS,ASSERT-ENTITY_CONTROL_TRUTH-2EB8D32E0A24E13F,ENTITY_CONTROL_TRUTH,CE-0029,"[""P-MARCELLUS""]","{""beneficial_owner_truth_id"":""P-MARCELLUS"",""corporate_entity_id"":""CE-0029"",""truth_category"":""FRAUD_CONTROLLED""}",REQUIRED,"Converted protected truth row from entity_control_truth.csv, source row 29.",2026.07.19.2
PANAMA_PAWPERS,ASSERT-ENTITY_CONTROL_TRUTH-09DBB10A1D8F5773,ENTITY_CONTROL_TRUTH,CE-0030,"[""P-MARCELLUS""]","{""beneficial_owner_truth_id"":""P-MARCELLUS"",""corporate_entity_id"":""CE-0030"",""truth_category"":""FRAUD_CONTROLLED""}",REQUIRED,"Converted protected truth row from entity_control_truth.csv, source row 30.",2026.07.19.2
PANAMA_PAWPERS,ASSERT-ENTITY_CONTROL_TRUTH-C35EB91103DCEDD2,ENTITY_CONTROL_TRUTH,CE-0031,"[""P-MARCELLUS""]","{""beneficial_owner_truth_id"":""P-MARCELLUS"",""corporate_entity_id"":""CE-0031"",""truth_category"":""FRAUD_CONTROLLED""}",REQUIRED,"Converted protected truth row from entity_control_truth.csv, source row 31.",2026.07.19.2
PANAMA_PAWPERS,ASSERT-ENTITY_CONTROL_TRUTH-30E9FD2AE7C14042,ENTITY_CONTROL_TRUTH,CE-0032,"[""P-MARCELLUS""]","{""beneficial_owner_truth_id"":""P-MARCELLUS"",""corporate_entity_id"":""CE-0032"",""truth_category"":""FRAUD_CONTROLLED""}",REQUIRED,"Converted protected truth row from entity_control_truth.csv, source row 32.",2026.07.19.2
PANAMA_PAWPERS,ASSERT-ENTITY_CONTROL_TRUTH-088C4A06E8F4F2CE,ENTITY_CONTROL_TRUTH,CE-0033,"[""P-MARCELLUS""]","{""beneficial_owner_truth_id"":""P-MARCELLUS"",""corporate_entity_id"":""CE-0033"",""truth_category"":""FRAUD_CONTROLLED""}",REQUIRED,"Converted protected truth row from entity_control_truth.csv, source row 33.",2026.07.19.2
PANAMA_PAWPERS,ASSERT-ENTITY_CONTROL_TRUTH-3FCDBA724BBFC42F,ENTITY_CONTROL_TRUTH,CE-0034,"[""P-MARCELLUS""]","{""beneficial_owner_truth_id"":""P-MARCELLUS"",""corporate_entity_id"":""CE-0034"",""truth_category"":""FRAUD_CONTROLLED""}",REQUIRED,"Converted protected truth row from entity_control_truth.csv, source row 34.",2026.07.19.2
PANAMA_PAWPERS,ASSERT-ENTITY_CONTROL_TRUTH-8E715D6A58A6D659,ENTITY_CONTROL_TRUTH,CE-0035,"[""P-MARCELLUS""]","{""beneficial_owner_truth_id"":""P-MARCELLUS"",""corporate_entity_id"":""CE-0035"",""truth_category"":""FRAUD_CONTROLLED""}",REQUIRED,"Converted protected truth row from entity_control_truth.csv, source row 35.",2026.07.19.2
PANAMA_PAWPERS,ASSERT-ENTITY_CONTROL_TRUTH-E1D5B299AE77C3FA,ENTITY_CONTROL_TRUTH,CE-0036,"[""P-MARCELLUS""]","{""beneficial_owner_truth_id"":""P-MARCELLUS"",""corporate_entity_id"":""CE-0036"",""truth_category"":""FRAUD_CONTROLLED""}",REQUIRED,"Converted protected truth row from entity_control_truth.csv, source row 36.",2026.07.19.2
PANAMA_PAWPERS,ASSERT-ENTITY_CONTROL_TRUTH-FF4CA8A9EA472396,ENTITY_CONTROL_TRUTH,CE-0037,"[""P-MARCELLUS""]","{""beneficial_owner_truth_id"":""P-MARCELLUS"",""corporate_entity_id"":""CE-0037"",""truth_category"":""FRAUD_CONTROLLED""}",REQUIRED,"Converted protected truth row from entity_control_truth.csv, source row 37.",2026.07.19.2
PANAMA_PAWPERS,ASSERT-ENTITY_CONTROL_TRUTH-6BBE258FAB0CAE64,ENTITY_CONTROL_TRUTH,CE-0038,"[""P-MARCELLUS""]","{""beneficial_owner_truth_id"":""P-MARCELLUS"",""corporate_entity_id"":""CE-0038"",""truth_category"":""FRAUD_CONTROLLED""}",REQUIRED,"Converted protected truth row from entity_control_truth.csv, source row 38.",2026.07.19.2
PANAMA_PAWPERS,ASSERT-ENTITY_CONTROL_TRUTH-2E9982A26A455187,ENTITY_CONTROL_TRUTH,CE-0039,"[""P-MARCELLUS""]","{""beneficial_owner_truth_id"":""P-MARCELLUS"",""corporate_entity_id"":""CE-0039"",""truth_category"":""FRAUD_CONTROLLED""}",REQUIRED,"Converted protected truth row from entity_control_truth.csv, source row 39.",2026.07.19.2
PANAMA_PAWPERS,ASSERT-ENTITY_CONTROL_TRUTH-9043437AA09BB962,ENTITY_CONTROL_TRUTH,CE-0040,"[""P-MARCELLUS""]","{""beneficial_owner_truth_id"":""P-MARCELLUS"",""corporate_entity_id"":""CE-0040"",""truth_category"":""FRAUD_CONTROLLED""}",REQUIRED,"Converted protected truth row from entity_control_truth.csv, source row 40.",2026.07.19.2
PANAMA_PAWPERS,ASSERT-ENTITY_CONTROL_TRUTH-B9FEF405D7D09613,ENTITY_CONTROL_TRUTH,CE-0041,"[""P-MARCELLUS""]","{""beneficial_owner_truth_id"":""P-MARCELLUS"",""corporate_entity_id"":""CE-0041"",""truth_category"":""FRAUD_CONTROLLED""}",REQUIRED,"Converted protected truth row from entity_control_truth.csv, source row 41.",2026.07.19.2
PANAMA_PAWPERS,ASSERT-ENTITY_CONTROL_TRUTH-12C7AC12E924CB15,ENTITY_CONTROL_TRUTH,CE-0042,"[""P-MARCELLUS""]","{""beneficial_owner_truth_id"":""P-MARCELLUS"",""corporate_entity_id"":""CE-0042"",""truth_category"":""FRAUD_CONTROLLED""}",REQUIRED,"Converted protected truth row from entity_control_truth.csv, source row 42.",2026.07.19.2
PANAMA_PAWPERS,ASSERT-ENTITY_CONTROL_TRUTH-92311F3E507AC74B,ENTITY_CONTROL_TRUTH,CE-0043,"[""P-MARCELLUS""]","{""beneficial_owner_truth_id"":""P-MARCELLUS"",""corporate_entity_id"":""CE-0043"",""truth_category"":""FRAUD_CONTROLLED""}",REQUIRED,"Converted protected truth row from entity_control_truth.csv, source row 43.",2026.07.19.2
PANAMA_PAWPERS,ASSERT-ENTITY_CONTROL_TRUTH-F277C62B94D95D3F,ENTITY_CONTROL_TRUTH,CE-0044,"[""P-MARCELLUS""]","{""beneficial_owner_truth_id"":""P-MARCELLUS"",""corporate_entity_id"":""CE-0044"",""truth_category"":""FRAUD_CONTROLLED""}",REQUIRED,"Converted protected truth row from entity_control_truth.csv, source row 44.",2026.07.19.2
PANAMA_PAWPERS,ASSERT-ENTITY_CONTROL_TRUTH-88B30313311C5FB0,ENTITY_CONTROL_TRUTH,CE-0045,"[""P-MARCELLUS""]","{""beneficial_owner_truth_id"":""P-MARCELLUS"",""corporate_entity_id"":""CE-0045"",""truth_category"":""FRAUD_CONTROLLED""}",REQUIRED,"Converted protected truth row from entity_control_truth.csv, source row 45.",2026.07.19.2
PANAMA_PAWPERS,ASSERT-ENTITY_CONTROL_TRUTH-A1F26B809DF1D3FB,ENTITY_CONTROL_TRUTH,CE-0046,"[""P-MARCELLUS""]","{""beneficial_owner_truth_id"":""P-MARCELLUS"",""corporate_entity_id"":""CE-0046"",""truth_category"":""FRAUD_CONTROLLED""}",REQUIRED,"Converted protected truth row from entity_control_truth.csv, source row 46.",2026.07.19.2
PANAMA_PAWPERS,ASSERT-ENTITY_CONTROL_TRUTH-6DF411EB3082122B,ENTITY_CONTROL_TRUTH,CE-0047,"[""P-MARCELLUS""]","{""beneficial_owner_truth_id"":""P-MARCELLUS"",""corporate_entity_id"":""CE-0047"",""truth_category"":""FRAUD_CONTROLLED""}",REQUIRED,"Converted protected truth row from entity_control_truth.csv, source row 47.",2026.07.19.2
PANAMA_PAWPERS,ASSERT-ENTITY_CONTROL_TRUTH-4D3036D2120517E7,ENTITY_CONTROL_TRUTH,CE-0048,"[""P-MARCELLUS""]","{""beneficial_owner_truth_id"":""P-MARCELLUS"",""corporate_entity_id"":""CE-0048"",""truth_category"":""FRAUD_CONTROLLED""}",REQUIRED,"Converted protected truth row from entity_control_truth.csv, source row 48.",2026.07.19.2
PANAMA_PAWPERS,ASSERT-ENTITY_CONTROL_TRUTH-4429AF88C24CCA22,ENTITY_CONTROL_TRUTH,CE-0049,"[""P-MARCELLUS""]","{""beneficial_owner_truth_id"":""P-MARCELLUS"",""corporate_entity_id"":""CE-0049"",""truth_category"":""FRAUD_CONTROLLED""}",REQUIRED,"Converted protected truth row from entity_control_truth.csv, source row 49.",2026.07.19.2
PANAMA_PAWPERS,ASSERT-ENTITY_CONTROL_TRUTH-D5BF17AF1AD74755,ENTITY_CONTROL_TRUTH,CE-0050,"[""P-MARCELLUS""]","{""beneficial_owner_truth_id"":""P-MARCELLUS"",""corporate_entity_id"":""CE-0050"",""truth_category"":""FRAUD_CONTROLLED""}",REQUIRED,"Converted protected truth row from entity_control_truth.csv, source row 50.",2026.07.19.2
PANAMA_PAWPERS,ASSERT-ENTITY_CONTROL_TRUTH-20C669397E52CAF1,ENTITY_CONTROL_TRUTH,CE-0051,"[""P-MARCELLUS""]","{""beneficial_owner_truth_id"":""P-MARCELLUS"",""corporate_entity_id"":""CE-0051"",""truth_category"":""FRAUD_CONTROLLED""}",REQUIRED,"Converted protected truth row from entity_control_truth.csv, source row 51.",2026.07.19.2
PANAMA_PAWPERS,ASSERT-ENTITY_CONTROL_TRUTH-E9C11153BF3E420A,ENTITY_CONTROL_TRUTH,CE-0052,"[""P-MARCELLUS""]","{""beneficial_owner_truth_id"":""P-MARCELLUS"",""corporate_entity_id"":""CE-0052"",""truth_category"":""FRAUD_CONTROLLED""}",REQUIRED,"Converted protected truth row from entity_control_truth.csv, source row 52.",2026.07.19.2
PANAMA_PAWPERS,ASSERT-ENTITY_CONTROL_TRUTH-5A42E40639D193E0,ENTITY_CONTROL_TRUTH,CE-0053,"[""P-MARCELLUS""]","{""beneficial_owner_truth_id"":""P-MARCELLUS"",""corporate_entity_id"":""CE-0053"",""truth_category"":""FRAUD_CONTROLLED""}",REQUIRED,"Converted protected truth row from entity_control_truth.csv, source row 53.",2026.07.19.2
PANAMA_PAWPERS,ASSERT-ENTITY_CONTROL_TRUTH-7C54ECD063E2B3D0,ENTITY_CONTROL_TRUTH,CE-0054,"[""P-MARCELLUS""]","{""beneficial_owner_truth_id"":""P-MARCELLUS"",""corporate_entity_id"":""CE-0054"",""truth_category"":""FRAUD_CONTROLLED""}",REQUIRED,"Converted protected truth row from entity_control_truth.csv, source row 54.",2026.07.19.2
PANAMA_PAWPERS,ASSERT-ENTITY_CONTROL_TRUTH-FF4D1487782727A3,ENTITY_CONTROL_TRUTH,CE-0055,"[""P-MARCELLUS""]","{""beneficial_owner_truth_id"":""P-MARCELLUS"",""corporate_entity_id"":""CE-0055"",""truth_category"":""FRAUD_CONTROLLED""}",REQUIRED,"Converted protected truth row from entity_control_truth.csv, source row 55.",2026.07.19.2
PANAMA_PAWPERS,ASSERT-ENTITY_CONTROL_TRUTH-CE0648F4E3B42DED,ENTITY_CONTROL_TRUTH,CE-0056,"[""P-MARCELLUS""]","{""beneficial_owner_truth_id"":""P-MARCELLUS"",""corporate_entity_id"":""CE-0056"",""truth_category"":""FRAUD_CONTROLLED""}",REQUIRED,"Converted protected truth row from entity_control_truth.csv, source row 56.",2026.07.19.2
PANAMA_PAWPERS,ASSERT-ENTITY_CONTROL_TRUTH-FFEC440EC07E5C0E,ENTITY_CONTROL_TRUTH,CE-0057,"[""P-MARCELLUS""]","{""beneficial_owner_truth_id"":""P-MARCELLUS"",""corporate_entity_id"":""CE-0057"",""truth_category"":""FRAUD_CONTROLLED""}",REQUIRED,"Converted protected truth row from entity_control_truth.csv, source row 57.",2026.07.19.2
PANAMA_PAWPERS,ASSERT-ENTITY_CONTROL_TRUTH-290A1B62D7882435,ENTITY_CONTROL_TRUTH,CE-0058,"[""P-MARCELLUS""]","{""beneficial_owner_truth_id"":""P-MARCELLUS"",""corporate_entity_id"":""CE-0058"",""truth_category"":""FRAUD_CONTROLLED""}",REQUIRED,"Converted protected truth row from entity_control_truth.csv, source row 58.",2026.07.19.2
PANAMA_PAWPERS,ASSERT-ENTITY_CONTROL_TRUTH-896EBAD3C47E5440,ENTITY_CONTROL_TRUTH,CE-0059,"[""P-MARCELLUS""]","{""beneficial_owner_truth_id"":""P-MARCELLUS"",""corporate_entity_id"":""CE-0059"",""truth_category"":""FRAUD_CONTROLLED""}",REQUIRED,"Converted protected truth row from entity_control_truth.csv, source row 59.",2026.07.19.2
PANAMA_PAWPERS,ASSERT-ENTITY_CONTROL_TRUTH-F82A5CFB59866E4A,ENTITY_CONTROL_TRUTH,CE-0060,"[""P-MARCELLUS""]","{""beneficial_owner_truth_id"":""P-MARCELLUS"",""corporate_entity_id"":""CE-0060"",""truth_category"":""FRAUD_CONTROLLED""}",REQUIRED,"Converted protected truth row from entity_control_truth.csv, source row 60.",2026.07.19.2
PANAMA_PAWPERS,ASSERT-ENTITY_CONTROL_TRUTH-F633728B8CD91B98,ENTITY_CONTROL_TRUTH,CE-0061,"[""P-MARCELLUS""]","{""beneficial_owner_truth_id"":""P-MARCELLUS"",""corporate_entity_id"":""CE-0061"",""truth_category"":""FRAUD_CONTROLLED""}",REQUIRED,"Converted protected truth row from entity_control_truth.csv, source row 61.",2026.07.19.2
PANAMA_PAWPERS,ASSERT-ENTITY_CONTROL_TRUTH-1F77149C87CE44B3,ENTITY_CONTROL_TRUTH,CE-0062,"[""P-MARCELLUS""]","{""beneficial_owner_truth_id"":""P-MARCELLUS"",""corporate_entity_id"":""CE-0062"",""truth_category"":""FRAUD_CONTROLLED""}",REQUIRED,"Converted protected truth row from entity_control_truth.csv, source row 62.",2026.07.19.2
PANAMA_PAWPERS,ASSERT-ENTITY_CONTROL_TRUTH-02B362AD9672D5C6,ENTITY_CONTROL_TRUTH,CE-0063,"[""P-MARCELLUS""]","{""beneficial_owner_truth_id"":""P-MARCELLUS"",""corporate_entity_id"":""CE-0063"",""truth_category"":""FRAUD_CONTROLLED""}",REQUIRED,"Converted protected truth row from entity_control_truth.csv, source row 63.",2026.07.19.2
PANAMA_PAWPERS,ASSERT-ENTITY_CONTROL_TRUTH-8C0FD838051EA77A,ENTITY_CONTROL_TRUTH,CE-0064,"[""P-MARCELLUS""]","{""beneficial_owner_truth_id"":""P-MARCELLUS"",""corporate_entity_id"":""CE-0064"",""truth_category"":""FRAUD_CONTROLLED""}",REQUIRED,"Converted protected truth row from entity_control_truth.csv, source row 64.",2026.07.19.2
PANAMA_PAWPERS,ASSERT-ENTITY_CONTROL_TRUTH-EFE34374541AF8E0,ENTITY_CONTROL_TRUTH,CE-0065,"[""P-MARCELLUS""]","{""beneficial_owner_truth_id"":""P-MARCELLUS"",""corporate_entity_id"":""CE-0065"",""truth_category"":""FRAUD_CONTROLLED""}",REQUIRED,"Converted protected truth row from entity_control_truth.csv, source row 65.",2026.07.19.2
PANAMA_PAWPERS,ASSERT-ENTITY_CONTROL_TRUTH-D8A3B1C5B99A589D,ENTITY_CONTROL_TRUTH,CE-0066,"[""P-MARCELLUS""]","{""beneficial_owner_truth_id"":""P-MARCELLUS"",""corporate_entity_id"":""CE-0066"",""truth_category"":""FRAUD_CONTROLLED""}",REQUIRED,"Converted protected truth row from entity_control_truth.csv, source row 66.",2026.07.19.2
PANAMA_PAWPERS,ASSERT-ENTITY_CONTROL_TRUTH-E3E9A890F54E06F3,ENTITY_CONTROL_TRUTH,CE-0067,"[""P-MARCELLUS""]","{""beneficial_owner_truth_id"":""P-MARCELLUS"",""corporate_entity_id"":""CE-0067"",""truth_category"":""FRAUD_CONTROLLED""}",REQUIRED,"Converted protected truth row from entity_control_truth.csv, source row 67.",2026.07.19.2
PANAMA_PAWPERS,ASSERT-ENTITY_CONTROL_TRUTH-0C2661FA6B07BA1D,ENTITY_CONTROL_TRUTH,CE-0068,"[""P-MARCELLUS""]","{""beneficial_owner_truth_id"":""P-MARCELLUS"",""corporate_entity_id"":""CE-0068"",""truth_category"":""FRAUD_CONTROLLED""}",REQUIRED,"Converted protected truth row from entity_control_truth.csv, source row 68.",2026.07.19.2
