case_id,candidate_id,left_record_id,right_record_id,entity_type,confidence_band,estimated_score,agreement_fields_json,disagreement_fields_json,missing_fields_json,expected_truth,generation_mode,framework_semantics,actual_engine_run,authoring_method_version,review_status,provenance_note,content_role,metadata_json,snapshot_version
CEO_BARKED_TWICE,Z-011,PR-BEA-01,PR-BEA-03,PERSON,HIGH,0.956,"[""normalized_name"",""email_or_phone"",""address""]","[""source_display_format""]",[],SAME,CURATED_APPROXIMATION,ZINGG,false,ceo-bec-zingg-v1,APPROVED,Likely same person across compatible source records.,CORE_EVIDENCE,"{""source_dataset"":""analytics/ceo_zingg_candidate_relationships.csv""}",2026.07.19.2
CEO_BARKED_TWICE,Z-012,PR-BEA-01,PR-BEA-04,PERSON,HIGH,0.950,"[""normalized_name"",""email_or_phone"",""address""]","[""source_display_format""]",[],SAME,CURATED_APPROXIMATION,ZINGG,false,ceo-bec-zingg-v1,APPROVED,Likely same person across compatible source records.,CORE_EVIDENCE,"{""source_dataset"":""analytics/ceo_zingg_candidate_relationships.csv""}",2026.07.19.2
CEO_BARKED_TWICE,Z-013,PR-BEA-02,PR-BEA-03,PERSON,HIGH,0.944,"[""normalized_name"",""email_or_phone"",""address""]","[""source_display_format""]",[],SAME,CURATED_APPROXIMATION,ZINGG,false,ceo-bec-zingg-v1,APPROVED,Likely same person across compatible source records.,CORE_EVIDENCE,"{""source_dataset"":""analytics/ceo_zingg_candidate_relationships.csv""}",2026.07.19.2
CEO_BARKED_TWICE,Z-014,PR-BEA-02,PR-BEA-04,PERSON,HIGH,0.938,"[""normalized_name"",""email_or_phone"",""address""]","[""source_display_format""]",[],SAME,CURATED_APPROXIMATION,ZINGG,false,ceo-bec-zingg-v1,APPROVED,Likely same person across compatible source records.,CORE_EVIDENCE,"{""source_dataset"":""analytics/ceo_zingg_candidate_relationships.csv""}",2026.07.19.2
CEO_BARKED_TWICE,Z-015,PR-BEA-03,PR-BEA-04,PERSON,HIGH,0.932,"[""normalized_name"",""email_or_phone"",""address""]","[""source_display_format""]",[],SAME,CURATED_APPROXIMATION,ZINGG,false,ceo-bec-zingg-v1,APPROVED,Likely same person across compatible source records.,CORE_EVIDENCE,"{""source_dataset"":""analytics/ceo_zingg_candidate_relationships.csv""}",2026.07.19.2
CEO_BARKED_TWICE,Z-016,PR-PENNY-01,PR-PENNY-02,PERSON,HIGH,0.951,"[""normalized_name"",""email_or_phone"",""address""]","[""source_display_format""]",[],SAME,CURATED_APPROXIMATION,ZINGG,false,ceo-bec-zingg-v1,APPROVED,Likely same person across compatible source records.,CORE_EVIDENCE,"{""source_dataset"":""analytics/ceo_zingg_candidate_relationships.csv""}",2026.07.19.2
CEO_BARKED_TWICE,Z-017,PR-PENNY-01,PR-PENNY-03,PERSON,HIGH,0.945,"[""normalized_name"",""email_or_phone"",""address""]","[""source_display_format""]",[],SAME,CURATED_APPROXIMATION,ZINGG,false,ceo-bec-zingg-v1,APPROVED,Likely same person across compatible source records.,CORE_EVIDENCE,"{""source_dataset"":""analytics/ceo_zingg_candidate_relationships.csv""}",2026.07.19.2
CEO_BARKED_TWICE,Z-018,PR-PENNY-02,PR-PENNY-03,PERSON,HIGH,0.939,"[""normalized_name"",""email_or_phone"",""address""]","[""source_display_format""]",[],SAME,CURATED_APPROXIMATION,ZINGG,false,ceo-bec-zingg-v1,APPROVED,Likely same person across compatible source records.,CORE_EVIDENCE,"{""source_dataset"":""analytics/ceo_zingg_candidate_relationships.csv""}",2026.07.19.2
CEO_BARKED_TWICE,Z-019,PR-CONRAD-01,PR-CONRAD-02,PERSON,HIGH,0.943,"[""normalized_name"",""email_or_phone"",""address""]","[""source_display_format""]",[],SAME,CURATED_APPROXIMATION,ZINGG,false,ceo-bec-zingg-v1,APPROVED,Likely same person across compatible source records.,CORE_EVIDENCE,"{""source_dataset"":""analytics/ceo_zingg_candidate_relationships.csv""}",2026.07.19.2
CEO_BARKED_TWICE,Z-020,PR-CONRAD-01,PR-CONRAD-03,PERSON,HIGH,0.937,"[""normalized_name"",""email_or_phone"",""address""]","[""source_display_format""]",[],SAME,CURATED_APPROXIMATION,ZINGG,false,ceo-bec-zingg-v1,APPROVED,Likely same person across compatible source records.,CORE_EVIDENCE,"{""source_dataset"":""analytics/ceo_zingg_candidate_relationships.csv""}",2026.07.19.2
CEO_BARKED_TWICE,Z-021,PR-CONRAD-02,PR-CONRAD-03,PERSON,HIGH,0.931,"[""normalized_name"",""email_or_phone"",""address""]","[""source_display_format""]",[],SAME,CURATED_APPROXIMATION,ZINGG,false,ceo-bec-zingg-v1,APPROVED,Likely same person across compatible source records.,CORE_EVIDENCE,"{""source_dataset"":""analytics/ceo_zingg_candidate_relationships.csv""}",2026.07.19.2
CEO_BARKED_TWICE,Z-022,PR-OWEN-01,PR-OWEN-02,PERSON,MEDIUM_HIGH,0.879,"[""normalized_name"",""email_or_phone"",""address""]","[""source_display_format""]",[],SAME,CURATED_APPROXIMATION,ZINGG,false,ceo-bec-zingg-v1,APPROVED,Likely same person across compatible source records.,SUPPORTING_EVIDENCE,"{""source_dataset"":""analytics/ceo_zingg_candidate_relationships.csv""}",2026.07.19.2
CEO_BARKED_TWICE,Z-023,PR-THEO-01,PR-THEO-02,PERSON,MEDIUM_HIGH,0.867,"[""normalized_name"",""email_or_phone"",""address""]","[""source_display_format""]",[],SAME,CURATED_APPROXIMATION,ZINGG,false,ceo-bec-zingg-v1,APPROVED,Likely same person across compatible source records.,SUPPORTING_EVIDENCE,"{""source_dataset"":""analytics/ceo_zingg_candidate_relationships.csv""}",2026.07.19.2
CEO_BARKED_TWICE,Z-024,PR-VICTOR-01,PR-VICTOR-02,PERSON,MEDIUM_HIGH,0.884,"[""normalized_name"",""email_or_phone"",""address""]","[""source_display_format""]",[],SAME,CURATED_APPROXIMATION,ZINGG,false,ceo-bec-zingg-v1,APPROVED,Likely same person across compatible source records.,SUPPORTING_EVIDENCE,"{""source_dataset"":""analytics/ceo_zingg_candidate_relationships.csv""}",2026.07.19.2
CEO_BARKED_TWICE,Z-025,OR-SCC-01,OR-SCC-02,ORGANIZATION,HIGH,0.964,"[""name_tokens"",""domain"",""phone_or_address""]","[""legal_suffix""]",[],SAME,CURATED_APPROXIMATION,ZINGG,false,ceo-bec-zingg-v1,APPROVED,Likely same organization across source systems.,CORE_EVIDENCE,"{""source_dataset"":""analytics/ceo_zingg_candidate_relationships.csv""}",2026.07.19.2
CEO_BARKED_TWICE,Z-026,OR-SCC-01,OR-SCC-03,ORGANIZATION,HIGH,0.958,"[""name_tokens"",""domain"",""phone_or_address""]","[""legal_suffix""]",[],SAME,CURATED_APPROXIMATION,ZINGG,false,ceo-bec-zingg-v1,APPROVED,Likely same organization across source systems.,CORE_EVIDENCE,"{""source_dataset"":""analytics/ceo_zingg_candidate_relationships.csv""}",2026.07.19.2
CEO_BARKED_TWICE,Z-027,OR-SCC-02,OR-SCC-03,ORGANIZATION,HIGH,0.952,"[""name_tokens"",""domain"",""phone_or_address""]","[""legal_suffix""]",[],SAME,CURATED_APPROXIMATION,ZINGG,false,ceo-bec-zingg-v1,APPROVED,Likely same organization across source systems.,CORE_EVIDENCE,"{""source_dataset"":""analytics/ceo_zingg_candidate_relationships.csv""}",2026.07.19.2
CEO_BARKED_TWICE,Z-028,OR-COPPER-01,OR-COPPER-02,ORGANIZATION,HIGH,0.958,"[""name_tokens"",""domain"",""phone_or_address""]","[""legal_suffix""]",[],SAME,CURATED_APPROXIMATION,ZINGG,false,ceo-bec-zingg-v1,APPROVED,Likely same organization across source systems.,CORE_EVIDENCE,"{""source_dataset"":""analytics/ceo_zingg_candidate_relationships.csv""}",2026.07.19.2
CEO_BARKED_TWICE,Z-029,OR-COPPER-01,OR-COPPER-03,ORGANIZATION,HIGH,0.952,"[""name_tokens"",""domain"",""phone_or_address""]","[""legal_suffix""]",[],SAME,CURATED_APPROXIMATION,ZINGG,false,ceo-bec-zingg-v1,APPROVED,Likely same organization across source systems.,CORE_EVIDENCE,"{""source_dataset"":""analytics/ceo_zingg_candidate_relationships.csv""}",2026.07.19.2
CEO_BARKED_TWICE,Z-030,OR-COPPER-02,OR-COPPER-03,ORGANIZATION,HIGH,0.946,"[""name_tokens"",""domain"",""phone_or_address""]","[""legal_suffix""]",[],SAME,CURATED_APPROXIMATION,ZINGG,false,ceo-bec-zingg-v1,APPROVED,Likely same organization across source systems.,CORE_EVIDENCE,"{""source_dataset"":""analytics/ceo_zingg_candidate_relationships.csv""}",2026.07.19.2
CEO_BARKED_TWICE,Z-031,OR-NIGHTJAR-01,OR-NIGHTJAR-02,ORGANIZATION,HIGH,0.945,"[""name_tokens"",""domain"",""phone_or_address""]","[""legal_suffix""]",[],SAME,CURATED_APPROXIMATION,ZINGG,false,ceo-bec-zingg-v1,APPROVED,Likely same organization across source systems.,CORE_EVIDENCE,"{""source_dataset"":""analytics/ceo_zingg_candidate_relationships.csv""}",2026.07.19.2
CEO_BARKED_TWICE,Z-032,OR-NIGHTJAR-01,OR-NIGHTJAR-03,ORGANIZATION,HIGH,0.939,"[""name_tokens"",""domain"",""phone_or_address""]","[""legal_suffix""]",[],SAME,CURATED_APPROXIMATION,ZINGG,false,ceo-bec-zingg-v1,APPROVED,Likely same organization across source systems.,CORE_EVIDENCE,"{""source_dataset"":""analytics/ceo_zingg_candidate_relationships.csv""}",2026.07.19.2
CEO_BARKED_TWICE,Z-033,OR-NIGHTJAR-02,OR-NIGHTJAR-03,ORGANIZATION,HIGH,0.933,"[""name_tokens"",""domain"",""phone_or_address""]","[""legal_suffix""]",[],SAME,CURATED_APPROXIMATION,ZINGG,false,ceo-bec-zingg-v1,APPROVED,Likely same organization across source systems.,CORE_EVIDENCE,"{""source_dataset"":""analytics/ceo_zingg_candidate_relationships.csv""}",2026.07.19.2
CEO_BARKED_TWICE,Z-034,OR-HARBOR-01,OR-HARBOR-02,ORGANIZATION,MEDIUM_HIGH,0.882,"[""name_tokens"",""domain"",""phone_or_address""]","[""legal_suffix""]",[],SAME,CURATED_APPROXIMATION,ZINGG,false,ceo-bec-zingg-v1,APPROVED,Likely same organization across source systems.,SUPPORTING_EVIDENCE,"{""source_dataset"":""analytics/ceo_zingg_candidate_relationships.csv""}",2026.07.19.2
CEO_BARKED_TWICE,Z-035,OR-HARBOR-01,OR-HARBOR-03,ORGANIZATION,MEDIUM_HIGH,0.876,"[""name_tokens"",""domain"",""phone_or_address""]","[""legal_suffix""]",[],SAME,CURATED_APPROXIMATION,ZINGG,false,ceo-bec-zingg-v1,APPROVED,Likely same organization across source systems.,SUPPORTING_EVIDENCE,"{""source_dataset"":""analytics/ceo_zingg_candidate_relationships.csv""}",2026.07.19.2
CEO_BARKED_TWICE,Z-036,OR-HARBOR-02,OR-HARBOR-03,ORGANIZATION,MEDIUM_HIGH,0.870,"[""name_tokens"",""domain"",""phone_or_address""]","[""legal_suffix""]",[],SAME,CURATED_APPROXIMATION,ZINGG,false,ceo-bec-zingg-v1,APPROVED,Likely same organization across source systems.,SUPPORTING_EVIDENCE,"{""source_dataset"":""analytics/ceo_zingg_candidate_relationships.csv""}",2026.07.19.2
