case_id,profile_code,relationship_id,relationship_family,relationship_type,source_record_id,target_record_id,directed,event_time,weight,supporting_record_ids_json,safe_summary,provenance,safe_attributes_json,snapshot_version
BISCUIT_RELIEF,PUPPY,REF-5DD9C2F2153F4A5CB6D8,SOURCE_REFERENCE,REFERENCES_CAMPAIGN_ID,AD-0006,CAMP-006,true,,,"[""AD-0006""]",AD-0006 references CAMP-006 through campaign_id.,genie/puppy/advertisements.csv,"{""inferred"":true,""source_column"":""campaign_id""}",2026.07.19.3
BISCUIT_RELIEF,PUPPY,REF-09183871467DA7ECD083,SOURCE_REFERENCE,REFERENCES_CREATED_BY_RECORD_ID,AD-0006,PR-MINA-02,true,,,"[""AD-0006""]",AD-0006 references PR-MINA-02 through created_by_record_id.,genie/puppy/advertisements.csv,"{""inferred"":true,""source_column"":""created_by_record_id""}",2026.07.19.3
BISCUIT_RELIEF,PUPPY,REF-513CD8CFB5C0BF15B479,SOURCE_REFERENCE,REFERENCES_CAMPAIGN_ID,AD-0007,CAMP-007,true,,,"[""AD-0007""]",AD-0007 references CAMP-007 through campaign_id.,genie/puppy/advertisements.csv,"{""inferred"":true,""source_column"":""campaign_id""}",2026.07.19.3
BISCUIT_RELIEF,PUPPY,REF-0CD230C789A6E58406BC,SOURCE_REFERENCE,REFERENCES_CREATED_BY_RECORD_ID,AD-0007,PR-MINA-02,true,,,"[""AD-0007""]",AD-0007 references PR-MINA-02 through created_by_record_id.,genie/puppy/advertisements.csv,"{""inferred"":true,""source_column"":""created_by_record_id""}",2026.07.19.3
BISCUIT_RELIEF,PUPPY,REF-612B8E2E8EE782F617D7,SOURCE_REFERENCE,REFERENCES_CAMPAIGN_ID,AD-0008,CAMP-008,true,,,"[""AD-0008""]",AD-0008 references CAMP-008 through campaign_id.,genie/puppy/advertisements.csv,"{""inferred"":true,""source_column"":""campaign_id""}",2026.07.19.3
BISCUIT_RELIEF,PUPPY,REF-99F2CA194203A3A380CB,SOURCE_REFERENCE,REFERENCES_CREATED_BY_RECORD_ID,AD-0008,PR-MINA-02,true,,,"[""AD-0008""]",AD-0008 references PR-MINA-02 through created_by_record_id.,genie/puppy/advertisements.csv,"{""inferred"":true,""source_column"":""created_by_record_id""}",2026.07.19.3
BISCUIT_RELIEF,PUPPY,REF-A27579BE62674AC91A7C,SOURCE_REFERENCE,REFERENCES_CAMPAIGN_ID,AD-0009,CAMP-009,true,,,"[""AD-0009""]",AD-0009 references CAMP-009 through campaign_id.,genie/puppy/advertisements.csv,"{""inferred"":true,""source_column"":""campaign_id""}",2026.07.19.3
BISCUIT_RELIEF,PUPPY,REF-9F3E3978DC83A714AD3A,SOURCE_REFERENCE,REFERENCES_CREATED_BY_RECORD_ID,AD-0009,PR-MINA-02,true,,,"[""AD-0009""]",AD-0009 references PR-MINA-02 through created_by_record_id.,genie/puppy/advertisements.csv,"{""inferred"":true,""source_column"":""created_by_record_id""}",2026.07.19.3
BISCUIT_RELIEF,PUPPY,REF-3FF66CB17DC24712943C,SOURCE_REFERENCE,REFERENCES_CAMPAIGN_ID,AD-0010,CAMP-010,true,,,"[""AD-0010""]",AD-0010 references CAMP-010 through campaign_id.,genie/puppy/advertisements.csv,"{""inferred"":true,""source_column"":""campaign_id""}",2026.07.19.3
BISCUIT_RELIEF,PUPPY,REF-52B1586DA174CBCE8A1B,SOURCE_REFERENCE,REFERENCES_CREATED_BY_RECORD_ID,AD-0010,PR-MINA-02,true,,,"[""AD-0010""]",AD-0010 references PR-MINA-02 through created_by_record_id.,genie/puppy/advertisements.csv,"{""inferred"":true,""source_column"":""created_by_record_id""}",2026.07.19.3
BISCUIT_RELIEF,PUPPY,REF-491948D21FD9ED01E14A,SOURCE_REFERENCE,REFERENCES_CAMPAIGN_ID,AD-0011,CAMP-011,true,,,"[""AD-0011""]",AD-0011 references CAMP-011 through campaign_id.,genie/puppy/advertisements.csv,"{""inferred"":true,""source_column"":""campaign_id""}",2026.07.19.3
BISCUIT_RELIEF,PUPPY,REF-2452F8038F28E7EDA957,SOURCE_REFERENCE,REFERENCES_CREATED_BY_RECORD_ID,AD-0011,PR-MINA-02,true,,,"[""AD-0011""]",AD-0011 references PR-MINA-02 through created_by_record_id.,genie/puppy/advertisements.csv,"{""inferred"":true,""source_column"":""created_by_record_id""}",2026.07.19.3
BISCUIT_RELIEF,PUPPY,REF-6CA97DF34825AFF63EDE,SOURCE_REFERENCE,REFERENCES_CAMPAIGN_ID,AD-0012,CAMP-012,true,,,"[""AD-0012""]",AD-0012 references CAMP-012 through campaign_id.,genie/puppy/advertisements.csv,"{""inferred"":true,""source_column"":""campaign_id""}",2026.07.19.3
BISCUIT_RELIEF,PUPPY,REF-168D2783FABCD7066701,SOURCE_REFERENCE,REFERENCES_CREATED_BY_RECORD_ID,AD-0012,PR-MINA-02,true,,,"[""AD-0012""]",AD-0012 references PR-MINA-02 through created_by_record_id.,genie/puppy/advertisements.csv,"{""inferred"":true,""source_column"":""created_by_record_id""}",2026.07.19.3
BISCUIT_RELIEF,PUPPY,REF-3350229B9DC099E857A3,SOURCE_REFERENCE,REFERENCES_BENEFICIARY_ORGANIZATION_RECORD_ID,BEN-001,OR-PAWBRIDGE-02,true,,,"[""BEN-001""]",BEN-001 references OR-PAWBRIDGE-02 through beneficiary_organization_record_id.,genie/puppy/beneficiaries.csv,"{""inferred"":true,""source_column"":""beneficiary_organization_record_id""}",2026.07.19.3
BISCUIT_RELIEF,PUPPY,REF-A3ED61D65E04C68FE509,SOURCE_REFERENCE,REFERENCES_BENEFICIARY_ORGANIZATION_RECORD_ID,BEN-002,OR-HARBOR-02,true,,,"[""BEN-002""]",BEN-002 references OR-HARBOR-02 through beneficiary_organization_record_id.,genie/puppy/beneficiaries.csv,"{""inferred"":true,""source_column"":""beneficiary_organization_record_id""}",2026.07.19.3
BISCUIT_RELIEF,PUPPY,REF-382F4305C2CF7B2364DB,SOURCE_REFERENCE,REFERENCES_BENEFICIARY_ORGANIZATION_RECORD_ID,BEN-003,OR-WARM-02,true,,,"[""BEN-003""]",BEN-003 references OR-WARM-02 through beneficiary_organization_record_id.,genie/puppy/beneficiaries.csv,"{""inferred"":true,""source_column"":""beneficiary_organization_record_id""}",2026.07.19.3
BISCUIT_RELIEF,PUPPY,REF-6FABE4C7AB755FA683BC,SOURCE_REFERENCE,REFERENCES_BENEFICIARY_ORGANIZATION_RECORD_ID,BEN-004,OR-PAWBRIDGE-02,true,,,"[""BEN-004""]",BEN-004 references OR-PAWBRIDGE-02 through beneficiary_organization_record_id.,genie/puppy/beneficiaries.csv,"{""inferred"":true,""source_column"":""beneficiary_organization_record_id""}",2026.07.19.3
BISCUIT_RELIEF,PUPPY,REF-3CE43AA2383607415A10,SOURCE_REFERENCE,REFERENCES_BENEFICIARY_ORGANIZATION_RECORD_ID,BEN-005,OR-HARBOR-02,true,,,"[""BEN-005""]",BEN-005 references OR-HARBOR-02 through beneficiary_organization_record_id.,genie/puppy/beneficiaries.csv,"{""inferred"":true,""source_column"":""beneficiary_organization_record_id""}",2026.07.19.3
BISCUIT_RELIEF,PUPPY,REF-17B695B9D0A4B11CC0C0,SOURCE_REFERENCE,REFERENCES_BENEFICIARY_ORGANIZATION_RECORD_ID,BEN-006,OR-WARM-02,true,,,"[""BEN-006""]",BEN-006 references OR-WARM-02 through beneficiary_organization_record_id.,genie/puppy/beneficiaries.csv,"{""inferred"":true,""source_column"":""beneficiary_organization_record_id""}",2026.07.19.3
BISCUIT_RELIEF,PUPPY,REF-DED39530A15C4DF90EEA,SOURCE_REFERENCE,REFERENCES_BENEFICIARY_ORGANIZATION_RECORD_ID,BEN-007,OR-PAWBRIDGE-02,true,,,"[""BEN-007""]",BEN-007 references OR-PAWBRIDGE-02 through beneficiary_organization_record_id.,genie/puppy/beneficiaries.csv,"{""inferred"":true,""source_column"":""beneficiary_organization_record_id""}",2026.07.19.3
BISCUIT_RELIEF,PUPPY,REF-24999DB72058F82F3278,SOURCE_REFERENCE,REFERENCES_BENEFICIARY_ORGANIZATION_RECORD_ID,BEN-008,OR-HARBOR-02,true,,,"[""BEN-008""]",BEN-008 references OR-HARBOR-02 through beneficiary_organization_record_id.,genie/puppy/beneficiaries.csv,"{""inferred"":true,""source_column"":""beneficiary_organization_record_id""}",2026.07.19.3
BISCUIT_RELIEF,PUPPY,REF-6063C05AA3A9C32261F8,SOURCE_REFERENCE,REFERENCES_BENEFICIARY_ORGANIZATION_RECORD_ID,BEN-009,OR-WARM-02,true,,,"[""BEN-009""]",BEN-009 references OR-WARM-02 through beneficiary_organization_record_id.,genie/puppy/beneficiaries.csv,"{""inferred"":true,""source_column"":""beneficiary_organization_record_id""}",2026.07.19.3
BISCUIT_RELIEF,PUPPY,REF-8922DE52CEB42964F439,SOURCE_REFERENCE,REFERENCES_BENEFICIARY_ORGANIZATION_RECORD_ID,BEN-010,OR-PAWBRIDGE-02,true,,,"[""BEN-010""]",BEN-010 references OR-PAWBRIDGE-02 through beneficiary_organization_record_id.,genie/puppy/beneficiaries.csv,"{""inferred"":true,""source_column"":""beneficiary_organization_record_id""}",2026.07.19.3
BISCUIT_RELIEF,PUPPY,REF-94F5CE2CFDFA0B41E639,SOURCE_REFERENCE,REFERENCES_BENEFICIARY_ORGANIZATION_RECORD_ID,BEN-011,OR-HARBOR-02,true,,,"[""BEN-011""]",BEN-011 references OR-HARBOR-02 through beneficiary_organization_record_id.,genie/puppy/beneficiaries.csv,"{""inferred"":true,""source_column"":""beneficiary_organization_record_id""}",2026.07.19.3
BISCUIT_RELIEF,PUPPY,REF-697B23BCF1C165918AAE,SOURCE_REFERENCE,REFERENCES_BENEFICIARY_ORGANIZATION_RECORD_ID,BEN-012,OR-WARM-02,true,,,"[""BEN-012""]",BEN-012 references OR-WARM-02 through beneficiary_organization_record_id.,genie/puppy/beneficiaries.csv,"{""inferred"":true,""source_column"":""beneficiary_organization_record_id""}",2026.07.19.3
BISCUIT_RELIEF,PUPPY,REF-89C759BCF09D68654921,SOURCE_REFERENCE,REFERENCES_CAMPAIGN_ID,PAGE-001,CAMP-001,true,,,"[""PAGE-001""]",PAGE-001 references CAMP-001 through campaign_id.,genie/puppy/campaign_pages.csv,"{""inferred"":true,""source_column"":""campaign_id""}",2026.07.19.3
BISCUIT_RELIEF,PUPPY,REF-3A0830662C53C50834F0,SOURCE_REFERENCE,REFERENCES_PAYOUT_ACCOUNT_ID,PAGE-001,A-GBRF-6401,true,,,"[""PAGE-001""]",PAGE-001 references A-GBRF-6401 through payout_account_id.,genie/puppy/campaign_pages.csv,"{""inferred"":true,""source_column"":""payout_account_id""}",2026.07.19.3
BISCUIT_RELIEF,PUPPY,REF-E9845CA1AF30F2AC83EC,SOURCE_REFERENCE,REFERENCES_CAMPAIGN_ID,PAGE-002,CAMP-002,true,,,"[""PAGE-002""]",PAGE-002 references CAMP-002 through campaign_id.,genie/puppy/campaign_pages.csv,"{""inferred"":true,""source_column"":""campaign_id""}",2026.07.19.3
BISCUIT_RELIEF,PUPPY,REF-5ED3C6704D80D35E2288,SOURCE_REFERENCE,REFERENCES_PAYOUT_ACCOUNT_ID,PAGE-002,A-GBRF-6401,true,,,"[""PAGE-002""]",PAGE-002 references A-GBRF-6401 through payout_account_id.,genie/puppy/campaign_pages.csv,"{""inferred"":true,""source_column"":""payout_account_id""}",2026.07.19.3
BISCUIT_RELIEF,PUPPY,REF-EAB5EB443DF7A1D1780D,SOURCE_REFERENCE,REFERENCES_CAMPAIGN_ID,PAGE-003,CAMP-003,true,,,"[""PAGE-003""]",PAGE-003 references CAMP-003 through campaign_id.,genie/puppy/campaign_pages.csv,"{""inferred"":true,""source_column"":""campaign_id""}",2026.07.19.3
BISCUIT_RELIEF,PUPPY,REF-58EFB88AB0759406F2B2,SOURCE_REFERENCE,REFERENCES_PAYOUT_ACCOUNT_ID,PAGE-003,A-GBRF-6401,true,,,"[""PAGE-003""]",PAGE-003 references A-GBRF-6401 through payout_account_id.,genie/puppy/campaign_pages.csv,"{""inferred"":true,""source_column"":""payout_account_id""}",2026.07.19.3
BISCUIT_RELIEF,PUPPY,REF-1CF18933BBB4E80B0C64,SOURCE_REFERENCE,REFERENCES_CAMPAIGN_ID,PAGE-004,CAMP-004,true,,,"[""PAGE-004""]",PAGE-004 references CAMP-004 through campaign_id.,genie/puppy/campaign_pages.csv,"{""inferred"":true,""source_column"":""campaign_id""}",2026.07.19.3
BISCUIT_RELIEF,PUPPY,REF-87F2D82316A542481994,SOURCE_REFERENCE,REFERENCES_PAYOUT_ACCOUNT_ID,PAGE-004,A-GBRF-6401,true,,,"[""PAGE-004""]",PAGE-004 references A-GBRF-6401 through payout_account_id.,genie/puppy/campaign_pages.csv,"{""inferred"":true,""source_column"":""payout_account_id""}",2026.07.19.3
BISCUIT_RELIEF,PUPPY,REF-AF43684D7FBC1B0C5068,SOURCE_REFERENCE,REFERENCES_CAMPAIGN_ID,PAGE-005,CAMP-005,true,,,"[""PAGE-005""]",PAGE-005 references CAMP-005 through campaign_id.,genie/puppy/campaign_pages.csv,"{""inferred"":true,""source_column"":""campaign_id""}",2026.07.19.3
BISCUIT_RELIEF,PUPPY,REF-E2442407BCCF27449E71,SOURCE_REFERENCE,REFERENCES_PAYOUT_ACCOUNT_ID,PAGE-005,A-GBRF-6401,true,,,"[""PAGE-005""]",PAGE-005 references A-GBRF-6401 through payout_account_id.,genie/puppy/campaign_pages.csv,"{""inferred"":true,""source_column"":""payout_account_id""}",2026.07.19.3
BISCUIT_RELIEF,PUPPY,REF-C57F1E85BBBAFFE27618,SOURCE_REFERENCE,REFERENCES_CAMPAIGN_ID,PAGE-006,CAMP-006,true,,,"[""PAGE-006""]",PAGE-006 references CAMP-006 through campaign_id.,genie/puppy/campaign_pages.csv,"{""inferred"":true,""source_column"":""campaign_id""}",2026.07.19.3
BISCUIT_RELIEF,PUPPY,REF-5523936837F86E8D528A,SOURCE_REFERENCE,REFERENCES_PAYOUT_ACCOUNT_ID,PAGE-006,A-GBRF-6401,true,,,"[""PAGE-006""]",PAGE-006 references A-GBRF-6401 through payout_account_id.,genie/puppy/campaign_pages.csv,"{""inferred"":true,""source_column"":""payout_account_id""}",2026.07.19.3
BISCUIT_RELIEF,PUPPY,REF-21524D3FBA7563234075,SOURCE_REFERENCE,REFERENCES_CAMPAIGN_ID,PAGE-007,CAMP-007,true,,,"[""PAGE-007""]",PAGE-007 references CAMP-007 through campaign_id.,genie/puppy/campaign_pages.csv,"{""inferred"":true,""source_column"":""campaign_id""}",2026.07.19.3
BISCUIT_RELIEF,PUPPY,REF-4D6EFFB8A2EF154168BC,SOURCE_REFERENCE,REFERENCES_PAYOUT_ACCOUNT_ID,PAGE-007,A-GBRF-6401,true,,,"[""PAGE-007""]",PAGE-007 references A-GBRF-6401 through payout_account_id.,genie/puppy/campaign_pages.csv,"{""inferred"":true,""source_column"":""payout_account_id""}",2026.07.19.3
BISCUIT_RELIEF,PUPPY,REF-A8A63BB3074C504FC940,SOURCE_REFERENCE,REFERENCES_CAMPAIGN_ID,PAGE-008,CAMP-008,true,,,"[""PAGE-008""]",PAGE-008 references CAMP-008 through campaign_id.,genie/puppy/campaign_pages.csv,"{""inferred"":true,""source_column"":""campaign_id""}",2026.07.19.3
BISCUIT_RELIEF,PUPPY,REF-9615A1019B7405A1AF5A,SOURCE_REFERENCE,REFERENCES_PAYOUT_ACCOUNT_ID,PAGE-008,A-GBRF-6401,true,,,"[""PAGE-008""]",PAGE-008 references A-GBRF-6401 through payout_account_id.,genie/puppy/campaign_pages.csv,"{""inferred"":true,""source_column"":""payout_account_id""}",2026.07.19.3
BISCUIT_RELIEF,PUPPY,REF-2444BC972C269BF78C61,SOURCE_REFERENCE,REFERENCES_CAMPAIGN_ID,PAGE-009,CAMP-009,true,,,"[""PAGE-009""]",PAGE-009 references CAMP-009 through campaign_id.,genie/puppy/campaign_pages.csv,"{""inferred"":true,""source_column"":""campaign_id""}",2026.07.19.3
BISCUIT_RELIEF,PUPPY,REF-25A73E52A7C16D51513D,SOURCE_REFERENCE,REFERENCES_PAYOUT_ACCOUNT_ID,PAGE-009,A-GBRF-6401,true,,,"[""PAGE-009""]",PAGE-009 references A-GBRF-6401 through payout_account_id.,genie/puppy/campaign_pages.csv,"{""inferred"":true,""source_column"":""payout_account_id""}",2026.07.19.3
BISCUIT_RELIEF,PUPPY,REF-09130F7536C617E415F0,SOURCE_REFERENCE,REFERENCES_CAMPAIGN_ID,PAGE-010,CAMP-010,true,,,"[""PAGE-010""]",PAGE-010 references CAMP-010 through campaign_id.,genie/puppy/campaign_pages.csv,"{""inferred"":true,""source_column"":""campaign_id""}",2026.07.19.3
BISCUIT_RELIEF,PUPPY,REF-ECDF52C7BA6DE21B2856,SOURCE_REFERENCE,REFERENCES_PAYOUT_ACCOUNT_ID,PAGE-010,A-GBRF-6401,true,,,"[""PAGE-010""]",PAGE-010 references A-GBRF-6401 through payout_account_id.,genie/puppy/campaign_pages.csv,"{""inferred"":true,""source_column"":""payout_account_id""}",2026.07.19.3
BISCUIT_RELIEF,PUPPY,REF-8A52FCDFD64011B6DF62,SOURCE_REFERENCE,REFERENCES_CAMPAIGN_ID,PAGE-011,CAMP-011,true,,,"[""PAGE-011""]",PAGE-011 references CAMP-011 through campaign_id.,genie/puppy/campaign_pages.csv,"{""inferred"":true,""source_column"":""campaign_id""}",2026.07.19.3
BISCUIT_RELIEF,PUPPY,REF-1612DEE8EC2CE29986F6,SOURCE_REFERENCE,REFERENCES_PAYOUT_ACCOUNT_ID,PAGE-011,A-GBRF-6401,true,,,"[""PAGE-011""]",PAGE-011 references A-GBRF-6401 through payout_account_id.,genie/puppy/campaign_pages.csv,"{""inferred"":true,""source_column"":""payout_account_id""}",2026.07.19.3
BISCUIT_RELIEF,PUPPY,REF-1004E54459BEBB9664F7,SOURCE_REFERENCE,REFERENCES_CAMPAIGN_ID,PAGE-012,CAMP-012,true,,,"[""PAGE-012""]",PAGE-012 references CAMP-012 through campaign_id.,genie/puppy/campaign_pages.csv,"{""inferred"":true,""source_column"":""campaign_id""}",2026.07.19.3
BISCUIT_RELIEF,PUPPY,REF-1A0E361EE635E69B2344,SOURCE_REFERENCE,REFERENCES_PAYOUT_ACCOUNT_ID,PAGE-012,A-GBRF-6401,true,,,"[""PAGE-012""]",PAGE-012 references A-GBRF-6401 through payout_account_id.,genie/puppy/campaign_pages.csv,"{""inferred"":true,""source_column"":""payout_account_id""}",2026.07.19.3
BISCUIT_RELIEF,PUPPY,REF-29477EBF4F548D1FEAD4,SOURCE_REFERENCE,REFERENCES_CAMPAIGN_ID,POST-0001,CAMP-001,true,,,"[""POST-0001""]",POST-0001 references CAMP-001 through campaign_id.,genie/puppy/campaign_posts.csv,"{""inferred"":true,""source_column"":""campaign_id""}",2026.07.19.3
BISCUIT_RELIEF,PUPPY,REF-EB4398BEB6FA403E4065,SOURCE_REFERENCE,REFERENCES_AUTHOR_PERSON_RECORD_ID,POST-0001,PR-MINA-02,true,,,"[""POST-0001""]",POST-0001 references PR-MINA-02 through author_person_record_id.,genie/puppy/campaign_posts.csv,"{""inferred"":true,""source_column"":""author_person_record_id""}",2026.07.19.3
BISCUIT_RELIEF,PUPPY,REF-D33D552BC44E9AA06493,SOURCE_REFERENCE,REFERENCES_CAMPAIGN_ID,POST-0002,CAMP-002,true,,,"[""POST-0002""]",POST-0002 references CAMP-002 through campaign_id.,genie/puppy/campaign_posts.csv,"{""inferred"":true,""source_column"":""campaign_id""}",2026.07.19.3
BISCUIT_RELIEF,PUPPY,REF-06B034D28429C2189CB0,SOURCE_REFERENCE,REFERENCES_AUTHOR_PERSON_RECORD_ID,POST-0002,PR-MINA-02,true,,,"[""POST-0002""]",POST-0002 references PR-MINA-02 through author_person_record_id.,genie/puppy/campaign_posts.csv,"{""inferred"":true,""source_column"":""author_person_record_id""}",2026.07.19.3
BISCUIT_RELIEF,PUPPY,REF-9F7FCDED0384EDDA11B2,SOURCE_REFERENCE,REFERENCES_CAMPAIGN_ID,POST-0003,CAMP-003,true,,,"[""POST-0003""]",POST-0003 references CAMP-003 through campaign_id.,genie/puppy/campaign_posts.csv,"{""inferred"":true,""source_column"":""campaign_id""}",2026.07.19.3
BISCUIT_RELIEF,PUPPY,REF-D2C5E5BB89F532CE7B1B,SOURCE_REFERENCE,REFERENCES_AUTHOR_PERSON_RECORD_ID,POST-0003,PR-MINA-02,true,,,"[""POST-0003""]",POST-0003 references PR-MINA-02 through author_person_record_id.,genie/puppy/campaign_posts.csv,"{""inferred"":true,""source_column"":""author_person_record_id""}",2026.07.19.3
BISCUIT_RELIEF,PUPPY,REF-691E3C4EC1204571FCC0,SOURCE_REFERENCE,REFERENCES_CAMPAIGN_ID,POST-0004,CAMP-004,true,,,"[""POST-0004""]",POST-0004 references CAMP-004 through campaign_id.,genie/puppy/campaign_posts.csv,"{""inferred"":true,""source_column"":""campaign_id""}",2026.07.19.3
BISCUIT_RELIEF,PUPPY,REF-D76F506F2D6630F67F63,SOURCE_REFERENCE,REFERENCES_AUTHOR_PERSON_RECORD_ID,POST-0004,PR-MINA-02,true,,,"[""POST-0004""]",POST-0004 references PR-MINA-02 through author_person_record_id.,genie/puppy/campaign_posts.csv,"{""inferred"":true,""source_column"":""author_person_record_id""}",2026.07.19.3
BISCUIT_RELIEF,PUPPY,REF-DAAF7D8D980F3812D301,SOURCE_REFERENCE,REFERENCES_CAMPAIGN_ID,POST-0005,CAMP-005,true,,,"[""POST-0005""]",POST-0005 references CAMP-005 through campaign_id.,genie/puppy/campaign_posts.csv,"{""inferred"":true,""source_column"":""campaign_id""}",2026.07.19.3
BISCUIT_RELIEF,PUPPY,REF-2ABD17C2745359E49373,SOURCE_REFERENCE,REFERENCES_AUTHOR_PERSON_RECORD_ID,POST-0005,PR-MINA-02,true,,,"[""POST-0005""]",POST-0005 references PR-MINA-02 through author_person_record_id.,genie/puppy/campaign_posts.csv,"{""inferred"":true,""source_column"":""author_person_record_id""}",2026.07.19.3
BISCUIT_RELIEF,PUPPY,REF-966B87D6AC920EED1220,SOURCE_REFERENCE,REFERENCES_CAMPAIGN_ID,POST-0006,CAMP-006,true,,,"[""POST-0006""]",POST-0006 references CAMP-006 through campaign_id.,genie/puppy/campaign_posts.csv,"{""inferred"":true,""source_column"":""campaign_id""}",2026.07.19.3
BISCUIT_RELIEF,PUPPY,REF-E1D20800EF8D1C9E616C,SOURCE_REFERENCE,REFERENCES_AUTHOR_PERSON_RECORD_ID,POST-0006,PR-MINA-02,true,,,"[""POST-0006""]",POST-0006 references PR-MINA-02 through author_person_record_id.,genie/puppy/campaign_posts.csv,"{""inferred"":true,""source_column"":""author_person_record_id""}",2026.07.19.3
BISCUIT_RELIEF,PUPPY,REF-DAD0031D009BB852462B,SOURCE_REFERENCE,REFERENCES_CAMPAIGN_ID,POST-0007,CAMP-007,true,,,"[""POST-0007""]",POST-0007 references CAMP-007 through campaign_id.,genie/puppy/campaign_posts.csv,"{""inferred"":true,""source_column"":""campaign_id""}",2026.07.19.3
BISCUIT_RELIEF,PUPPY,REF-3E2E5A67B50AA2EDEF6C,SOURCE_REFERENCE,REFERENCES_AUTHOR_PERSON_RECORD_ID,POST-0007,PR-MINA-02,true,,,"[""POST-0007""]",POST-0007 references PR-MINA-02 through author_person_record_id.,genie/puppy/campaign_posts.csv,"{""inferred"":true,""source_column"":""author_person_record_id""}",2026.07.19.3
BISCUIT_RELIEF,PUPPY,REF-8158E5DB5755F898F45E,SOURCE_REFERENCE,REFERENCES_CAMPAIGN_ID,POST-0008,CAMP-008,true,,,"[""POST-0008""]",POST-0008 references CAMP-008 through campaign_id.,genie/puppy/campaign_posts.csv,"{""inferred"":true,""source_column"":""campaign_id""}",2026.07.19.3
BISCUIT_RELIEF,PUPPY,REF-E7ADC27E43B373CAD08A,SOURCE_REFERENCE,REFERENCES_AUTHOR_PERSON_RECORD_ID,POST-0008,PR-MINA-02,true,,,"[""POST-0008""]",POST-0008 references PR-MINA-02 through author_person_record_id.,genie/puppy/campaign_posts.csv,"{""inferred"":true,""source_column"":""author_person_record_id""}",2026.07.19.3
