case_id,relationship_id,relationship_family,relationship_type,source_record_id,target_record_id,directed,event_time,valid_from,valid_to,weight,supporting_record_ids_json,summary,provenance,attributes_json,content_role,snapshot_version
PHANTOM_VET,REF-C3AA71FCB2DF75B6DC1B,SOURCE_REFERENCE,REFERENCES_HOLDER_ID,A-LEGITPHARM-3003,O-LEGITPHARM,true,,,,,"[""A-LEGITPHARM-3003""]",A-LEGITPHARM-3003 references O-LEGITPHARM through holder_id.,authoring/phantom_accounts.csv,"{""inferred"":true,""source_column"":""holder_id""}",EXCULPATORY_EVIDENCE,2026.07.18.1
PHANTOM_VET,REF-1FC4330E755D20B16266,SOURCE_REFERENCE,REFERENCES_HOLDER_ID,A-EMERGENCY-3004,O-EMERGENCY,true,,,,,"[""A-EMERGENCY-3004""]",A-EMERGENCY-3004 references O-EMERGENCY through holder_id.,authoring/phantom_accounts.csv,"{""inferred"":true,""source_column"":""holder_id""}",BACKGROUND,2026.07.18.1
PHANTOM_VET,REF-161E28F6F5B6D0CCAE3D,SOURCE_REFERENCE,REFERENCES_HOLDER_ID,A-PROCESSOR-6100,O-PROCESSOR,true,,,,,"[""A-PROCESSOR-6100""]",A-PROCESSOR-6100 references O-PROCESSOR through holder_id.,authoring/phantom_accounts.csv,"{""inferred"":true,""source_column"":""holder_id""}",BACKGROUND,2026.07.18.1
PHANTOM_VET,REF-E528DDA898871CE907B7,SOURCE_REFERENCE,REFERENCES_HOLDER_ID,A-AUX-8113,O-LANTERN-VET,true,,,,,"[""A-AUX-8113""]",A-AUX-8113 references O-LANTERN-VET through holder_id.,authoring/phantom_accounts.csv,"{""inferred"":true,""source_column"":""holder_id""}",BACKGROUND,2026.07.18.1
PHANTOM_VET,REF-14686D90B1922F2B0102,SOURCE_REFERENCE,REFERENCES_HOLDER_ID,A-AUX-8126,O-INSURER,true,,,,,"[""A-AUX-8126""]",A-AUX-8126 references O-INSURER through holder_id.,authoring/phantom_accounts.csv,"{""inferred"":true,""source_column"":""holder_id""}",BACKGROUND,2026.07.18.1
PHANTOM_VET,REF-5CF7859B8243AD1FFA25,SOURCE_REFERENCE,REFERENCES_HOLDER_ID,A-AUX-8139,O-EMERGENCY,true,,,,,"[""A-AUX-8139""]",A-AUX-8139 references O-EMERGENCY through holder_id.,authoring/phantom_accounts.csv,"{""inferred"":true,""source_column"":""holder_id""}",BACKGROUND,2026.07.18.1
PHANTOM_VET,REF-AF0E929EB1A5EE8F706A,SOURCE_REFERENCE,REFERENCES_HOLDER_ID,A-AUX-8152,O-ARCHIVE,true,,,,,"[""A-AUX-8152""]",A-AUX-8152 references O-ARCHIVE through holder_id.,authoring/phantom_accounts.csv,"{""inferred"":true,""source_column"":""holder_id""}",BACKGROUND,2026.07.18.1
PHANTOM_VET,REF-A1431A2891F7661DB6FE,SOURCE_REFERENCE,REFERENCES_HOLDER_ID,A-AUX-8165,O-PHANTOM,true,,,,,"[""A-AUX-8165""]",A-AUX-8165 references O-PHANTOM through holder_id.,authoring/phantom_accounts.csv,"{""inferred"":true,""source_column"":""holder_id""}",BACKGROUND,2026.07.18.1
PHANTOM_VET,REF-49CA9F837F1C11F637A1,SOURCE_REFERENCE,REFERENCES_HOLDER_ID,A-AUX-8178,O-LANTERN-VET,true,,,,,"[""A-AUX-8178""]",A-AUX-8178 references O-LANTERN-VET through holder_id.,authoring/phantom_accounts.csv,"{""inferred"":true,""source_column"":""holder_id""}",BACKGROUND,2026.07.18.1
PHANTOM_VET,REF-3B706ECC22D92EBF503C,SOURCE_REFERENCE,REFERENCES_PET_RECORD_ID,APT-0001,PTR-0001-03,true,,,,,"[""APT-0001""]",APT-0001 references PTR-0001-03 through pet_record_id.,authoring/phantom_appointments.csv,"{""inferred"":true,""source_column"":""pet_record_id""}",CORE_EVIDENCE,2026.07.18.1
PHANTOM_VET,REF-B77CFCECDF30B8E0DE9E,SOURCE_REFERENCE,REFERENCES_OWNER_PERSON_RECORD_ID,APT-0001,PR-OLIVE-01,true,,,,,"[""APT-0001""]",APT-0001 references PR-OLIVE-01 through owner_person_record_id.,authoring/phantom_appointments.csv,"{""inferred"":true,""source_column"":""owner_person_record_id""}",CORE_EVIDENCE,2026.07.18.1
PHANTOM_VET,REF-B7CB8A8F6124E0886DDF,SOURCE_REFERENCE,REFERENCES_CLINIC_ORGANIZATION_RECORD_ID,APT-0001,OR-MOBILE-01,true,,,,,"[""APT-0001""]",APT-0001 references OR-MOBILE-01 through clinic_organization_record_id.,authoring/phantom_appointments.csv,"{""inferred"":true,""source_column"":""clinic_organization_record_id""}",CORE_EVIDENCE,2026.07.18.1
PHANTOM_VET,REF-CA2524F7DEDB93B9C3E7,SOURCE_REFERENCE,REFERENCES_SCHEDULED_PROVIDER_RECORD_ID,APT-0001,PR-ELENA-02,true,,,,,"[""APT-0001""]",APT-0001 references PR-ELENA-02 through scheduled_provider_record_id.,authoring/phantom_appointments.csv,"{""inferred"":true,""source_column"":""scheduled_provider_record_id""}",CORE_EVIDENCE,2026.07.18.1
PHANTOM_VET,REF-4BB06524397BDB2CF1F7,SOURCE_REFERENCE,REFERENCES_PET_RECORD_ID,APT-0002,PTR-0002-03,true,,,,,"[""APT-0002""]",APT-0002 references PTR-0002-03 through pet_record_id.,authoring/phantom_appointments.csv,"{""inferred"":true,""source_column"":""pet_record_id""}",CORE_EVIDENCE,2026.07.18.1
PHANTOM_VET,REF-EDE57D9FE3998D824008,SOURCE_REFERENCE,REFERENCES_OWNER_PERSON_RECORD_ID,APT-0002,PR-BENNY-01,true,,,,,"[""APT-0002""]",APT-0002 references PR-BENNY-01 through owner_person_record_id.,authoring/phantom_appointments.csv,"{""inferred"":true,""source_column"":""owner_person_record_id""}",CORE_EVIDENCE,2026.07.18.1
PHANTOM_VET,REF-CADD0DA1590B5FAFFCC9,SOURCE_REFERENCE,REFERENCES_CLINIC_ORGANIZATION_RECORD_ID,APT-0002,OR-PHANTOM-01,true,,,,,"[""APT-0002""]",APT-0002 references OR-PHANTOM-01 through clinic_organization_record_id.,authoring/phantom_appointments.csv,"{""inferred"":true,""source_column"":""clinic_organization_record_id""}",CORE_EVIDENCE,2026.07.18.1
PHANTOM_VET,REF-75400A865B78687CF263,SOURCE_REFERENCE,REFERENCES_SCHEDULED_PROVIDER_RECORD_ID,APT-0002,PR-DEXTER-02,true,,,,,"[""APT-0002""]",APT-0002 references PR-DEXTER-02 through scheduled_provider_record_id.,authoring/phantom_appointments.csv,"{""inferred"":true,""source_column"":""scheduled_provider_record_id""}",CORE_EVIDENCE,2026.07.18.1
PHANTOM_VET,REF-0BA4A52D5B3EE53A04B5,SOURCE_REFERENCE,REFERENCES_PET_RECORD_ID,APT-0003,PTR-0003-03,true,,,,,"[""APT-0003""]",APT-0003 references PTR-0003-03 through pet_record_id.,authoring/phantom_appointments.csv,"{""inferred"":true,""source_column"":""pet_record_id""}",CORE_EVIDENCE,2026.07.18.1
PHANTOM_VET,REF-F54F3CFF0C108771A71B,SOURCE_REFERENCE,REFERENCES_OWNER_PERSON_RECORD_ID,APT-0003,PR-CLARA-01,true,,,,,"[""APT-0003""]",APT-0003 references PR-CLARA-01 through owner_person_record_id.,authoring/phantom_appointments.csv,"{""inferred"":true,""source_column"":""owner_person_record_id""}",CORE_EVIDENCE,2026.07.18.1
PHANTOM_VET,REF-0AE0B02D3D76FE48C048,SOURCE_REFERENCE,REFERENCES_CLINIC_ORGANIZATION_RECORD_ID,APT-0003,OR-PHANTOM-01,true,,,,,"[""APT-0003""]",APT-0003 references OR-PHANTOM-01 through clinic_organization_record_id.,authoring/phantom_appointments.csv,"{""inferred"":true,""source_column"":""clinic_organization_record_id""}",CORE_EVIDENCE,2026.07.18.1
PHANTOM_VET,REF-7F5C85CE1BE2A756789F,SOURCE_REFERENCE,REFERENCES_SCHEDULED_PROVIDER_RECORD_ID,APT-0003,PR-DEXTER-02,true,,,,,"[""APT-0003""]",APT-0003 references PR-DEXTER-02 through scheduled_provider_record_id.,authoring/phantom_appointments.csv,"{""inferred"":true,""source_column"":""scheduled_provider_record_id""}",CORE_EVIDENCE,2026.07.18.1
PHANTOM_VET,REF-13F2F145046999723069,SOURCE_REFERENCE,REFERENCES_PET_RECORD_ID,APT-0004,PTR-0004-03,true,,,,,"[""APT-0004""]",APT-0004 references PTR-0004-03 through pet_record_id.,authoring/phantom_appointments.csv,"{""inferred"":true,""source_column"":""pet_record_id""}",CORE_EVIDENCE,2026.07.18.1
PHANTOM_VET,REF-845D4745ECC7B40B0C62,SOURCE_REFERENCE,REFERENCES_OWNER_PERSON_RECORD_ID,APT-0004,PR-GIDEON-01,true,,,,,"[""APT-0004""]",APT-0004 references PR-GIDEON-01 through owner_person_record_id.,authoring/phantom_appointments.csv,"{""inferred"":true,""source_column"":""owner_person_record_id""}",CORE_EVIDENCE,2026.07.18.1
PHANTOM_VET,REF-8A4DDC65B1C4AB57AACF,SOURCE_REFERENCE,REFERENCES_CLINIC_ORGANIZATION_RECORD_ID,APT-0004,OR-PHANTOM-01,true,,,,,"[""APT-0004""]",APT-0004 references OR-PHANTOM-01 through clinic_organization_record_id.,authoring/phantom_appointments.csv,"{""inferred"":true,""source_column"":""clinic_organization_record_id""}",CORE_EVIDENCE,2026.07.18.1
PHANTOM_VET,REF-9E1F4BFDE10909F84C0C,SOURCE_REFERENCE,REFERENCES_SCHEDULED_PROVIDER_RECORD_ID,APT-0004,PR-ELENA-02,true,,,,,"[""APT-0004""]",APT-0004 references PR-ELENA-02 through scheduled_provider_record_id.,authoring/phantom_appointments.csv,"{""inferred"":true,""source_column"":""scheduled_provider_record_id""}",CORE_EVIDENCE,2026.07.18.1
PHANTOM_VET,REF-BCDE9BB19014DDC88D8D,SOURCE_REFERENCE,REFERENCES_PET_RECORD_ID,APT-0005,PTR-0005-03,true,,,,,"[""APT-0005""]",APT-0005 references PTR-0005-03 through pet_record_id.,authoring/phantom_appointments.csv,"{""inferred"":true,""source_column"":""pet_record_id""}",CORE_EVIDENCE,2026.07.18.1
PHANTOM_VET,REF-3F671EFD0E675F51E55A,SOURCE_REFERENCE,REFERENCES_OWNER_PERSON_RECORD_ID,APT-0005,PR-OWNER-001-01,true,,,,,"[""APT-0005""]",APT-0005 references PR-OWNER-001-01 through owner_person_record_id.,authoring/phantom_appointments.csv,"{""inferred"":true,""source_column"":""owner_person_record_id""}",CORE_EVIDENCE,2026.07.18.1
PHANTOM_VET,REF-FBFE496AF3DF20B6E130,SOURCE_REFERENCE,REFERENCES_CLINIC_ORGANIZATION_RECORD_ID,APT-0005,OR-MOBILE-01,true,,,,,"[""APT-0005""]",APT-0005 references OR-MOBILE-01 through clinic_organization_record_id.,authoring/phantom_appointments.csv,"{""inferred"":true,""source_column"":""clinic_organization_record_id""}",CORE_EVIDENCE,2026.07.18.1
PHANTOM_VET,REF-C3CAA640231B3C924540,SOURCE_REFERENCE,REFERENCES_SCHEDULED_PROVIDER_RECORD_ID,APT-0005,PR-DEXTER-02,true,,,,,"[""APT-0005""]",APT-0005 references PR-DEXTER-02 through scheduled_provider_record_id.,authoring/phantom_appointments.csv,"{""inferred"":true,""source_column"":""scheduled_provider_record_id""}",CORE_EVIDENCE,2026.07.18.1
PHANTOM_VET,REF-93C62BD69C238CB515A3,SOURCE_REFERENCE,REFERENCES_PET_RECORD_ID,APT-0006,PTR-0006-03,true,,,,,"[""APT-0006""]",APT-0006 references PTR-0006-03 through pet_record_id.,authoring/phantom_appointments.csv,"{""inferred"":true,""source_column"":""pet_record_id""}",CORE_EVIDENCE,2026.07.18.1
PHANTOM_VET,REF-051993A78510DB379A6C,SOURCE_REFERENCE,REFERENCES_OWNER_PERSON_RECORD_ID,APT-0006,PR-OWNER-002-01,true,,,,,"[""APT-0006""]",APT-0006 references PR-OWNER-002-01 through owner_person_record_id.,authoring/phantom_appointments.csv,"{""inferred"":true,""source_column"":""owner_person_record_id""}",CORE_EVIDENCE,2026.07.18.1
PHANTOM_VET,REF-DB00BA783BD89363B4C5,SOURCE_REFERENCE,REFERENCES_CLINIC_ORGANIZATION_RECORD_ID,APT-0006,OR-PHANTOM-01,true,,,,,"[""APT-0006""]",APT-0006 references OR-PHANTOM-01 through clinic_organization_record_id.,authoring/phantom_appointments.csv,"{""inferred"":true,""source_column"":""clinic_organization_record_id""}",CORE_EVIDENCE,2026.07.18.1
PHANTOM_VET,REF-A840F2F5F9B34E2C02AA,SOURCE_REFERENCE,REFERENCES_SCHEDULED_PROVIDER_RECORD_ID,APT-0006,PR-DEXTER-02,true,,,,,"[""APT-0006""]",APT-0006 references PR-DEXTER-02 through scheduled_provider_record_id.,authoring/phantom_appointments.csv,"{""inferred"":true,""source_column"":""scheduled_provider_record_id""}",CORE_EVIDENCE,2026.07.18.1
PHANTOM_VET,REF-4F4FF73B02C997C27807,SOURCE_REFERENCE,REFERENCES_PET_RECORD_ID,APT-0007,PTR-0007-03,true,,,,,"[""APT-0007""]",APT-0007 references PTR-0007-03 through pet_record_id.,authoring/phantom_appointments.csv,"{""inferred"":true,""source_column"":""pet_record_id""}",CORE_EVIDENCE,2026.07.18.1
PHANTOM_VET,REF-98323F1B8AAAA1F6D4E6,SOURCE_REFERENCE,REFERENCES_OWNER_PERSON_RECORD_ID,APT-0007,PR-OWNER-003-01,true,,,,,"[""APT-0007""]",APT-0007 references PR-OWNER-003-01 through owner_person_record_id.,authoring/phantom_appointments.csv,"{""inferred"":true,""source_column"":""owner_person_record_id""}",CORE_EVIDENCE,2026.07.18.1
PHANTOM_VET,REF-FEEA23B35D412F29285E,SOURCE_REFERENCE,REFERENCES_CLINIC_ORGANIZATION_RECORD_ID,APT-0007,OR-PHANTOM-01,true,,,,,"[""APT-0007""]",APT-0007 references OR-PHANTOM-01 through clinic_organization_record_id.,authoring/phantom_appointments.csv,"{""inferred"":true,""source_column"":""clinic_organization_record_id""}",CORE_EVIDENCE,2026.07.18.1
PHANTOM_VET,REF-3BC5F9B9CEA05E4DC492,SOURCE_REFERENCE,REFERENCES_SCHEDULED_PROVIDER_RECORD_ID,APT-0007,PR-ELENA-02,true,,,,,"[""APT-0007""]",APT-0007 references PR-ELENA-02 through scheduled_provider_record_id.,authoring/phantom_appointments.csv,"{""inferred"":true,""source_column"":""scheduled_provider_record_id""}",CORE_EVIDENCE,2026.07.18.1
PHANTOM_VET,REF-80E8DDDBE9BD8EA46BA5,SOURCE_REFERENCE,REFERENCES_PET_RECORD_ID,APT-0008,PTR-0008-03,true,,,,,"[""APT-0008""]",APT-0008 references PTR-0008-03 through pet_record_id.,authoring/phantom_appointments.csv,"{""inferred"":true,""source_column"":""pet_record_id""}",CORE_EVIDENCE,2026.07.18.1
PHANTOM_VET,REF-0845C8981266438DAEB4,SOURCE_REFERENCE,REFERENCES_OWNER_PERSON_RECORD_ID,APT-0008,PR-OWNER-004-01,true,,,,,"[""APT-0008""]",APT-0008 references PR-OWNER-004-01 through owner_person_record_id.,authoring/phantom_appointments.csv,"{""inferred"":true,""source_column"":""owner_person_record_id""}",CORE_EVIDENCE,2026.07.18.1
PHANTOM_VET,REF-12749D424CD3709231F5,SOURCE_REFERENCE,REFERENCES_CLINIC_ORGANIZATION_RECORD_ID,APT-0008,OR-PHANTOM-01,true,,,,,"[""APT-0008""]",APT-0008 references OR-PHANTOM-01 through clinic_organization_record_id.,authoring/phantom_appointments.csv,"{""inferred"":true,""source_column"":""clinic_organization_record_id""}",CORE_EVIDENCE,2026.07.18.1
PHANTOM_VET,REF-0FB6EFE6AE497AB6E42E,SOURCE_REFERENCE,REFERENCES_SCHEDULED_PROVIDER_RECORD_ID,APT-0008,PR-DEXTER-02,true,,,,,"[""APT-0008""]",APT-0008 references PR-DEXTER-02 through scheduled_provider_record_id.,authoring/phantom_appointments.csv,"{""inferred"":true,""source_column"":""scheduled_provider_record_id""}",CORE_EVIDENCE,2026.07.18.1
PHANTOM_VET,REF-C4C346019D758F78052B,SOURCE_REFERENCE,REFERENCES_PET_RECORD_ID,APT-0009,PTR-0009-03,true,,,,,"[""APT-0009""]",APT-0009 references PTR-0009-03 through pet_record_id.,authoring/phantom_appointments.csv,"{""inferred"":true,""source_column"":""pet_record_id""}",CORE_EVIDENCE,2026.07.18.1
PHANTOM_VET,REF-8314C202448BBC06E3F5,SOURCE_REFERENCE,REFERENCES_OWNER_PERSON_RECORD_ID,APT-0009,PR-OWNER-005-01,true,,,,,"[""APT-0009""]",APT-0009 references PR-OWNER-005-01 through owner_person_record_id.,authoring/phantom_appointments.csv,"{""inferred"":true,""source_column"":""owner_person_record_id""}",CORE_EVIDENCE,2026.07.18.1
PHANTOM_VET,REF-2C138CEEA391AFD47534,SOURCE_REFERENCE,REFERENCES_CLINIC_ORGANIZATION_RECORD_ID,APT-0009,OR-MOBILE-01,true,,,,,"[""APT-0009""]",APT-0009 references OR-MOBILE-01 through clinic_organization_record_id.,authoring/phantom_appointments.csv,"{""inferred"":true,""source_column"":""clinic_organization_record_id""}",CORE_EVIDENCE,2026.07.18.1
PHANTOM_VET,REF-3DB4FDAC7DE2D2121DDE,SOURCE_REFERENCE,REFERENCES_SCHEDULED_PROVIDER_RECORD_ID,APT-0009,PR-DEXTER-02,true,,,,,"[""APT-0009""]",APT-0009 references PR-DEXTER-02 through scheduled_provider_record_id.,authoring/phantom_appointments.csv,"{""inferred"":true,""source_column"":""scheduled_provider_record_id""}",CORE_EVIDENCE,2026.07.18.1
PHANTOM_VET,REF-5478CC962B5401B8B1D5,SOURCE_REFERENCE,REFERENCES_PET_RECORD_ID,APT-0010,PTR-0010-03,true,,,,,"[""APT-0010""]",APT-0010 references PTR-0010-03 through pet_record_id.,authoring/phantom_appointments.csv,"{""inferred"":true,""source_column"":""pet_record_id""}",CORE_EVIDENCE,2026.07.18.1
PHANTOM_VET,REF-87ADFEADD4792807EE45,SOURCE_REFERENCE,REFERENCES_OWNER_PERSON_RECORD_ID,APT-0010,PR-OWNER-006-01,true,,,,,"[""APT-0010""]",APT-0010 references PR-OWNER-006-01 through owner_person_record_id.,authoring/phantom_appointments.csv,"{""inferred"":true,""source_column"":""owner_person_record_id""}",CORE_EVIDENCE,2026.07.18.1
PHANTOM_VET,REF-1E6FBBB3975029B868E2,SOURCE_REFERENCE,REFERENCES_CLINIC_ORGANIZATION_RECORD_ID,APT-0010,OR-PHANTOM-01,true,,,,,"[""APT-0010""]",APT-0010 references OR-PHANTOM-01 through clinic_organization_record_id.,authoring/phantom_appointments.csv,"{""inferred"":true,""source_column"":""clinic_organization_record_id""}",CORE_EVIDENCE,2026.07.18.1
PHANTOM_VET,REF-0E21DAF3B9D41AF49736,SOURCE_REFERENCE,REFERENCES_SCHEDULED_PROVIDER_RECORD_ID,APT-0010,PR-ELENA-02,true,,,,,"[""APT-0010""]",APT-0010 references PR-ELENA-02 through scheduled_provider_record_id.,authoring/phantom_appointments.csv,"{""inferred"":true,""source_column"":""scheduled_provider_record_id""}",CORE_EVIDENCE,2026.07.18.1
PHANTOM_VET,REF-D831EC381E11507F9DA7,SOURCE_REFERENCE,REFERENCES_PET_RECORD_ID,APT-0011,PTR-0011-03,true,,,,,"[""APT-0011""]",APT-0011 references PTR-0011-03 through pet_record_id.,authoring/phantom_appointments.csv,"{""inferred"":true,""source_column"":""pet_record_id""}",CORE_EVIDENCE,2026.07.18.1
PHANTOM_VET,REF-7C517D255DC5BDEC6B11,SOURCE_REFERENCE,REFERENCES_OWNER_PERSON_RECORD_ID,APT-0011,PR-OWNER-007-01,true,,,,,"[""APT-0011""]",APT-0011 references PR-OWNER-007-01 through owner_person_record_id.,authoring/phantom_appointments.csv,"{""inferred"":true,""source_column"":""owner_person_record_id""}",CORE_EVIDENCE,2026.07.18.1
PHANTOM_VET,REF-DE64D18D00DB0BDBF2B5,SOURCE_REFERENCE,REFERENCES_CLINIC_ORGANIZATION_RECORD_ID,APT-0011,OR-PHANTOM-01,true,,,,,"[""APT-0011""]",APT-0011 references OR-PHANTOM-01 through clinic_organization_record_id.,authoring/phantom_appointments.csv,"{""inferred"":true,""source_column"":""clinic_organization_record_id""}",CORE_EVIDENCE,2026.07.18.1
PHANTOM_VET,REF-27A127878FBD0569B628,SOURCE_REFERENCE,REFERENCES_SCHEDULED_PROVIDER_RECORD_ID,APT-0011,PR-DEXTER-02,true,,,,,"[""APT-0011""]",APT-0011 references PR-DEXTER-02 through scheduled_provider_record_id.,authoring/phantom_appointments.csv,"{""inferred"":true,""source_column"":""scheduled_provider_record_id""}",CORE_EVIDENCE,2026.07.18.1
PHANTOM_VET,REF-3FA65A3F8F21171AE4E8,SOURCE_REFERENCE,REFERENCES_PET_RECORD_ID,APT-0012,PTR-0012-03,true,,,,,"[""APT-0012""]",APT-0012 references PTR-0012-03 through pet_record_id.,authoring/phantom_appointments.csv,"{""inferred"":true,""source_column"":""pet_record_id""}",CORE_EVIDENCE,2026.07.18.1
PHANTOM_VET,REF-2076D4AF0E6972C4F5A7,SOURCE_REFERENCE,REFERENCES_OWNER_PERSON_RECORD_ID,APT-0012,PR-OWNER-008-01,true,,,,,"[""APT-0012""]",APT-0012 references PR-OWNER-008-01 through owner_person_record_id.,authoring/phantom_appointments.csv,"{""inferred"":true,""source_column"":""owner_person_record_id""}",CORE_EVIDENCE,2026.07.18.1
PHANTOM_VET,REF-0655A37A0E748A37EF0E,SOURCE_REFERENCE,REFERENCES_CLINIC_ORGANIZATION_RECORD_ID,APT-0012,OR-PHANTOM-01,true,,,,,"[""APT-0012""]",APT-0012 references OR-PHANTOM-01 through clinic_organization_record_id.,authoring/phantom_appointments.csv,"{""inferred"":true,""source_column"":""clinic_organization_record_id""}",CORE_EVIDENCE,2026.07.18.1
PHANTOM_VET,REF-F394006287DDD37532D8,SOURCE_REFERENCE,REFERENCES_SCHEDULED_PROVIDER_RECORD_ID,APT-0012,PR-DEXTER-02,true,,,,,"[""APT-0012""]",APT-0012 references PR-DEXTER-02 through scheduled_provider_record_id.,authoring/phantom_appointments.csv,"{""inferred"":true,""source_column"":""scheduled_provider_record_id""}",CORE_EVIDENCE,2026.07.18.1
PHANTOM_VET,REF-6CC0A4F42D4276815C0E,SOURCE_REFERENCE,REFERENCES_PET_RECORD_ID,APT-0013,PTR-0013-03,true,,,,,"[""APT-0013""]",APT-0013 references PTR-0013-03 through pet_record_id.,authoring/phantom_appointments.csv,"{""inferred"":true,""source_column"":""pet_record_id""}",CORE_EVIDENCE,2026.07.18.1
PHANTOM_VET,REF-CF6527CD4FDC768F069E,SOURCE_REFERENCE,REFERENCES_OWNER_PERSON_RECORD_ID,APT-0013,PR-OWNER-009-01,true,,,,,"[""APT-0013""]",APT-0013 references PR-OWNER-009-01 through owner_person_record_id.,authoring/phantom_appointments.csv,"{""inferred"":true,""source_column"":""owner_person_record_id""}",CORE_EVIDENCE,2026.07.18.1
PHANTOM_VET,REF-079637A640C9FC742F76,SOURCE_REFERENCE,REFERENCES_CLINIC_ORGANIZATION_RECORD_ID,APT-0013,OR-MOBILE-01,true,,,,,"[""APT-0013""]",APT-0013 references OR-MOBILE-01 through clinic_organization_record_id.,authoring/phantom_appointments.csv,"{""inferred"":true,""source_column"":""clinic_organization_record_id""}",CORE_EVIDENCE,2026.07.18.1
PHANTOM_VET,REF-9FE553419C1659DFD212,SOURCE_REFERENCE,REFERENCES_SCHEDULED_PROVIDER_RECORD_ID,APT-0013,PR-ELENA-02,true,,,,,"[""APT-0013""]",APT-0013 references PR-ELENA-02 through scheduled_provider_record_id.,authoring/phantom_appointments.csv,"{""inferred"":true,""source_column"":""scheduled_provider_record_id""}",CORE_EVIDENCE,2026.07.18.1
