case_id,profile_code,relationship_id,relationship_family,relationship_type,source_record_id,target_record_id,directed,event_time,weight,supporting_record_ids_json,safe_summary,provenance,safe_attributes_json,snapshot_version
LOVE_LEASHES_OFFSHORE,SENIOR,REF-BDF0B4569FD2DD8B120B,SOURCE_REFERENCE,REFERENCES_RELATED_OBJECT_ID,CMP-008,TX-VICTIM-0008,true,,,"[""CMP-008""]",CMP-008 references TX-VICTIM-0008 through related_object_id.,genie/senior/complaints.csv,"{""inferred"":true,""source_column"":""related_object_id""}",2026.07.18.1
LOVE_LEASHES_OFFSHORE,SENIOR,REF-2A30F7388F8D82FB9530,SOURCE_REFERENCE,REFERENCES_COMPLAINANT_RECORD_ID,CMP-009,PR-BERNARD-01,true,,,"[""CMP-009""]",CMP-009 references PR-BERNARD-01 through complainant_record_id.,genie/senior/complaints.csv,"{""inferred"":true,""source_column"":""complainant_record_id""}",2026.07.18.1
LOVE_LEASHES_OFFSHORE,SENIOR,REF-D6B69D2012819065BD54,SOURCE_REFERENCE,REFERENCES_RELATED_OBJECT_ID,CMP-009,LET-0009,true,,,"[""CMP-009""]",CMP-009 references LET-0009 through related_object_id.,genie/senior/complaints.csv,"{""inferred"":true,""source_column"":""related_object_id""}",2026.07.18.1
LOVE_LEASHES_OFFSHORE,SENIOR,REF-1C689D2B97713A4273ED,SOURCE_REFERENCE,REFERENCES_COMPLAINANT_RECORD_ID,CMP-010,PR-ROSA-01,true,,,"[""CMP-010""]",CMP-010 references PR-ROSA-01 through complainant_record_id.,genie/senior/complaints.csv,"{""inferred"":true,""source_column"":""complainant_record_id""}",2026.07.18.1
LOVE_LEASHES_OFFSHORE,SENIOR,REF-072DCF08BDF8C147D288,SOURCE_REFERENCE,REFERENCES_RELATED_OBJECT_ID,CMP-010,PAR-0010,true,,,"[""CMP-010""]",CMP-010 references PAR-0010 through related_object_id.,genie/senior/complaints.csv,"{""inferred"":true,""source_column"":""related_object_id""}",2026.07.18.1
LOVE_LEASHES_OFFSHORE,SENIOR,REF-F681EF06A82A4F964355,SOURCE_REFERENCE,REFERENCES_COMPLAINANT_RECORD_ID,CMP-011,PR-LIAM-01,true,,,"[""CMP-011""]",CMP-011 references PR-LIAM-01 through complainant_record_id.,genie/senior/complaints.csv,"{""inferred"":true,""source_column"":""complainant_record_id""}",2026.07.18.1
LOVE_LEASHES_OFFSHORE,SENIOR,REF-4619E2F4E4F5EE37C8F3,SOURCE_REFERENCE,REFERENCES_RELATED_OBJECT_ID,CMP-011,PAR-0011,true,,,"[""CMP-011""]",CMP-011 references PAR-0011 through related_object_id.,genie/senior/complaints.csv,"{""inferred"":true,""source_column"":""related_object_id""}",2026.07.18.1
LOVE_LEASHES_OFFSHORE,SENIOR,REF-9E1D6497D9A1FA4148F5,SOURCE_REFERENCE,REFERENCES_COMPLAINANT_RECORD_ID,CMP-012,PR-THEO-01,true,,,"[""CMP-012""]",CMP-012 references PR-THEO-01 through complainant_record_id.,genie/senior/complaints.csv,"{""inferred"":true,""source_column"":""complainant_record_id""}",2026.07.18.1
LOVE_LEASHES_OFFSHORE,SENIOR,REF-F0FB683CA9FF020500DD,SOURCE_REFERENCE,REFERENCES_RELATED_OBJECT_ID,CMP-012,PAR-0012,true,,,"[""CMP-012""]",CMP-012 references PAR-0012 through related_object_id.,genie/senior/complaints.csv,"{""inferred"":true,""source_column"":""related_object_id""}",2026.07.18.1
LOVE_LEASHES_OFFSHORE,SENIOR,REF-6680467CBAB99414A0A9,SOURCE_REFERENCE,REFERENCES_COMPLAINANT_RECORD_ID,CMP-013,PR-NINA-01,true,,,"[""CMP-013""]",CMP-013 references PR-NINA-01 through complainant_record_id.,genie/senior/complaints.csv,"{""inferred"":true,""source_column"":""complainant_record_id""}",2026.07.18.1
LOVE_LEASHES_OFFSHORE,SENIOR,REF-03A186D7373120F15A6B,SOURCE_REFERENCE,REFERENCES_RELATED_OBJECT_ID,CMP-013,THR-0013,true,,,"[""CMP-013""]",CMP-013 references THR-0013 through related_object_id.,genie/senior/complaints.csv,"{""inferred"":true,""source_column"":""related_object_id""}",2026.07.18.1
LOVE_LEASHES_OFFSHORE,SENIOR,REF-3C34367CD2A570442948,SOURCE_REFERENCE,REFERENCES_COMPLAINANT_RECORD_ID,CMP-014,PR-CLARA-01,true,,,"[""CMP-014""]",CMP-014 references PR-CLARA-01 through complainant_record_id.,genie/senior/complaints.csv,"{""inferred"":true,""source_column"":""complainant_record_id""}",2026.07.18.1
LOVE_LEASHES_OFFSHORE,SENIOR,REF-7C05168E82B8CD8FA65B,SOURCE_REFERENCE,REFERENCES_RELATED_OBJECT_ID,CMP-014,TX-VICTIM-0014,true,,,"[""CMP-014""]",CMP-014 references TX-VICTIM-0014 through related_object_id.,genie/senior/complaints.csv,"{""inferred"":true,""source_column"":""related_object_id""}",2026.07.18.1
LOVE_LEASHES_OFFSHORE,SENIOR,REF-66B8E87299CE4C6EA0CB,SOURCE_REFERENCE,REFERENCES_COMPLAINANT_RECORD_ID,CMP-015,PR-EVELYN-01,true,,,"[""CMP-015""]",CMP-015 references PR-EVELYN-01 through complainant_record_id.,genie/senior/complaints.csv,"{""inferred"":true,""source_column"":""complainant_record_id""}",2026.07.18.1
LOVE_LEASHES_OFFSHORE,SENIOR,REF-4DB763B3E23956D3650E,SOURCE_REFERENCE,REFERENCES_RELATED_OBJECT_ID,CMP-015,LET-0015,true,,,"[""CMP-015""]",CMP-015 references LET-0015 through related_object_id.,genie/senior/complaints.csv,"{""inferred"":true,""source_column"":""related_object_id""}",2026.07.18.1
LOVE_LEASHES_OFFSHORE,SENIOR,REF-D5837ECB6E4BA01E4AFF,SOURCE_REFERENCE,REFERENCES_COMPLAINANT_RECORD_ID,CMP-016,PR-BERNARD-01,true,,,"[""CMP-016""]",CMP-016 references PR-BERNARD-01 through complainant_record_id.,genie/senior/complaints.csv,"{""inferred"":true,""source_column"":""complainant_record_id""}",2026.07.18.1
LOVE_LEASHES_OFFSHORE,SENIOR,REF-20936873A6C661116E4F,SOURCE_REFERENCE,REFERENCES_RELATED_OBJECT_ID,CMP-016,PAR-0016,true,,,"[""CMP-016""]",CMP-016 references PAR-0016 through related_object_id.,genie/senior/complaints.csv,"{""inferred"":true,""source_column"":""related_object_id""}",2026.07.18.1
LOVE_LEASHES_OFFSHORE,SENIOR,REF-9DB48D25A4506319B010,SOURCE_REFERENCE,REFERENCES_COMPLAINANT_RECORD_ID,CMP-017,PR-ROSA-01,true,,,"[""CMP-017""]",CMP-017 references PR-ROSA-01 through complainant_record_id.,genie/senior/complaints.csv,"{""inferred"":true,""source_column"":""complainant_record_id""}",2026.07.18.1
LOVE_LEASHES_OFFSHORE,SENIOR,REF-48DA11BE6FF6FCB473D3,SOURCE_REFERENCE,REFERENCES_RELATED_OBJECT_ID,CMP-017,PAR-0017,true,,,"[""CMP-017""]",CMP-017 references PAR-0017 through related_object_id.,genie/senior/complaints.csv,"{""inferred"":true,""source_column"":""related_object_id""}",2026.07.18.1
LOVE_LEASHES_OFFSHORE,SENIOR,REF-03579F206A3154AA814D,SOURCE_REFERENCE,REFERENCES_COMPLAINANT_RECORD_ID,CMP-018,PR-LIAM-01,true,,,"[""CMP-018""]",CMP-018 references PR-LIAM-01 through complainant_record_id.,genie/senior/complaints.csv,"{""inferred"":true,""source_column"":""complainant_record_id""}",2026.07.18.1
LOVE_LEASHES_OFFSHORE,SENIOR,REF-91D9D05C6DF7ADA759BB,SOURCE_REFERENCE,REFERENCES_RELATED_OBJECT_ID,CMP-018,PAR-0018,true,,,"[""CMP-018""]",CMP-018 references PAR-0018 through related_object_id.,genie/senior/complaints.csv,"{""inferred"":true,""source_column"":""related_object_id""}",2026.07.18.1
LOVE_LEASHES_OFFSHORE,SENIOR,REF-9E60A34D5BBD87BEA175,SOURCE_REFERENCE,REFERENCES_COMPLAINANT_RECORD_ID,CMP-019,PR-THEO-01,true,,,"[""CMP-019""]",CMP-019 references PR-THEO-01 through complainant_record_id.,genie/senior/complaints.csv,"{""inferred"":true,""source_column"":""complainant_record_id""}",2026.07.18.1
LOVE_LEASHES_OFFSHORE,SENIOR,REF-027842CF787BBE5185CE,SOURCE_REFERENCE,REFERENCES_RELATED_OBJECT_ID,CMP-019,THR-0019,true,,,"[""CMP-019""]",CMP-019 references THR-0019 through related_object_id.,genie/senior/complaints.csv,"{""inferred"":true,""source_column"":""related_object_id""}",2026.07.18.1
LOVE_LEASHES_OFFSHORE,SENIOR,REF-50736FF192A73A63A09A,SOURCE_REFERENCE,REFERENCES_COMPLAINANT_RECORD_ID,CMP-020,PR-NINA-01,true,,,"[""CMP-020""]",CMP-020 references PR-NINA-01 through complainant_record_id.,genie/senior/complaints.csv,"{""inferred"":true,""source_column"":""complainant_record_id""}",2026.07.18.1
LOVE_LEASHES_OFFSHORE,SENIOR,REF-1AFEC0FFEA543ED6CD9D,SOURCE_REFERENCE,REFERENCES_RELATED_OBJECT_ID,CMP-020,TX-VICTIM-0020,true,,,"[""CMP-020""]",CMP-020 references TX-VICTIM-0020 through related_object_id.,genie/senior/complaints.csv,"{""inferred"":true,""source_column"":""related_object_id""}",2026.07.18.1
LOVE_LEASHES_OFFSHORE,SENIOR,REF-14404BA15C1D6687B273,SOURCE_REFERENCE,REFERENCES_COMPLAINANT_RECORD_ID,CMP-021,PR-CLARA-01,true,,,"[""CMP-021""]",CMP-021 references PR-CLARA-01 through complainant_record_id.,genie/senior/complaints.csv,"{""inferred"":true,""source_column"":""complainant_record_id""}",2026.07.18.1
LOVE_LEASHES_OFFSHORE,SENIOR,REF-478138EC8EFB0841F8D2,SOURCE_REFERENCE,REFERENCES_RELATED_OBJECT_ID,CMP-021,LET-0021,true,,,"[""CMP-021""]",CMP-021 references LET-0021 through related_object_id.,genie/senior/complaints.csv,"{""inferred"":true,""source_column"":""related_object_id""}",2026.07.18.1
LOVE_LEASHES_OFFSHORE,SENIOR,REF-F7C4C65C159918790AFA,SOURCE_REFERENCE,REFERENCES_COMPLAINANT_RECORD_ID,CMP-022,PR-EVELYN-01,true,,,"[""CMP-022""]",CMP-022 references PR-EVELYN-01 through complainant_record_id.,genie/senior/complaints.csv,"{""inferred"":true,""source_column"":""complainant_record_id""}",2026.07.18.1
LOVE_LEASHES_OFFSHORE,SENIOR,REF-44A2600EA133A47CE025,SOURCE_REFERENCE,REFERENCES_RELATED_OBJECT_ID,CMP-022,PAR-0022,true,,,"[""CMP-022""]",CMP-022 references PAR-0022 through related_object_id.,genie/senior/complaints.csv,"{""inferred"":true,""source_column"":""related_object_id""}",2026.07.18.1
LOVE_LEASHES_OFFSHORE,SENIOR,REF-0DDD7AE23ADB2E977A36,SOURCE_REFERENCE,REFERENCES_COMPLAINANT_RECORD_ID,CMP-023,PR-BERNARD-01,true,,,"[""CMP-023""]",CMP-023 references PR-BERNARD-01 through complainant_record_id.,genie/senior/complaints.csv,"{""inferred"":true,""source_column"":""complainant_record_id""}",2026.07.18.1
LOVE_LEASHES_OFFSHORE,SENIOR,REF-E08FB9EBDDE31237F711,SOURCE_REFERENCE,REFERENCES_RELATED_OBJECT_ID,CMP-023,PAR-0023,true,,,"[""CMP-023""]",CMP-023 references PAR-0023 through related_object_id.,genie/senior/complaints.csv,"{""inferred"":true,""source_column"":""related_object_id""}",2026.07.18.1
LOVE_LEASHES_OFFSHORE,SENIOR,REF-ACE09EEC4A12E83D4656,SOURCE_REFERENCE,REFERENCES_COMPLAINANT_RECORD_ID,CMP-024,PR-ROSA-01,true,,,"[""CMP-024""]",CMP-024 references PR-ROSA-01 through complainant_record_id.,genie/senior/complaints.csv,"{""inferred"":true,""source_column"":""complainant_record_id""}",2026.07.18.1
LOVE_LEASHES_OFFSHORE,SENIOR,REF-35D888F1DEBE6BF085FA,SOURCE_REFERENCE,REFERENCES_RELATED_OBJECT_ID,CMP-024,PAR-0024,true,,,"[""CMP-024""]",CMP-024 references PAR-0024 through related_object_id.,genie/senior/complaints.csv,"{""inferred"":true,""source_column"":""related_object_id""}",2026.07.18.1
LOVE_LEASHES_OFFSHORE,SENIOR,REF-936BCEE88C219D453CF9,SOURCE_REFERENCE,REFERENCES_COMPLAINANT_RECORD_ID,CMP-025,PR-LIAM-01,true,,,"[""CMP-025""]",CMP-025 references PR-LIAM-01 through complainant_record_id.,genie/senior/complaints.csv,"{""inferred"":true,""source_column"":""complainant_record_id""}",2026.07.18.1
LOVE_LEASHES_OFFSHORE,SENIOR,REF-D916F7281EA5D4EFB823,SOURCE_REFERENCE,REFERENCES_RELATED_OBJECT_ID,CMP-025,THR-0025,true,,,"[""CMP-025""]",CMP-025 references THR-0025 through related_object_id.,genie/senior/complaints.csv,"{""inferred"":true,""source_column"":""related_object_id""}",2026.07.18.1
LOVE_LEASHES_OFFSHORE,SENIOR,REF-D7CA02FDD04754E89A38,SOURCE_REFERENCE,REFERENCES_COMPLAINANT_RECORD_ID,CMP-026,PR-THEO-01,true,,,"[""CMP-026""]",CMP-026 references PR-THEO-01 through complainant_record_id.,genie/senior/complaints.csv,"{""inferred"":true,""source_column"":""complainant_record_id""}",2026.07.18.1
LOVE_LEASHES_OFFSHORE,SENIOR,REF-DAA5BF7734E0C105489E,SOURCE_REFERENCE,REFERENCES_RELATED_OBJECT_ID,CMP-026,TX-VICTIM-0026,true,,,"[""CMP-026""]",CMP-026 references TX-VICTIM-0026 through related_object_id.,genie/senior/complaints.csv,"{""inferred"":true,""source_column"":""related_object_id""}",2026.07.18.1
LOVE_LEASHES_OFFSHORE,SENIOR,REF-552E5C1BC39845C7DC1D,SOURCE_REFERENCE,REFERENCES_COMPLAINANT_RECORD_ID,CMP-027,PR-NINA-01,true,,,"[""CMP-027""]",CMP-027 references PR-NINA-01 through complainant_record_id.,genie/senior/complaints.csv,"{""inferred"":true,""source_column"":""complainant_record_id""}",2026.07.18.1
LOVE_LEASHES_OFFSHORE,SENIOR,REF-3451FA65FDB4ABDAED83,SOURCE_REFERENCE,REFERENCES_RELATED_OBJECT_ID,CMP-027,LET-0027,true,,,"[""CMP-027""]",CMP-027 references LET-0027 through related_object_id.,genie/senior/complaints.csv,"{""inferred"":true,""source_column"":""related_object_id""}",2026.07.18.1
LOVE_LEASHES_OFFSHORE,SENIOR,REF-B034401E398C6421A0B4,SOURCE_REFERENCE,REFERENCES_COMPLAINANT_RECORD_ID,CMP-028,PR-CLARA-01,true,,,"[""CMP-028""]",CMP-028 references PR-CLARA-01 through complainant_record_id.,genie/senior/complaints.csv,"{""inferred"":true,""source_column"":""complainant_record_id""}",2026.07.18.1
LOVE_LEASHES_OFFSHORE,SENIOR,REF-BBFE0E510292B945E7E2,SOURCE_REFERENCE,REFERENCES_RELATED_OBJECT_ID,CMP-028,PAR-0028,true,,,"[""CMP-028""]",CMP-028 references PAR-0028 through related_object_id.,genie/senior/complaints.csv,"{""inferred"":true,""source_column"":""related_object_id""}",2026.07.18.1
LOVE_LEASHES_OFFSHORE,SENIOR,REF-CE5785503440CE80B630,SOURCE_REFERENCE,REFERENCES_COMPLAINANT_RECORD_ID,CMP-029,PR-EVELYN-01,true,,,"[""CMP-029""]",CMP-029 references PR-EVELYN-01 through complainant_record_id.,genie/senior/complaints.csv,"{""inferred"":true,""source_column"":""complainant_record_id""}",2026.07.18.1
LOVE_LEASHES_OFFSHORE,SENIOR,REF-46538050613EA60B662D,SOURCE_REFERENCE,REFERENCES_RELATED_OBJECT_ID,CMP-029,PAR-0029,true,,,"[""CMP-029""]",CMP-029 references PAR-0029 through related_object_id.,genie/senior/complaints.csv,"{""inferred"":true,""source_column"":""related_object_id""}",2026.07.18.1
LOVE_LEASHES_OFFSHORE,SENIOR,REF-C784E7B97ADD445F0D38,SOURCE_REFERENCE,REFERENCES_COMPLAINANT_RECORD_ID,CMP-030,PR-BERNARD-01,true,,,"[""CMP-030""]",CMP-030 references PR-BERNARD-01 through complainant_record_id.,genie/senior/complaints.csv,"{""inferred"":true,""source_column"":""complainant_record_id""}",2026.07.18.1
LOVE_LEASHES_OFFSHORE,SENIOR,REF-50FD607E2C8CE5DEF988,SOURCE_REFERENCE,REFERENCES_RELATED_OBJECT_ID,CMP-030,PAR-0030,true,,,"[""CMP-030""]",CMP-030 references PAR-0030 through related_object_id.,genie/senior/complaints.csv,"{""inferred"":true,""source_column"":""related_object_id""}",2026.07.18.1
LOVE_LEASHES_OFFSHORE,SENIOR,REF-000C987D3481644CE62F,SOURCE_REFERENCE,REFERENCES_COMPLAINANT_RECORD_ID,CMP-031,PR-ROSA-01,true,,,"[""CMP-031""]",CMP-031 references PR-ROSA-01 through complainant_record_id.,genie/senior/complaints.csv,"{""inferred"":true,""source_column"":""complainant_record_id""}",2026.07.18.1
LOVE_LEASHES_OFFSHORE,SENIOR,REF-217E88CE43E2CAAF420A,SOURCE_REFERENCE,REFERENCES_RELATED_OBJECT_ID,CMP-031,THR-0031,true,,,"[""CMP-031""]",CMP-031 references THR-0031 through related_object_id.,genie/senior/complaints.csv,"{""inferred"":true,""source_column"":""related_object_id""}",2026.07.18.1
LOVE_LEASHES_OFFSHORE,SENIOR,REF-B1ED49005B667C4EF103,SOURCE_REFERENCE,REFERENCES_COMPLAINANT_RECORD_ID,CMP-032,PR-LIAM-01,true,,,"[""CMP-032""]",CMP-032 references PR-LIAM-01 through complainant_record_id.,genie/senior/complaints.csv,"{""inferred"":true,""source_column"":""complainant_record_id""}",2026.07.18.1
LOVE_LEASHES_OFFSHORE,SENIOR,REF-F89C12672ECA1AF85BF9,SOURCE_REFERENCE,REFERENCES_RELATED_OBJECT_ID,CMP-032,TX-VICTIM-0032,true,,,"[""CMP-032""]",CMP-032 references TX-VICTIM-0032 through related_object_id.,genie/senior/complaints.csv,"{""inferred"":true,""source_column"":""related_object_id""}",2026.07.18.1
LOVE_LEASHES_OFFSHORE,SENIOR,REF-30464D1A7F1443037D68,SOURCE_REFERENCE,REFERENCES_COMPLAINANT_RECORD_ID,CMP-033,PR-THEO-01,true,,,"[""CMP-033""]",CMP-033 references PR-THEO-01 through complainant_record_id.,genie/senior/complaints.csv,"{""inferred"":true,""source_column"":""complainant_record_id""}",2026.07.18.1
LOVE_LEASHES_OFFSHORE,SENIOR,REF-F783CE30629FC8C382F7,SOURCE_REFERENCE,REFERENCES_RELATED_OBJECT_ID,CMP-033,LET-0033,true,,,"[""CMP-033""]",CMP-033 references LET-0033 through related_object_id.,genie/senior/complaints.csv,"{""inferred"":true,""source_column"":""related_object_id""}",2026.07.18.1
LOVE_LEASHES_OFFSHORE,SENIOR,REF-F29B7C94D3A71C9193A8,SOURCE_REFERENCE,REFERENCES_COMPLAINANT_RECORD_ID,CMP-034,PR-NINA-01,true,,,"[""CMP-034""]",CMP-034 references PR-NINA-01 through complainant_record_id.,genie/senior/complaints.csv,"{""inferred"":true,""source_column"":""complainant_record_id""}",2026.07.18.1
LOVE_LEASHES_OFFSHORE,SENIOR,REF-98FF14C64DCF825A1EA2,SOURCE_REFERENCE,REFERENCES_RELATED_OBJECT_ID,CMP-034,PAR-0034,true,,,"[""CMP-034""]",CMP-034 references PAR-0034 through related_object_id.,genie/senior/complaints.csv,"{""inferred"":true,""source_column"":""related_object_id""}",2026.07.18.1
LOVE_LEASHES_OFFSHORE,SENIOR,REF-9616ABEF69516525A68B,SOURCE_REFERENCE,REFERENCES_COMPLAINANT_RECORD_ID,CMP-035,PR-CLARA-01,true,,,"[""CMP-035""]",CMP-035 references PR-CLARA-01 through complainant_record_id.,genie/senior/complaints.csv,"{""inferred"":true,""source_column"":""complainant_record_id""}",2026.07.18.1
LOVE_LEASHES_OFFSHORE,SENIOR,REF-2A9320FD2106E3188F85,SOURCE_REFERENCE,REFERENCES_RELATED_OBJECT_ID,CMP-035,PAR-0035,true,,,"[""CMP-035""]",CMP-035 references PAR-0035 through related_object_id.,genie/senior/complaints.csv,"{""inferred"":true,""source_column"":""related_object_id""}",2026.07.18.1
LOVE_LEASHES_OFFSHORE,SENIOR,REF-003CBBFD0C9EC2894A50,SOURCE_REFERENCE,REFERENCES_COMPLAINANT_RECORD_ID,CMP-036,PR-EVELYN-01,true,,,"[""CMP-036""]",CMP-036 references PR-EVELYN-01 through complainant_record_id.,genie/senior/complaints.csv,"{""inferred"":true,""source_column"":""complainant_record_id""}",2026.07.18.1
LOVE_LEASHES_OFFSHORE,SENIOR,REF-FA2C2136F196ADE3BFF0,SOURCE_REFERENCE,REFERENCES_RELATED_OBJECT_ID,CMP-036,PAR-0036,true,,,"[""CMP-036""]",CMP-036 references PAR-0036 through related_object_id.,genie/senior/complaints.csv,"{""inferred"":true,""source_column"":""related_object_id""}",2026.07.18.1
LOVE_LEASHES_OFFSHORE,SENIOR,REF-E5A74BA439907643B4DD,SOURCE_REFERENCE,REFERENCES_COMPLAINANT_RECORD_ID,CMP-037,PR-BERNARD-01,true,,,"[""CMP-037""]",CMP-037 references PR-BERNARD-01 through complainant_record_id.,genie/senior/complaints.csv,"{""inferred"":true,""source_column"":""complainant_record_id""}",2026.07.18.1
LOVE_LEASHES_OFFSHORE,SENIOR,REF-8CF850B5E4CAA8A4BDAF,SOURCE_REFERENCE,REFERENCES_RELATED_OBJECT_ID,CMP-037,THR-0037,true,,,"[""CMP-037""]",CMP-037 references THR-0037 through related_object_id.,genie/senior/complaints.csv,"{""inferred"":true,""source_column"":""related_object_id""}",2026.07.18.1
LOVE_LEASHES_OFFSHORE,SENIOR,REF-0A9DAEB10D3A1E715039,SOURCE_REFERENCE,REFERENCES_COMPLAINANT_RECORD_ID,CMP-038,PR-ROSA-01,true,,,"[""CMP-038""]",CMP-038 references PR-ROSA-01 through complainant_record_id.,genie/senior/complaints.csv,"{""inferred"":true,""source_column"":""complainant_record_id""}",2026.07.18.1
LOVE_LEASHES_OFFSHORE,SENIOR,REF-6B2F95448E9B29A462CC,SOURCE_REFERENCE,REFERENCES_RELATED_OBJECT_ID,CMP-038,TX-VICTIM-0038,true,,,"[""CMP-038""]",CMP-038 references TX-VICTIM-0038 through related_object_id.,genie/senior/complaints.csv,"{""inferred"":true,""source_column"":""related_object_id""}",2026.07.18.1
