case_id,profile_code,relationship_id,relationship_family,relationship_type,source_record_id,target_record_id,directed,event_time,weight,supporting_record_ids_json,player_safe_summary,provenance,safe_attributes_json,snapshot_version
PANAMA_PAWPERS,SENIOR,REL-000011,DIRECT_SOURCE,REGISTERED_AT,CE-LANTERN,ADDR-003,true,,,"[""CO-607AE541696""]",Entity uses this registered address.,Recorded directly in a source dataset.,{},2026.07.19.2
PANAMA_PAWPERS,SENIOR,REL-000012,DIRECT_SOURCE,REGISTERED_IN,CE-DRIFTWOOD,J-SABLE,true,,,"[""CO-9003EEB12A7""]",Entity is registered in this jurisdiction.,Recorded directly in a source dataset.,{},2026.07.19.2
PANAMA_PAWPERS,SENIOR,REL-000013,DIRECT_SOURCE,REGISTERED_AT,CE-DRIFTWOOD,ADDR-004,true,,,"[""CO-9003EEB12A7""]",Entity uses this registered address.,Recorded directly in a source dataset.,{},2026.07.19.2
PANAMA_PAWPERS,SENIOR,REL-000014,DIRECT_SOURCE,REGISTERED_IN,CE-SABLEPORT,J-AZURE,true,,,"[""CO-334CD5458F7""]",Entity is registered in this jurisdiction.,Recorded directly in a source dataset.,{},2026.07.19.2
PANAMA_PAWPERS,SENIOR,REL-000015,DIRECT_SOURCE,REGISTERED_AT,CE-SABLEPORT,ADDR-002,true,,,"[""CO-334CD5458F7""]",Entity uses this registered address.,Recorded directly in a source dataset.,{},2026.07.19.2
PANAMA_PAWPERS,SENIOR,REL-000016,DIRECT_SOURCE,REGISTERED_IN,CE-BLUEPAW,J-LANTERN,true,,,"[""CO-0449B3A7BFC""]",Entity is registered in this jurisdiction.,Recorded directly in a source dataset.,{},2026.07.19.2
PANAMA_PAWPERS,SENIOR,REL-000017,DIRECT_SOURCE,REGISTERED_AT,CE-BLUEPAW,ADDR-005,true,,,"[""CO-0449B3A7BFC""]",Entity uses this registered address.,Recorded directly in a source dataset.,{},2026.07.19.2
PANAMA_PAWPERS,SENIOR,REL-000018,DIRECT_SOURCE,REGISTERED_IN,CE-FAMILY,J-OPEN,true,,,"[""CO-72BADFB3CB4""]",Entity is registered in this jurisdiction.,Recorded directly in a source dataset.,{},2026.07.19.2
PANAMA_PAWPERS,SENIOR,REL-000019,DIRECT_SOURCE,REGISTERED_AT,CE-FAMILY,ADDR-020,true,,,"[""CO-72BADFB3CB4""]",Entity uses this registered address.,Recorded directly in a source dataset.,{},2026.07.19.2
PANAMA_PAWPERS,SENIOR,REL-000020,DIRECT_SOURCE,REGISTERED_IN,CE-FUND,J-OPEN,true,,,"[""CO-0E30CA4B9B0""]",Entity is registered in this jurisdiction.,Recorded directly in a source dataset.,{},2026.07.19.2
PANAMA_PAWPERS,SENIOR,REL-000021,DIRECT_SOURCE,REGISTERED_AT,CE-FUND,ADDR-021,true,,,"[""CO-0E30CA4B9B0""]",Entity uses this registered address.,Recorded directly in a source dataset.,{},2026.07.19.2
PANAMA_PAWPERS,SENIOR,REL-000022,DIRECT_SOURCE,REGISTERED_IN,CE-CHARITY,J-EMERALD,true,,,"[""CO-6B76A3FCAA6""]",Entity is registered in this jurisdiction.,Recorded directly in a source dataset.,{},2026.07.19.2
PANAMA_PAWPERS,SENIOR,REL-000023,DIRECT_SOURCE,REGISTERED_AT,CE-CHARITY,ADDR-022,true,,,"[""CO-6B76A3FCAA6""]",Entity uses this registered address.,Recorded directly in a source dataset.,{},2026.07.19.2
PANAMA_PAWPERS,SENIOR,REL-000024,DIRECT_SOURCE,REGISTERED_IN,CE-CROWNLOOK,J-HARBOR,true,,,"[""CO-14532F377BD""]",Entity is registered in this jurisdiction.,Recorded directly in a source dataset.,{},2026.07.19.2
PANAMA_PAWPERS,SENIOR,REL-000025,DIRECT_SOURCE,REGISTERED_AT,CE-CROWNLOOK,ADDR-043,true,,,"[""CO-14532F377BD""]",Entity uses this registered address.,Recorded directly in a source dataset.,{},2026.07.19.2
PANAMA_PAWPERS,SENIOR,REL-000026,DIRECT_SOURCE,REGISTERED_IN,CE-0011,J-WEST,true,,,"[""CO-C14B54D4CBF""]",Entity is registered in this jurisdiction.,Recorded directly in a source dataset.,{},2026.07.19.2
PANAMA_PAWPERS,SENIOR,REL-000027,DIRECT_SOURCE,REGISTERED_AT,CE-0011,ADDR-012,true,,,"[""CO-C14B54D4CBF""]",Entity uses this registered address.,Recorded directly in a source dataset.,{},2026.07.19.2
PANAMA_PAWPERS,SENIOR,REL-000028,DIRECT_SOURCE,REGISTERED_IN,CE-0012,J-NOIR,true,,,"[""CO-F89CB9EAA38""]",Entity is registered in this jurisdiction.,Recorded directly in a source dataset.,{},2026.07.19.2
PANAMA_PAWPERS,SENIOR,REL-000029,DIRECT_SOURCE,REGISTERED_AT,CE-0012,ADDR-013,true,,,"[""CO-F89CB9EAA38""]",Entity uses this registered address.,Recorded directly in a source dataset.,{},2026.07.19.2
PANAMA_PAWPERS,SENIOR,REL-000030,DIRECT_SOURCE,REGISTERED_IN,CE-0013,J-AZURE,true,,,"[""CO-8CC423ABDBB""]",Entity is registered in this jurisdiction.,Recorded directly in a source dataset.,{},2026.07.19.2
PANAMA_PAWPERS,SENIOR,REL-000031,DIRECT_SOURCE,REGISTERED_AT,CE-0013,ADDR-014,true,,,"[""CO-8CC423ABDBB""]",Entity uses this registered address.,Recorded directly in a source dataset.,{},2026.07.19.2
PANAMA_PAWPERS,SENIOR,REL-000032,DIRECT_SOURCE,REGISTERED_IN,CE-0014,J-CORAL,true,,,"[""CO-35389332778""]",Entity is registered in this jurisdiction.,Recorded directly in a source dataset.,{},2026.07.19.2
PANAMA_PAWPERS,SENIOR,REL-000033,DIRECT_SOURCE,REGISTERED_AT,CE-0014,ADDR-015,true,,,"[""CO-35389332778""]",Entity uses this registered address.,Recorded directly in a source dataset.,{},2026.07.19.2
PANAMA_PAWPERS,SENIOR,REL-000034,DIRECT_SOURCE,REGISTERED_IN,CE-0015,J-SABLE,true,,,"[""CO-3A40859FCB3""]",Entity is registered in this jurisdiction.,Recorded directly in a source dataset.,{},2026.07.19.2
PANAMA_PAWPERS,SENIOR,REL-000035,DIRECT_SOURCE,REGISTERED_AT,CE-0015,ADDR-016,true,,,"[""CO-3A40859FCB3""]",Entity uses this registered address.,Recorded directly in a source dataset.,{},2026.07.19.2
PANAMA_PAWPERS,SENIOR,REL-000036,DIRECT_SOURCE,REGISTERED_IN,CE-0016,J-LANTERN,true,,,"[""CO-0804C20027A""]",Entity is registered in this jurisdiction.,Recorded directly in a source dataset.,{},2026.07.19.2
PANAMA_PAWPERS,SENIOR,REL-000037,DIRECT_SOURCE,REGISTERED_AT,CE-0016,ADDR-017,true,,,"[""CO-0804C20027A""]",Entity uses this registered address.,Recorded directly in a source dataset.,{},2026.07.19.2
PANAMA_PAWPERS,SENIOR,REL-000038,DIRECT_SOURCE,REGISTERED_IN,CE-0017,J-OPEN,true,,,"[""CO-6DA35DE83F0""]",Entity is registered in this jurisdiction.,Recorded directly in a source dataset.,{},2026.07.19.2
PANAMA_PAWPERS,SENIOR,REL-000039,DIRECT_SOURCE,REGISTERED_AT,CE-0017,ADDR-018,true,,,"[""CO-6DA35DE83F0""]",Entity uses this registered address.,Recorded directly in a source dataset.,{},2026.07.19.2
PANAMA_PAWPERS,SENIOR,REL-000040,DIRECT_SOURCE,REGISTERED_IN,CE-0018,J-EMERALD,true,,,"[""CO-91B57EB87A8""]",Entity is registered in this jurisdiction.,Recorded directly in a source dataset.,{},2026.07.19.2
PANAMA_PAWPERS,SENIOR,REL-000041,DIRECT_SOURCE,REGISTERED_AT,CE-0018,ADDR-019,true,,,"[""CO-91B57EB87A8""]",Entity uses this registered address.,Recorded directly in a source dataset.,{},2026.07.19.2
PANAMA_PAWPERS,SENIOR,REL-000042,DIRECT_SOURCE,REGISTERED_IN,CE-0019,J-SILVER,true,,,"[""CO-817EF490186""]",Entity is registered in this jurisdiction.,Recorded directly in a source dataset.,{},2026.07.19.2
PANAMA_PAWPERS,SENIOR,REL-000043,DIRECT_SOURCE,REGISTERED_AT,CE-0019,ADDR-020,true,,,"[""CO-817EF490186""]",Entity uses this registered address.,Recorded directly in a source dataset.,{},2026.07.19.2
PANAMA_PAWPERS,SENIOR,REL-000044,DIRECT_SOURCE,REGISTERED_IN,CE-0020,J-DRIFT,true,,,"[""CO-96F7EFD73F5""]",Entity is registered in this jurisdiction.,Recorded directly in a source dataset.,{},2026.07.19.2
PANAMA_PAWPERS,SENIOR,REL-000045,DIRECT_SOURCE,REGISTERED_AT,CE-0020,ADDR-021,true,,,"[""CO-96F7EFD73F5""]",Entity uses this registered address.,Recorded directly in a source dataset.,{},2026.07.19.2
PANAMA_PAWPERS,SENIOR,REL-000046,DIRECT_SOURCE,REGISTERED_IN,CE-0021,J-HARBOR,true,,,"[""CO-3E17246F131""]",Entity is registered in this jurisdiction.,Recorded directly in a source dataset.,{},2026.07.19.2
PANAMA_PAWPERS,SENIOR,REL-000047,DIRECT_SOURCE,REGISTERED_AT,CE-0021,ADDR-022,true,,,"[""CO-3E17246F131""]",Entity uses this registered address.,Recorded directly in a source dataset.,{},2026.07.19.2
PANAMA_PAWPERS,SENIOR,REL-000048,DIRECT_SOURCE,REGISTERED_IN,CE-0022,J-NORTH,true,,,"[""CO-B5FA5511F27""]",Entity is registered in this jurisdiction.,Recorded directly in a source dataset.,{},2026.07.19.2
PANAMA_PAWPERS,SENIOR,REL-000049,DIRECT_SOURCE,REGISTERED_AT,CE-0022,ADDR-023,true,,,"[""CO-B5FA5511F27""]",Entity uses this registered address.,Recorded directly in a source dataset.,{},2026.07.19.2
PANAMA_PAWPERS,SENIOR,REL-000050,DIRECT_SOURCE,REGISTERED_IN,CE-0023,J-WEST,true,,,"[""CO-D1AD88E51F0""]",Entity is registered in this jurisdiction.,Recorded directly in a source dataset.,{},2026.07.19.2
PANAMA_PAWPERS,SENIOR,REL-000051,DIRECT_SOURCE,REGISTERED_AT,CE-0023,ADDR-024,true,,,"[""CO-D1AD88E51F0""]",Entity uses this registered address.,Recorded directly in a source dataset.,{},2026.07.19.2
PANAMA_PAWPERS,SENIOR,REL-000052,DIRECT_SOURCE,REGISTERED_IN,CE-0024,J-NOIR,true,,,"[""CO-71456EE625C""]",Entity is registered in this jurisdiction.,Recorded directly in a source dataset.,{},2026.07.19.2
PANAMA_PAWPERS,SENIOR,REL-000053,DIRECT_SOURCE,REGISTERED_AT,CE-0024,ADDR-025,true,,,"[""CO-71456EE625C""]",Entity uses this registered address.,Recorded directly in a source dataset.,{},2026.07.19.2
PANAMA_PAWPERS,SENIOR,REL-000054,DIRECT_SOURCE,REGISTERED_IN,CE-0025,J-AZURE,true,,,"[""CO-990505BB5B6""]",Entity is registered in this jurisdiction.,Recorded directly in a source dataset.,{},2026.07.19.2
PANAMA_PAWPERS,SENIOR,REL-000055,DIRECT_SOURCE,REGISTERED_AT,CE-0025,ADDR-026,true,,,"[""CO-990505BB5B6""]",Entity uses this registered address.,Recorded directly in a source dataset.,{},2026.07.19.2
PANAMA_PAWPERS,SENIOR,REL-000056,DIRECT_SOURCE,REGISTERED_IN,CE-0026,J-CORAL,true,,,"[""CO-E40A9EA90BE""]",Entity is registered in this jurisdiction.,Recorded directly in a source dataset.,{},2026.07.19.2
PANAMA_PAWPERS,SENIOR,REL-000057,DIRECT_SOURCE,REGISTERED_AT,CE-0026,ADDR-027,true,,,"[""CO-E40A9EA90BE""]",Entity uses this registered address.,Recorded directly in a source dataset.,{},2026.07.19.2
PANAMA_PAWPERS,SENIOR,REL-000058,DIRECT_SOURCE,REGISTERED_IN,CE-0027,J-SABLE,true,,,"[""CO-806E32B5483""]",Entity is registered in this jurisdiction.,Recorded directly in a source dataset.,{},2026.07.19.2
PANAMA_PAWPERS,SENIOR,REL-000059,DIRECT_SOURCE,REGISTERED_AT,CE-0027,ADDR-028,true,,,"[""CO-806E32B5483""]",Entity uses this registered address.,Recorded directly in a source dataset.,{},2026.07.19.2
PANAMA_PAWPERS,SENIOR,REL-000060,DIRECT_SOURCE,REGISTERED_IN,CE-0028,J-LANTERN,true,,,"[""CO-0E167AECEA0""]",Entity is registered in this jurisdiction.,Recorded directly in a source dataset.,{},2026.07.19.2
PANAMA_PAWPERS,SENIOR,REL-000061,DIRECT_SOURCE,REGISTERED_AT,CE-0028,ADDR-029,true,,,"[""CO-0E167AECEA0""]",Entity uses this registered address.,Recorded directly in a source dataset.,{},2026.07.19.2
PANAMA_PAWPERS,SENIOR,REL-000062,DIRECT_SOURCE,REGISTERED_IN,CE-0029,J-OPEN,true,,,"[""CO-A49E36B114D""]",Entity is registered in this jurisdiction.,Recorded directly in a source dataset.,{},2026.07.19.2
PANAMA_PAWPERS,SENIOR,REL-000063,DIRECT_SOURCE,REGISTERED_AT,CE-0029,ADDR-030,true,,,"[""CO-A49E36B114D""]",Entity uses this registered address.,Recorded directly in a source dataset.,{},2026.07.19.2
PANAMA_PAWPERS,SENIOR,REL-000064,DIRECT_SOURCE,REGISTERED_IN,CE-0030,J-EMERALD,true,,,"[""CO-287B7D37203""]",Entity is registered in this jurisdiction.,Recorded directly in a source dataset.,{},2026.07.19.2
PANAMA_PAWPERS,SENIOR,REL-000065,DIRECT_SOURCE,REGISTERED_AT,CE-0030,ADDR-031,true,,,"[""CO-287B7D37203""]",Entity uses this registered address.,Recorded directly in a source dataset.,{},2026.07.19.2
PANAMA_PAWPERS,SENIOR,REL-000066,DIRECT_SOURCE,REGISTERED_IN,CE-0031,J-SILVER,true,,,"[""CO-92F7B6273B7""]",Entity is registered in this jurisdiction.,Recorded directly in a source dataset.,{},2026.07.19.2
PANAMA_PAWPERS,SENIOR,REL-000067,DIRECT_SOURCE,REGISTERED_AT,CE-0031,ADDR-032,true,,,"[""CO-92F7B6273B7""]",Entity uses this registered address.,Recorded directly in a source dataset.,{},2026.07.19.2
PANAMA_PAWPERS,SENIOR,REL-000068,DIRECT_SOURCE,REGISTERED_IN,CE-0032,J-DRIFT,true,,,"[""CO-3A19DDF99C4""]",Entity is registered in this jurisdiction.,Recorded directly in a source dataset.,{},2026.07.19.2
PANAMA_PAWPERS,SENIOR,REL-000069,DIRECT_SOURCE,REGISTERED_AT,CE-0032,ADDR-033,true,,,"[""CO-3A19DDF99C4""]",Entity uses this registered address.,Recorded directly in a source dataset.,{},2026.07.19.2
PANAMA_PAWPERS,SENIOR,REL-000070,DIRECT_SOURCE,REGISTERED_IN,CE-0033,J-HARBOR,true,,,"[""CO-744FF465D6A""]",Entity is registered in this jurisdiction.,Recorded directly in a source dataset.,{},2026.07.19.2
PANAMA_PAWPERS,SENIOR,REL-000071,DIRECT_SOURCE,REGISTERED_AT,CE-0033,ADDR-034,true,,,"[""CO-744FF465D6A""]",Entity uses this registered address.,Recorded directly in a source dataset.,{},2026.07.19.2
PANAMA_PAWPERS,SENIOR,REL-000072,DIRECT_SOURCE,REGISTERED_IN,CE-0034,J-NORTH,true,,,"[""CO-CBF1E25B24B""]",Entity is registered in this jurisdiction.,Recorded directly in a source dataset.,{},2026.07.19.2
PANAMA_PAWPERS,SENIOR,REL-000073,DIRECT_SOURCE,REGISTERED_AT,CE-0034,ADDR-035,true,,,"[""CO-CBF1E25B24B""]",Entity uses this registered address.,Recorded directly in a source dataset.,{},2026.07.19.2
PANAMA_PAWPERS,SENIOR,REL-000074,DIRECT_SOURCE,REGISTERED_IN,CE-0035,J-WEST,true,,,"[""CO-CEFC4B4781A""]",Entity is registered in this jurisdiction.,Recorded directly in a source dataset.,{},2026.07.19.2
PANAMA_PAWPERS,SENIOR,REL-000075,DIRECT_SOURCE,REGISTERED_AT,CE-0035,ADDR-036,true,,,"[""CO-CEFC4B4781A""]",Entity uses this registered address.,Recorded directly in a source dataset.,{},2026.07.19.2
PANAMA_PAWPERS,SENIOR,REL-000076,DIRECT_SOURCE,REGISTERED_IN,CE-0036,J-NOIR,true,,,"[""CO-73E8B01974D""]",Entity is registered in this jurisdiction.,Recorded directly in a source dataset.,{},2026.07.19.2
PANAMA_PAWPERS,SENIOR,REL-000077,DIRECT_SOURCE,REGISTERED_AT,CE-0036,ADDR-037,true,,,"[""CO-73E8B01974D""]",Entity uses this registered address.,Recorded directly in a source dataset.,{},2026.07.19.2
PANAMA_PAWPERS,SENIOR,REL-000078,DIRECT_SOURCE,REGISTERED_IN,CE-0037,J-AZURE,true,,,"[""CO-350EF6220A4""]",Entity is registered in this jurisdiction.,Recorded directly in a source dataset.,{},2026.07.19.2
PANAMA_PAWPERS,SENIOR,REL-000079,DIRECT_SOURCE,REGISTERED_AT,CE-0037,ADDR-038,true,,,"[""CO-350EF6220A4""]",Entity uses this registered address.,Recorded directly in a source dataset.,{},2026.07.19.2
PANAMA_PAWPERS,SENIOR,REL-000080,DIRECT_SOURCE,REGISTERED_IN,CE-0038,J-CORAL,true,,,"[""CO-834C41DA5DD""]",Entity is registered in this jurisdiction.,Recorded directly in a source dataset.,{},2026.07.19.2
PANAMA_PAWPERS,SENIOR,REL-000081,DIRECT_SOURCE,REGISTERED_AT,CE-0038,ADDR-039,true,,,"[""CO-834C41DA5DD""]",Entity uses this registered address.,Recorded directly in a source dataset.,{},2026.07.19.2
PANAMA_PAWPERS,SENIOR,REL-000082,DIRECT_SOURCE,REGISTERED_IN,CE-0039,J-SABLE,true,,,"[""CO-4F3DA744E91""]",Entity is registered in this jurisdiction.,Recorded directly in a source dataset.,{},2026.07.19.2
PANAMA_PAWPERS,SENIOR,REL-000083,DIRECT_SOURCE,REGISTERED_AT,CE-0039,ADDR-040,true,,,"[""CO-4F3DA744E91""]",Entity uses this registered address.,Recorded directly in a source dataset.,{},2026.07.19.2
PANAMA_PAWPERS,SENIOR,REL-000084,DIRECT_SOURCE,REGISTERED_IN,CE-0040,J-LANTERN,true,,,"[""CO-1F3DB405D45""]",Entity is registered in this jurisdiction.,Recorded directly in a source dataset.,{},2026.07.19.2
PANAMA_PAWPERS,SENIOR,REL-000085,DIRECT_SOURCE,REGISTERED_AT,CE-0040,ADDR-041,true,,,"[""CO-1F3DB405D45""]",Entity uses this registered address.,Recorded directly in a source dataset.,{},2026.07.19.2
PANAMA_PAWPERS,SENIOR,REL-000086,DIRECT_SOURCE,REGISTERED_IN,CE-0041,J-OPEN,true,,,"[""CO-A19AA039499""]",Entity is registered in this jurisdiction.,Recorded directly in a source dataset.,{},2026.07.19.2
PANAMA_PAWPERS,SENIOR,REL-000087,DIRECT_SOURCE,REGISTERED_AT,CE-0041,ADDR-042,true,,,"[""CO-A19AA039499""]",Entity uses this registered address.,Recorded directly in a source dataset.,{},2026.07.19.2
PANAMA_PAWPERS,SENIOR,REL-000088,DIRECT_SOURCE,REGISTERED_IN,CE-0042,J-EMERALD,true,,,"[""CO-990D1382A65""]",Entity is registered in this jurisdiction.,Recorded directly in a source dataset.,{},2026.07.19.2
PANAMA_PAWPERS,SENIOR,REL-000089,DIRECT_SOURCE,REGISTERED_AT,CE-0042,ADDR-043,true,,,"[""CO-990D1382A65""]",Entity uses this registered address.,Recorded directly in a source dataset.,{},2026.07.19.2
PANAMA_PAWPERS,SENIOR,REL-000090,DIRECT_SOURCE,REGISTERED_IN,CE-0043,J-SILVER,true,,,"[""CO-8C381A352AA""]",Entity is registered in this jurisdiction.,Recorded directly in a source dataset.,{},2026.07.19.2
PANAMA_PAWPERS,SENIOR,REL-000091,DIRECT_SOURCE,REGISTERED_AT,CE-0043,ADDR-044,true,,,"[""CO-8C381A352AA""]",Entity uses this registered address.,Recorded directly in a source dataset.,{},2026.07.19.2
PANAMA_PAWPERS,SENIOR,REL-000092,DIRECT_SOURCE,REGISTERED_IN,CE-0044,J-DRIFT,true,,,"[""CO-092437A8018""]",Entity is registered in this jurisdiction.,Recorded directly in a source dataset.,{},2026.07.19.2
PANAMA_PAWPERS,SENIOR,REL-000093,DIRECT_SOURCE,REGISTERED_AT,CE-0044,ADDR-045,true,,,"[""CO-092437A8018""]",Entity uses this registered address.,Recorded directly in a source dataset.,{},2026.07.19.2
PANAMA_PAWPERS,SENIOR,REL-000094,DIRECT_SOURCE,REGISTERED_IN,CE-0045,J-HARBOR,true,,,"[""CO-A8351A55FBC""]",Entity is registered in this jurisdiction.,Recorded directly in a source dataset.,{},2026.07.19.2
PANAMA_PAWPERS,SENIOR,REL-000095,DIRECT_SOURCE,REGISTERED_AT,CE-0045,ADDR-046,true,,,"[""CO-A8351A55FBC""]",Entity uses this registered address.,Recorded directly in a source dataset.,{},2026.07.19.2
PANAMA_PAWPERS,SENIOR,REL-000096,DIRECT_SOURCE,REGISTERED_IN,CE-0046,J-NORTH,true,,,"[""CO-7F8DC83ECC9""]",Entity is registered in this jurisdiction.,Recorded directly in a source dataset.,{},2026.07.19.2
PANAMA_PAWPERS,SENIOR,REL-000097,DIRECT_SOURCE,REGISTERED_AT,CE-0046,ADDR-047,true,,,"[""CO-7F8DC83ECC9""]",Entity uses this registered address.,Recorded directly in a source dataset.,{},2026.07.19.2
PANAMA_PAWPERS,SENIOR,REL-000098,DIRECT_SOURCE,REGISTERED_IN,CE-0047,J-WEST,true,,,"[""CO-8B8A59F4CD9""]",Entity is registered in this jurisdiction.,Recorded directly in a source dataset.,{},2026.07.19.2
PANAMA_PAWPERS,SENIOR,REL-000099,DIRECT_SOURCE,REGISTERED_AT,CE-0047,ADDR-048,true,,,"[""CO-8B8A59F4CD9""]",Entity uses this registered address.,Recorded directly in a source dataset.,{},2026.07.19.2
PANAMA_PAWPERS,SENIOR,REL-000100,DIRECT_SOURCE,REGISTERED_IN,CE-0048,J-NOIR,true,,,"[""CO-0E21F78E607""]",Entity is registered in this jurisdiction.,Recorded directly in a source dataset.,{},2026.07.19.2
PANAMA_PAWPERS,SENIOR,REL-000101,DIRECT_SOURCE,REGISTERED_AT,CE-0048,ADDR-049,true,,,"[""CO-0E21F78E607""]",Entity uses this registered address.,Recorded directly in a source dataset.,{},2026.07.19.2
PANAMA_PAWPERS,SENIOR,REL-000102,DIRECT_SOURCE,REGISTERED_IN,CE-0049,J-AZURE,true,,,"[""CO-9283B2C7FB8""]",Entity is registered in this jurisdiction.,Recorded directly in a source dataset.,{},2026.07.19.2
PANAMA_PAWPERS,SENIOR,REL-000103,DIRECT_SOURCE,REGISTERED_AT,CE-0049,ADDR-050,true,,,"[""CO-9283B2C7FB8""]",Entity uses this registered address.,Recorded directly in a source dataset.,{},2026.07.19.2
PANAMA_PAWPERS,SENIOR,REL-000104,DIRECT_SOURCE,REGISTERED_IN,CE-0050,J-CORAL,true,,,"[""CO-C91E2D186F8""]",Entity is registered in this jurisdiction.,Recorded directly in a source dataset.,{},2026.07.19.2
PANAMA_PAWPERS,SENIOR,REL-000105,DIRECT_SOURCE,REGISTERED_AT,CE-0050,ADDR-051,true,,,"[""CO-C91E2D186F8""]",Entity uses this registered address.,Recorded directly in a source dataset.,{},2026.07.19.2
PANAMA_PAWPERS,SENIOR,REL-000106,DIRECT_SOURCE,REGISTERED_IN,CE-0051,J-SABLE,true,,,"[""CO-D0C649196DF""]",Entity is registered in this jurisdiction.,Recorded directly in a source dataset.,{},2026.07.19.2
PANAMA_PAWPERS,SENIOR,REL-000107,DIRECT_SOURCE,REGISTERED_AT,CE-0051,ADDR-052,true,,,"[""CO-D0C649196DF""]",Entity uses this registered address.,Recorded directly in a source dataset.,{},2026.07.19.2
PANAMA_PAWPERS,SENIOR,REL-000108,DIRECT_SOURCE,REGISTERED_IN,CE-0052,J-LANTERN,true,,,"[""CO-24B75BEA523""]",Entity is registered in this jurisdiction.,Recorded directly in a source dataset.,{},2026.07.19.2
PANAMA_PAWPERS,SENIOR,REL-000109,DIRECT_SOURCE,REGISTERED_AT,CE-0052,ADDR-053,true,,,"[""CO-24B75BEA523""]",Entity uses this registered address.,Recorded directly in a source dataset.,{},2026.07.19.2
PANAMA_PAWPERS,SENIOR,REL-000110,DIRECT_SOURCE,REGISTERED_IN,CE-0053,J-OPEN,true,,,"[""CO-D0BA0B15C3D""]",Entity is registered in this jurisdiction.,Recorded directly in a source dataset.,{},2026.07.19.2
PANAMA_PAWPERS,SENIOR,REL-000111,DIRECT_SOURCE,REGISTERED_AT,CE-0053,ADDR-054,true,,,"[""CO-D0BA0B15C3D""]",Entity uses this registered address.,Recorded directly in a source dataset.,{},2026.07.19.2
PANAMA_PAWPERS,SENIOR,REL-000112,DIRECT_SOURCE,REGISTERED_IN,CE-0054,J-EMERALD,true,,,"[""CO-C41069BD8E0""]",Entity is registered in this jurisdiction.,Recorded directly in a source dataset.,{},2026.07.19.2
PANAMA_PAWPERS,SENIOR,REL-000113,DIRECT_SOURCE,REGISTERED_AT,CE-0054,ADDR-055,true,,,"[""CO-C41069BD8E0""]",Entity uses this registered address.,Recorded directly in a source dataset.,{},2026.07.19.2
PANAMA_PAWPERS,SENIOR,REL-000114,DIRECT_SOURCE,REGISTERED_IN,CE-0055,J-SILVER,true,,,"[""CO-A8C61C443C3""]",Entity is registered in this jurisdiction.,Recorded directly in a source dataset.,{},2026.07.19.2
