case_id,profile_code,candidate_id,left_record_id,right_record_id,entity_type,confidence_band,estimated_score,agreement_fields_json,disagreement_fields_json,missing_fields_json,generation_mode,framework_semantics,actual_engine_run,provenance_note,snapshot_version
DOWNLINE,ADULT,Z-0019,PR-MARCO-01,PR-MARCO-02,PERSON,HIGH,,"[""name"",""email_or_phone""]","[""source_format""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same participant or professional across compatible source records.,2026.07.18.1-L2
DOWNLINE,ADULT,Z-0020,PR-MARCO-01,PR-MARCO-03,PERSON,MEDIUM_HIGH,,"[""name"",""email_or_phone""]","[""source_format""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same participant or professional across compatible source records.,2026.07.18.1-L2
DOWNLINE,ADULT,Z-0021,PR-MARCO-02,PR-MARCO-03,PERSON,MEDIUM_HIGH,,"[""name"",""email_or_phone""]","[""source_format""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same participant or professional across compatible source records.,2026.07.18.1-L2
DOWNLINE,ADULT,Z-0022,PR-DAISY-01,PR-DAISY-02,PERSON,HIGH,,"[""name"",""email_or_phone""]","[""source_format""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same participant or professional across compatible source records.,2026.07.18.1-L2
DOWNLINE,ADULT,Z-0023,PR-DAISY-01,PR-DAISY-03,PERSON,MEDIUM_HIGH,,"[""name"",""email_or_phone""]","[""source_format""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same participant or professional across compatible source records.,2026.07.18.1-L2
DOWNLINE,ADULT,Z-0024,PR-DAISY-02,PR-DAISY-03,PERSON,MEDIUM_HIGH,,"[""name"",""email_or_phone""]","[""source_format""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same participant or professional across compatible source records.,2026.07.18.1-L2
DOWNLINE,ADULT,Z-0025,PR-LUCY-01,PR-LUCY-02,PERSON,HIGH,,"[""name"",""email_or_phone""]","[""source_format""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same participant or professional across compatible source records.,2026.07.18.1-L2
DOWNLINE,ADULT,Z-0026,PR-LUCY-01,PR-LUCY-03,PERSON,MEDIUM_HIGH,,"[""name"",""email_or_phone""]","[""source_format""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same participant or professional across compatible source records.,2026.07.18.1-L2
DOWNLINE,ADULT,Z-0027,PR-LUCY-02,PR-LUCY-03,PERSON,MEDIUM_HIGH,,"[""name"",""email_or_phone""]","[""source_format""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same participant or professional across compatible source records.,2026.07.18.1-L2
DOWNLINE,ADULT,Z-0028,PR-TESSA-01,PR-TESSA-02,PERSON,HIGH,,"[""name"",""email_or_phone""]","[""source_format""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same participant or professional across compatible source records.,2026.07.18.1-L2
DOWNLINE,ADULT,Z-0029,PR-TESSA-01,PR-TESSA-03,PERSON,MEDIUM_HIGH,,"[""name"",""email_or_phone""]","[""source_format""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same participant or professional across compatible source records.,2026.07.18.1-L2
DOWNLINE,ADULT,Z-0030,PR-TESSA-02,PR-TESSA-03,PERSON,MEDIUM_HIGH,,"[""name"",""email_or_phone""]","[""source_format""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same participant or professional across compatible source records.,2026.07.18.1-L2
DOWNLINE,ADULT,Z-0031,PR-PRIYA-01,PR-PRIYA-02,PERSON,HIGH,,"[""name"",""email_or_phone""]","[""source_format""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same participant or professional across compatible source records.,2026.07.18.1-L2
DOWNLINE,ADULT,Z-0032,PR-PRIYA-01,PR-PRIYA-03,PERSON,MEDIUM_HIGH,,"[""name"",""email_or_phone""]","[""source_format""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same participant or professional across compatible source records.,2026.07.18.1-L2
DOWNLINE,ADULT,Z-0033,PR-PRIYA-02,PR-PRIYA-03,PERSON,MEDIUM_HIGH,,"[""name"",""email_or_phone""]","[""source_format""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same participant or professional across compatible source records.,2026.07.18.1-L2
DOWNLINE,ADULT,Z-0034,PR-COLIN-01,PR-COLIN-02,PERSON,HIGH,,"[""name"",""email_or_phone""]","[""source_format""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same participant or professional across compatible source records.,2026.07.18.1-L2
DOWNLINE,ADULT,Z-0035,PR-COLIN-01,PR-COLIN-03,PERSON,MEDIUM_HIGH,,"[""name"",""email_or_phone""]","[""source_format""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same participant or professional across compatible source records.,2026.07.18.1-L2
DOWNLINE,ADULT,Z-0036,PR-COLIN-02,PR-COLIN-03,PERSON,MEDIUM_HIGH,,"[""name"",""email_or_phone""]","[""source_format""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same participant or professional across compatible source records.,2026.07.18.1-L2
DOWNLINE,ADULT,Z-0037,PR-NORA-01,PR-NORA-02,PERSON,HIGH,,"[""name"",""email_or_phone""]","[""source_format""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same participant or professional across compatible source records.,2026.07.18.1-L2
DOWNLINE,ADULT,Z-0038,PR-NORA-01,PR-NORA-03,PERSON,MEDIUM_HIGH,,"[""name"",""email_or_phone""]","[""source_format""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same participant or professional across compatible source records.,2026.07.18.1-L2
DOWNLINE,ADULT,Z-0039,PR-NORA-02,PR-NORA-03,PERSON,MEDIUM_HIGH,,"[""name"",""email_or_phone""]","[""source_format""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same participant or professional across compatible source records.,2026.07.18.1-L2
DOWNLINE,ADULT,Z-0040,PR-OLLIE-01,PR-OLLIE-02,PERSON,HIGH,,"[""name"",""email_or_phone""]","[""source_format""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same participant or professional across compatible source records.,2026.07.18.1-L2
DOWNLINE,ADULT,Z-0041,PR-OLLIE-01,PR-OLLIE-03,PERSON,MEDIUM_HIGH,,"[""name"",""email_or_phone""]","[""source_format""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same participant or professional across compatible source records.,2026.07.18.1-L2
DOWNLINE,ADULT,Z-0042,PR-OLLIE-02,PR-OLLIE-03,PERSON,MEDIUM_HIGH,,"[""name"",""email_or_phone""]","[""source_format""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same participant or professional across compatible source records.,2026.07.18.1-L2
DOWNLINE,ADULT,Z-0043,PR-BEATRICE-01,PR-BEATRICE-02,PERSON,HIGH,,"[""name"",""email_or_phone""]","[""source_format""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same participant or professional across compatible source records.,2026.07.18.1-L2
DOWNLINE,ADULT,Z-0044,PR-BEATRICE-01,PR-BEATRICE-03,PERSON,MEDIUM_HIGH,,"[""name"",""email_or_phone""]","[""source_format""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same participant or professional across compatible source records.,2026.07.18.1-L2
DOWNLINE,ADULT,Z-0045,PR-BEATRICE-02,PR-BEATRICE-03,PERSON,MEDIUM_HIGH,,"[""name"",""email_or_phone""]","[""source_format""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same participant or professional across compatible source records.,2026.07.18.1-L2
DOWNLINE,ADULT,Z-0058,PR-020-01,PR-020-02,PERSON,HIGH,,"[""name"",""email_or_phone""]","[""source_format""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same participant or professional across compatible source records.,2026.07.18.1-L2
DOWNLINE,ADULT,Z-0059,PR-020-01,PR-020-03,PERSON,MEDIUM_HIGH,,"[""name"",""email_or_phone""]","[""source_format""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same participant or professional across compatible source records.,2026.07.18.1-L2
DOWNLINE,ADULT,Z-0060,PR-020-02,PR-020-03,PERSON,MEDIUM_HIGH,,"[""name"",""email_or_phone""]","[""source_format""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same participant or professional across compatible source records.,2026.07.18.1-L2
DOWNLINE,ADULT,Z-0061,PR-021-01,PR-021-02,PERSON,HIGH,,"[""name"",""email_or_phone""]","[""source_format""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same participant or professional across compatible source records.,2026.07.18.1-L2
DOWNLINE,ADULT,Z-0062,PR-021-01,PR-021-03,PERSON,MEDIUM_HIGH,,"[""name"",""email_or_phone""]","[""source_format""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same participant or professional across compatible source records.,2026.07.18.1-L2
DOWNLINE,ADULT,Z-0063,PR-021-02,PR-021-03,PERSON,MEDIUM_HIGH,,"[""name"",""email_or_phone""]","[""source_format""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same participant or professional across compatible source records.,2026.07.18.1-L2
DOWNLINE,ADULT,Z-0064,PR-022-01,PR-022-02,PERSON,HIGH,,"[""name"",""email_or_phone""]","[""source_format""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same participant or professional across compatible source records.,2026.07.18.1-L2
DOWNLINE,ADULT,Z-0065,PR-022-01,PR-022-03,PERSON,MEDIUM_HIGH,,"[""name"",""email_or_phone""]","[""source_format""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same participant or professional across compatible source records.,2026.07.18.1-L2
DOWNLINE,ADULT,Z-0066,PR-022-02,PR-022-03,PERSON,MEDIUM_HIGH,,"[""name"",""email_or_phone""]","[""source_format""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same participant or professional across compatible source records.,2026.07.18.1-L2
DOWNLINE,ADULT,Z-0067,PR-023-01,PR-023-02,PERSON,HIGH,,"[""name"",""email_or_phone""]","[""source_format""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same participant or professional across compatible source records.,2026.07.18.1-L2
DOWNLINE,ADULT,Z-0068,PR-023-01,PR-023-03,PERSON,MEDIUM_HIGH,,"[""name"",""email_or_phone""]","[""source_format""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same participant or professional across compatible source records.,2026.07.18.1-L2
DOWNLINE,ADULT,Z-0069,PR-023-02,PR-023-03,PERSON,MEDIUM_HIGH,,"[""name"",""email_or_phone""]","[""source_format""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same participant or professional across compatible source records.,2026.07.18.1-L2
DOWNLINE,ADULT,Z-0070,PR-024-01,PR-024-02,PERSON,HIGH,,"[""name"",""email_or_phone""]","[""source_format""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same participant or professional across compatible source records.,2026.07.18.1-L2
DOWNLINE,ADULT,Z-0071,PR-024-01,PR-024-03,PERSON,MEDIUM_HIGH,,"[""name"",""email_or_phone""]","[""source_format""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same participant or professional across compatible source records.,2026.07.18.1-L2
DOWNLINE,ADULT,Z-0072,PR-024-02,PR-024-03,PERSON,MEDIUM_HIGH,,"[""name"",""email_or_phone""]","[""source_format""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same participant or professional across compatible source records.,2026.07.18.1-L2
DOWNLINE,ADULT,Z-0073,PR-025-01,PR-025-02,PERSON,HIGH,,"[""name"",""email_or_phone""]","[""source_format""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same participant or professional across compatible source records.,2026.07.18.1-L2
DOWNLINE,ADULT,Z-0074,PR-025-01,PR-025-03,PERSON,MEDIUM_HIGH,,"[""name"",""email_or_phone""]","[""source_format""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same participant or professional across compatible source records.,2026.07.18.1-L2
DOWNLINE,ADULT,Z-0075,PR-025-02,PR-025-03,PERSON,MEDIUM_HIGH,,"[""name"",""email_or_phone""]","[""source_format""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same participant or professional across compatible source records.,2026.07.18.1-L2
DOWNLINE,ADULT,Z-0076,PR-026-01,PR-026-02,PERSON,HIGH,,"[""name"",""email_or_phone""]","[""source_format""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same participant or professional across compatible source records.,2026.07.18.1-L2
DOWNLINE,ADULT,Z-0077,PR-026-01,PR-026-03,PERSON,MEDIUM_HIGH,,"[""name"",""email_or_phone""]","[""source_format""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same participant or professional across compatible source records.,2026.07.18.1-L2
DOWNLINE,ADULT,Z-0078,PR-026-02,PR-026-03,PERSON,MEDIUM_HIGH,,"[""name"",""email_or_phone""]","[""source_format""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same participant or professional across compatible source records.,2026.07.18.1-L2
DOWNLINE,ADULT,Z-0079,PR-027-01,PR-027-02,PERSON,HIGH,,"[""name"",""email_or_phone""]","[""source_format""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same participant or professional across compatible source records.,2026.07.18.1-L2
DOWNLINE,ADULT,Z-0080,PR-027-01,PR-027-03,PERSON,MEDIUM_HIGH,,"[""name"",""email_or_phone""]","[""source_format""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same participant or professional across compatible source records.,2026.07.18.1-L2
DOWNLINE,ADULT,Z-0081,PR-027-02,PR-027-03,PERSON,MEDIUM_HIGH,,"[""name"",""email_or_phone""]","[""source_format""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same participant or professional across compatible source records.,2026.07.18.1-L2
DOWNLINE,ADULT,Z-0082,PR-028-01,PR-028-02,PERSON,HIGH,,"[""name"",""email_or_phone""]","[""source_format""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same participant or professional across compatible source records.,2026.07.18.1-L2
DOWNLINE,ADULT,Z-0083,PR-028-01,PR-028-03,PERSON,MEDIUM_HIGH,,"[""name"",""email_or_phone""]","[""source_format""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same participant or professional across compatible source records.,2026.07.18.1-L2
DOWNLINE,ADULT,Z-0084,PR-028-02,PR-028-03,PERSON,MEDIUM_HIGH,,"[""name"",""email_or_phone""]","[""source_format""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same participant or professional across compatible source records.,2026.07.18.1-L2
DOWNLINE,ADULT,Z-0085,PR-029-01,PR-029-02,PERSON,HIGH,,"[""name"",""email_or_phone""]","[""source_format""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same participant or professional across compatible source records.,2026.07.18.1-L2
DOWNLINE,ADULT,Z-0086,PR-029-01,PR-029-03,PERSON,MEDIUM_HIGH,,"[""name"",""email_or_phone""]","[""source_format""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same participant or professional across compatible source records.,2026.07.18.1-L2
DOWNLINE,ADULT,Z-0087,PR-029-02,PR-029-03,PERSON,MEDIUM_HIGH,,"[""name"",""email_or_phone""]","[""source_format""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same participant or professional across compatible source records.,2026.07.18.1-L2
DOWNLINE,ADULT,Z-0088,PR-030-01,PR-030-02,PERSON,HIGH,,"[""name"",""email_or_phone""]","[""source_format""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same participant or professional across compatible source records.,2026.07.18.1-L2
DOWNLINE,ADULT,Z-0089,PR-030-01,PR-030-03,PERSON,MEDIUM_HIGH,,"[""name"",""email_or_phone""]","[""source_format""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same participant or professional across compatible source records.,2026.07.18.1-L2
DOWNLINE,ADULT,Z-0090,PR-030-02,PR-030-03,PERSON,MEDIUM_HIGH,,"[""name"",""email_or_phone""]","[""source_format""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same participant or professional across compatible source records.,2026.07.18.1-L2
DOWNLINE,ADULT,Z-0091,PR-031-01,PR-031-02,PERSON,HIGH,,"[""name"",""email_or_phone""]","[""source_format""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same participant or professional across compatible source records.,2026.07.18.1-L2
DOWNLINE,ADULT,Z-0092,PR-031-01,PR-031-03,PERSON,MEDIUM_HIGH,,"[""name"",""email_or_phone""]","[""source_format""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same participant or professional across compatible source records.,2026.07.18.1-L2
DOWNLINE,ADULT,Z-0093,PR-031-02,PR-031-03,PERSON,MEDIUM_HIGH,,"[""name"",""email_or_phone""]","[""source_format""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same participant or professional across compatible source records.,2026.07.18.1-L2
DOWNLINE,ADULT,Z-0094,PR-032-01,PR-032-02,PERSON,HIGH,,"[""name"",""email_or_phone""]","[""source_format""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same participant or professional across compatible source records.,2026.07.18.1-L2
DOWNLINE,ADULT,Z-0095,PR-032-01,PR-032-03,PERSON,MEDIUM_HIGH,,"[""name"",""email_or_phone""]","[""source_format""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same participant or professional across compatible source records.,2026.07.18.1-L2
DOWNLINE,ADULT,Z-0096,PR-032-02,PR-032-03,PERSON,MEDIUM_HIGH,,"[""name"",""email_or_phone""]","[""source_format""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same participant or professional across compatible source records.,2026.07.18.1-L2
DOWNLINE,ADULT,Z-0097,PR-033-01,PR-033-02,PERSON,HIGH,,"[""name"",""email_or_phone""]","[""source_format""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same participant or professional across compatible source records.,2026.07.18.1-L2
DOWNLINE,ADULT,Z-0098,PR-033-01,PR-033-03,PERSON,MEDIUM_HIGH,,"[""name"",""email_or_phone""]","[""source_format""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same participant or professional across compatible source records.,2026.07.18.1-L2
DOWNLINE,ADULT,Z-0099,PR-033-02,PR-033-03,PERSON,MEDIUM_HIGH,,"[""name"",""email_or_phone""]","[""source_format""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same participant or professional across compatible source records.,2026.07.18.1-L2
DOWNLINE,ADULT,Z-0100,PR-034-01,PR-034-02,PERSON,HIGH,,"[""name"",""email_or_phone""]","[""source_format""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same participant or professional across compatible source records.,2026.07.18.1-L2
DOWNLINE,ADULT,Z-0101,PR-034-01,PR-034-03,PERSON,MEDIUM_HIGH,,"[""name"",""email_or_phone""]","[""source_format""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same participant or professional across compatible source records.,2026.07.18.1-L2
DOWNLINE,ADULT,Z-0102,PR-034-02,PR-034-03,PERSON,MEDIUM_HIGH,,"[""name"",""email_or_phone""]","[""source_format""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same participant or professional across compatible source records.,2026.07.18.1-L2
DOWNLINE,ADULT,Z-0103,PR-035-01,PR-035-02,PERSON,HIGH,,"[""name"",""email_or_phone""]","[""source_format""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same participant or professional across compatible source records.,2026.07.18.1-L2
DOWNLINE,ADULT,Z-0104,PR-035-01,PR-035-03,PERSON,MEDIUM_HIGH,,"[""name"",""email_or_phone""]","[""source_format""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same participant or professional across compatible source records.,2026.07.18.1-L2
DOWNLINE,ADULT,Z-0105,PR-035-02,PR-035-03,PERSON,MEDIUM_HIGH,,"[""name"",""email_or_phone""]","[""source_format""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same participant or professional across compatible source records.,2026.07.18.1-L2
DOWNLINE,ADULT,Z-0106,PR-036-01,PR-036-02,PERSON,HIGH,,"[""name"",""email_or_phone""]","[""source_format""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same participant or professional across compatible source records.,2026.07.18.1-L2
DOWNLINE,ADULT,Z-0107,PR-036-01,PR-036-03,PERSON,MEDIUM_HIGH,,"[""name"",""email_or_phone""]","[""source_format""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same participant or professional across compatible source records.,2026.07.18.1-L2
DOWNLINE,ADULT,Z-0108,PR-036-02,PR-036-03,PERSON,MEDIUM_HIGH,,"[""name"",""email_or_phone""]","[""source_format""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same participant or professional across compatible source records.,2026.07.18.1-L2
