case_id,assertion_id,assertion_type,subject_record_id,related_record_ids_json,expected_value_json,severity,description,snapshot_version
CRYPTO_KENNEL_LONG_CON,ASSERT-CRYPTO_PLATFORM_TRUTH-070B150B31E4B6DF,CRYPTO_PLATFORM_TRUTH,PAC-0017,"[""O-CRYPTOKENNEL""]","{""controller_entity_id"":""O-CRYPTOKENNEL"",""platform_account_id"":""PAC-0017"",""platform_truth_status"":""FABRICATED_OR_MANIPULATED_LEDGER""}",REQUIRED,"Converted protected truth row from crypto_platform_truth.csv, source row 17.",2026.07.18.1
CRYPTO_KENNEL_LONG_CON,ASSERT-CRYPTO_PLATFORM_TRUTH-19097FA72481EB62,CRYPTO_PLATFORM_TRUTH,PAC-0018,"[""O-CRYPTOKENNEL""]","{""controller_entity_id"":""O-CRYPTOKENNEL"",""platform_account_id"":""PAC-0018"",""platform_truth_status"":""FABRICATED_OR_MANIPULATED_LEDGER""}",REQUIRED,"Converted protected truth row from crypto_platform_truth.csv, source row 18.",2026.07.18.1
CRYPTO_KENNEL_LONG_CON,ASSERT-CRYPTO_PLATFORM_TRUTH-47D8555D3109DFE2,CRYPTO_PLATFORM_TRUTH,PAC-0019,"[""O-CRYPTOKENNEL""]","{""controller_entity_id"":""O-CRYPTOKENNEL"",""platform_account_id"":""PAC-0019"",""platform_truth_status"":""FABRICATED_OR_MANIPULATED_LEDGER""}",REQUIRED,"Converted protected truth row from crypto_platform_truth.csv, source row 19.",2026.07.18.1
CRYPTO_KENNEL_LONG_CON,ASSERT-CRYPTO_PLATFORM_TRUTH-961BBCBB1E5F0961,CRYPTO_PLATFORM_TRUTH,PAC-0020,"[""O-CRYPTOKENNEL""]","{""controller_entity_id"":""O-CRYPTOKENNEL"",""platform_account_id"":""PAC-0020"",""platform_truth_status"":""FABRICATED_OR_MANIPULATED_LEDGER""}",REQUIRED,"Converted protected truth row from crypto_platform_truth.csv, source row 20.",2026.07.18.1
CRYPTO_KENNEL_LONG_CON,ASSERT-CRYPTO_PLATFORM_TRUTH-356E5BDF35FB91C5,CRYPTO_PLATFORM_TRUTH,PAC-0021,"[""O-CRYPTOKENNEL""]","{""controller_entity_id"":""O-CRYPTOKENNEL"",""platform_account_id"":""PAC-0021"",""platform_truth_status"":""FABRICATED_OR_MANIPULATED_LEDGER""}",REQUIRED,"Converted protected truth row from crypto_platform_truth.csv, source row 21.",2026.07.18.1
CRYPTO_KENNEL_LONG_CON,ASSERT-CRYPTO_PLATFORM_TRUTH-256D03BD79124A4B,CRYPTO_PLATFORM_TRUTH,PAC-0022,"[""O-CRYPTOKENNEL""]","{""controller_entity_id"":""O-CRYPTOKENNEL"",""platform_account_id"":""PAC-0022"",""platform_truth_status"":""FABRICATED_OR_MANIPULATED_LEDGER""}",REQUIRED,"Converted protected truth row from crypto_platform_truth.csv, source row 22.",2026.07.18.1
CRYPTO_KENNEL_LONG_CON,ASSERT-CRYPTO_PLATFORM_TRUTH-73F71CC1D49DE242,CRYPTO_PLATFORM_TRUTH,PAC-0023,"[""O-CRYPTOKENNEL""]","{""controller_entity_id"":""O-CRYPTOKENNEL"",""platform_account_id"":""PAC-0023"",""platform_truth_status"":""FABRICATED_OR_MANIPULATED_LEDGER""}",REQUIRED,"Converted protected truth row from crypto_platform_truth.csv, source row 23.",2026.07.18.1
CRYPTO_KENNEL_LONG_CON,ASSERT-CRYPTO_PLATFORM_TRUTH-6E6DB7AA26D530D6,CRYPTO_PLATFORM_TRUTH,PAC-0024,"[""O-CRYPTOKENNEL""]","{""controller_entity_id"":""O-CRYPTOKENNEL"",""platform_account_id"":""PAC-0024"",""platform_truth_status"":""FABRICATED_OR_MANIPULATED_LEDGER""}",REQUIRED,"Converted protected truth row from crypto_platform_truth.csv, source row 24.",2026.07.18.1
CRYPTO_KENNEL_LONG_CON,ASSERT-CRYPTO_PLATFORM_TRUTH-C107033A456D5EAD,CRYPTO_PLATFORM_TRUTH,PAC-0025,"[""O-CRYPTOKENNEL""]","{""controller_entity_id"":""O-CRYPTOKENNEL"",""platform_account_id"":""PAC-0025"",""platform_truth_status"":""FABRICATED_OR_MANIPULATED_LEDGER""}",REQUIRED,"Converted protected truth row from crypto_platform_truth.csv, source row 25.",2026.07.18.1
CRYPTO_KENNEL_LONG_CON,ASSERT-CRYPTO_PLATFORM_TRUTH-A004FF516C77F945,CRYPTO_PLATFORM_TRUTH,PAC-0026,"[""O-CRYPTOKENNEL""]","{""controller_entity_id"":""O-CRYPTOKENNEL"",""platform_account_id"":""PAC-0026"",""platform_truth_status"":""FABRICATED_OR_MANIPULATED_LEDGER""}",REQUIRED,"Converted protected truth row from crypto_platform_truth.csv, source row 26.",2026.07.18.1
CRYPTO_KENNEL_LONG_CON,ASSERT-CRYPTO_PLATFORM_TRUTH-70304382CD9B5387,CRYPTO_PLATFORM_TRUTH,PAC-0027,"[""O-CRYPTOKENNEL""]","{""controller_entity_id"":""O-CRYPTOKENNEL"",""platform_account_id"":""PAC-0027"",""platform_truth_status"":""FABRICATED_OR_MANIPULATED_LEDGER""}",REQUIRED,"Converted protected truth row from crypto_platform_truth.csv, source row 27.",2026.07.18.1
CRYPTO_KENNEL_LONG_CON,ASSERT-CRYPTO_PLATFORM_TRUTH-B78F857EEA3FEA6C,CRYPTO_PLATFORM_TRUTH,PAC-0028,"[""O-CRYPTOKENNEL""]","{""controller_entity_id"":""O-CRYPTOKENNEL"",""platform_account_id"":""PAC-0028"",""platform_truth_status"":""FABRICATED_OR_MANIPULATED_LEDGER""}",REQUIRED,"Converted protected truth row from crypto_platform_truth.csv, source row 28.",2026.07.18.1
CRYPTO_KENNEL_LONG_CON,ASSERT-CRYPTO_PLATFORM_TRUTH-D43E42317333FE21,CRYPTO_PLATFORM_TRUTH,PAC-0029,"[""O-CRYPTOKENNEL""]","{""controller_entity_id"":""O-CRYPTOKENNEL"",""platform_account_id"":""PAC-0029"",""platform_truth_status"":""FABRICATED_OR_MANIPULATED_LEDGER""}",REQUIRED,"Converted protected truth row from crypto_platform_truth.csv, source row 29.",2026.07.18.1
CRYPTO_KENNEL_LONG_CON,ASSERT-CRYPTO_PLATFORM_TRUTH-D0DFCC09489910E4,CRYPTO_PLATFORM_TRUTH,PAC-0030,"[""O-CRYPTOKENNEL""]","{""controller_entity_id"":""O-CRYPTOKENNEL"",""platform_account_id"":""PAC-0030"",""platform_truth_status"":""FABRICATED_OR_MANIPULATED_LEDGER""}",REQUIRED,"Converted protected truth row from crypto_platform_truth.csv, source row 30.",2026.07.18.1
CRYPTO_KENNEL_LONG_CON,ASSERT-CRYPTO_PLATFORM_TRUTH-8BD69E374D20656E,CRYPTO_PLATFORM_TRUTH,PAC-0031,"[""O-CRYPTOKENNEL""]","{""controller_entity_id"":""O-CRYPTOKENNEL"",""platform_account_id"":""PAC-0031"",""platform_truth_status"":""FABRICATED_OR_MANIPULATED_LEDGER""}",REQUIRED,"Converted protected truth row from crypto_platform_truth.csv, source row 31.",2026.07.18.1
CRYPTO_KENNEL_LONG_CON,ASSERT-CRYPTO_PLATFORM_TRUTH-F73A41751B2DA270,CRYPTO_PLATFORM_TRUTH,PAC-0032,"[""O-CRYPTOKENNEL""]","{""controller_entity_id"":""O-CRYPTOKENNEL"",""platform_account_id"":""PAC-0032"",""platform_truth_status"":""FABRICATED_OR_MANIPULATED_LEDGER""}",REQUIRED,"Converted protected truth row from crypto_platform_truth.csv, source row 32.",2026.07.18.1
CRYPTO_KENNEL_LONG_CON,ASSERT-CRYPTO_PLATFORM_TRUTH-9440CA0C732158DB,CRYPTO_PLATFORM_TRUTH,PAC-0033,"[""O-CRYPTOKENNEL""]","{""controller_entity_id"":""O-CRYPTOKENNEL"",""platform_account_id"":""PAC-0033"",""platform_truth_status"":""FABRICATED_OR_MANIPULATED_LEDGER""}",REQUIRED,"Converted protected truth row from crypto_platform_truth.csv, source row 33.",2026.07.18.1
CRYPTO_KENNEL_LONG_CON,ASSERT-CRYPTO_PLATFORM_TRUTH-B8B87111FAEC1E41,CRYPTO_PLATFORM_TRUTH,PAC-0034,"[""O-CRYPTOKENNEL""]","{""controller_entity_id"":""O-CRYPTOKENNEL"",""platform_account_id"":""PAC-0034"",""platform_truth_status"":""FABRICATED_OR_MANIPULATED_LEDGER""}",REQUIRED,"Converted protected truth row from crypto_platform_truth.csv, source row 34.",2026.07.18.1
CRYPTO_KENNEL_LONG_CON,ASSERT-CRYPTO_PLATFORM_TRUTH-165D81CD58B6984E,CRYPTO_PLATFORM_TRUTH,PAC-0035,"[""O-CRYPTOKENNEL""]","{""controller_entity_id"":""O-CRYPTOKENNEL"",""platform_account_id"":""PAC-0035"",""platform_truth_status"":""FABRICATED_OR_MANIPULATED_LEDGER""}",REQUIRED,"Converted protected truth row from crypto_platform_truth.csv, source row 35.",2026.07.18.1
CRYPTO_KENNEL_LONG_CON,ASSERT-CRYPTO_PLATFORM_TRUTH-615C7B7608ED30A7,CRYPTO_PLATFORM_TRUTH,PAC-0036,"[""O-CRYPTOKENNEL""]","{""controller_entity_id"":""O-CRYPTOKENNEL"",""platform_account_id"":""PAC-0036"",""platform_truth_status"":""FABRICATED_OR_MANIPULATED_LEDGER""}",REQUIRED,"Converted protected truth row from crypto_platform_truth.csv, source row 36.",2026.07.18.1
CRYPTO_KENNEL_LONG_CON,ASSERT-CRYPTO_PLATFORM_TRUTH-4F3880BC8F4393F9,CRYPTO_PLATFORM_TRUTH,PAC-0037,"[""O-CRYPTOKENNEL""]","{""controller_entity_id"":""O-CRYPTOKENNEL"",""platform_account_id"":""PAC-0037"",""platform_truth_status"":""FABRICATED_OR_MANIPULATED_LEDGER""}",REQUIRED,"Converted protected truth row from crypto_platform_truth.csv, source row 37.",2026.07.18.1
CRYPTO_KENNEL_LONG_CON,ASSERT-CRYPTO_PLATFORM_TRUTH-C9A593B3A1D97411,CRYPTO_PLATFORM_TRUTH,PAC-0038,"[""O-CRYPTOKENNEL""]","{""controller_entity_id"":""O-CRYPTOKENNEL"",""platform_account_id"":""PAC-0038"",""platform_truth_status"":""FABRICATED_OR_MANIPULATED_LEDGER""}",REQUIRED,"Converted protected truth row from crypto_platform_truth.csv, source row 38.",2026.07.18.1
CRYPTO_KENNEL_LONG_CON,ASSERT-CRYPTO_PLATFORM_TRUTH-438D69A07030F4BF,CRYPTO_PLATFORM_TRUTH,PAC-0039,"[""O-CRYPTOKENNEL""]","{""controller_entity_id"":""O-CRYPTOKENNEL"",""platform_account_id"":""PAC-0039"",""platform_truth_status"":""FABRICATED_OR_MANIPULATED_LEDGER""}",REQUIRED,"Converted protected truth row from crypto_platform_truth.csv, source row 39.",2026.07.18.1
CRYPTO_KENNEL_LONG_CON,ASSERT-CRYPTO_PLATFORM_TRUTH-DA371C374A9BD4F2,CRYPTO_PLATFORM_TRUTH,PAC-0040,"[""O-CRYPTOKENNEL""]","{""controller_entity_id"":""O-CRYPTOKENNEL"",""platform_account_id"":""PAC-0040"",""platform_truth_status"":""FABRICATED_OR_MANIPULATED_LEDGER""}",REQUIRED,"Converted protected truth row from crypto_platform_truth.csv, source row 40.",2026.07.18.1
CRYPTO_KENNEL_LONG_CON,ASSERT-CRYPTO_PLATFORM_TRUTH-C8D1832E75A08F29,CRYPTO_PLATFORM_TRUTH,PAC-0041,"[""O-CRYPTOKENNEL""]","{""controller_entity_id"":""O-CRYPTOKENNEL"",""platform_account_id"":""PAC-0041"",""platform_truth_status"":""FABRICATED_OR_MANIPULATED_LEDGER""}",REQUIRED,"Converted protected truth row from crypto_platform_truth.csv, source row 41.",2026.07.18.1
CRYPTO_KENNEL_LONG_CON,ASSERT-CRYPTO_PLATFORM_TRUTH-17D1589E5CB2F5A4,CRYPTO_PLATFORM_TRUTH,PAC-0042,"[""O-CRYPTOKENNEL""]","{""controller_entity_id"":""O-CRYPTOKENNEL"",""platform_account_id"":""PAC-0042"",""platform_truth_status"":""FABRICATED_OR_MANIPULATED_LEDGER""}",REQUIRED,"Converted protected truth row from crypto_platform_truth.csv, source row 42.",2026.07.18.1
CRYPTO_KENNEL_LONG_CON,ASSERT-CRYPTO_PLATFORM_TRUTH-4A84D135A7EF1B6A,CRYPTO_PLATFORM_TRUTH,PAC-0043,"[""O-CRYPTOKENNEL""]","{""controller_entity_id"":""O-CRYPTOKENNEL"",""platform_account_id"":""PAC-0043"",""platform_truth_status"":""FABRICATED_OR_MANIPULATED_LEDGER""}",REQUIRED,"Converted protected truth row from crypto_platform_truth.csv, source row 43.",2026.07.18.1
CRYPTO_KENNEL_LONG_CON,ASSERT-CRYPTO_PLATFORM_TRUTH-95E5B21346771DB1,CRYPTO_PLATFORM_TRUTH,PAC-0044,"[""O-CRYPTOKENNEL""]","{""controller_entity_id"":""O-CRYPTOKENNEL"",""platform_account_id"":""PAC-0044"",""platform_truth_status"":""FABRICATED_OR_MANIPULATED_LEDGER""}",REQUIRED,"Converted protected truth row from crypto_platform_truth.csv, source row 44.",2026.07.18.1
CRYPTO_KENNEL_LONG_CON,ASSERT-CRYPTO_PLATFORM_TRUTH-F375C4317C6D2649,CRYPTO_PLATFORM_TRUTH,PAC-0045,"[""O-CRYPTOKENNEL""]","{""controller_entity_id"":""O-CRYPTOKENNEL"",""platform_account_id"":""PAC-0045"",""platform_truth_status"":""FABRICATED_OR_MANIPULATED_LEDGER""}",REQUIRED,"Converted protected truth row from crypto_platform_truth.csv, source row 45.",2026.07.18.1
CRYPTO_KENNEL_LONG_CON,ASSERT-CRYPTO_PLATFORM_TRUTH-DAD75657338F8A60,CRYPTO_PLATFORM_TRUTH,PAC-0046,"[""O-CRYPTOKENNEL""]","{""controller_entity_id"":""O-CRYPTOKENNEL"",""platform_account_id"":""PAC-0046"",""platform_truth_status"":""FABRICATED_OR_MANIPULATED_LEDGER""}",REQUIRED,"Converted protected truth row from crypto_platform_truth.csv, source row 46.",2026.07.18.1
CRYPTO_KENNEL_LONG_CON,ASSERT-CRYPTO_PLATFORM_TRUTH-B703E3B8131709CB,CRYPTO_PLATFORM_TRUTH,PAC-0047,"[""O-CRYPTOKENNEL""]","{""controller_entity_id"":""O-CRYPTOKENNEL"",""platform_account_id"":""PAC-0047"",""platform_truth_status"":""FABRICATED_OR_MANIPULATED_LEDGER""}",REQUIRED,"Converted protected truth row from crypto_platform_truth.csv, source row 47.",2026.07.18.1
CRYPTO_KENNEL_LONG_CON,ASSERT-CRYPTO_PLATFORM_TRUTH-08D696C5ED7CB7FD,CRYPTO_PLATFORM_TRUTH,PAC-0048,"[""O-CRYPTOKENNEL""]","{""controller_entity_id"":""O-CRYPTOKENNEL"",""platform_account_id"":""PAC-0048"",""platform_truth_status"":""FABRICATED_OR_MANIPULATED_LEDGER""}",REQUIRED,"Converted protected truth row from crypto_platform_truth.csv, source row 48.",2026.07.18.1
CRYPTO_KENNEL_LONG_CON,ASSERT-CRYPTO_PLATFORM_TRUTH-2BFCAECC630F7410,CRYPTO_PLATFORM_TRUTH,PAC-0049,"[""O-CRYPTOKENNEL""]","{""controller_entity_id"":""O-CRYPTOKENNEL"",""platform_account_id"":""PAC-0049"",""platform_truth_status"":""FABRICATED_OR_MANIPULATED_LEDGER""}",REQUIRED,"Converted protected truth row from crypto_platform_truth.csv, source row 49.",2026.07.18.1
CRYPTO_KENNEL_LONG_CON,ASSERT-CRYPTO_PLATFORM_TRUTH-928C87227FF8A447,CRYPTO_PLATFORM_TRUTH,PAC-0050,"[""O-CRYPTOKENNEL""]","{""controller_entity_id"":""O-CRYPTOKENNEL"",""platform_account_id"":""PAC-0050"",""platform_truth_status"":""FABRICATED_OR_MANIPULATED_LEDGER""}",REQUIRED,"Converted protected truth row from crypto_platform_truth.csv, source row 50.",2026.07.18.1
CRYPTO_KENNEL_LONG_CON,ASSERT-CRYPTO_PLATFORM_TRUTH-9CC828BCC8130533,CRYPTO_PLATFORM_TRUTH,PAC-0051,"[""O-CRYPTOKENNEL""]","{""controller_entity_id"":""O-CRYPTOKENNEL"",""platform_account_id"":""PAC-0051"",""platform_truth_status"":""FABRICATED_OR_MANIPULATED_LEDGER""}",REQUIRED,"Converted protected truth row from crypto_platform_truth.csv, source row 51.",2026.07.18.1
CRYPTO_KENNEL_LONG_CON,ASSERT-CRYPTO_PLATFORM_TRUTH-0D20937898245FF0,CRYPTO_PLATFORM_TRUTH,PAC-0052,"[""O-CRYPTOKENNEL""]","{""controller_entity_id"":""O-CRYPTOKENNEL"",""platform_account_id"":""PAC-0052"",""platform_truth_status"":""FABRICATED_OR_MANIPULATED_LEDGER""}",REQUIRED,"Converted protected truth row from crypto_platform_truth.csv, source row 52.",2026.07.18.1
CRYPTO_KENNEL_LONG_CON,ASSERT-CRYPTO_PLATFORM_TRUTH-121AB7BCCAC298C6,CRYPTO_PLATFORM_TRUTH,PAC-0053,"[""O-CRYPTOKENNEL""]","{""controller_entity_id"":""O-CRYPTOKENNEL"",""platform_account_id"":""PAC-0053"",""platform_truth_status"":""FABRICATED_OR_MANIPULATED_LEDGER""}",REQUIRED,"Converted protected truth row from crypto_platform_truth.csv, source row 53.",2026.07.18.1
CRYPTO_KENNEL_LONG_CON,ASSERT-CRYPTO_PLATFORM_TRUTH-B5858757663430D5,CRYPTO_PLATFORM_TRUTH,PAC-0054,"[""O-CRYPTOKENNEL""]","{""controller_entity_id"":""O-CRYPTOKENNEL"",""platform_account_id"":""PAC-0054"",""platform_truth_status"":""FABRICATED_OR_MANIPULATED_LEDGER""}",REQUIRED,"Converted protected truth row from crypto_platform_truth.csv, source row 54.",2026.07.18.1
CRYPTO_KENNEL_LONG_CON,ASSERT-CRYPTO_PLATFORM_TRUTH-2C50F551D9FDA865,CRYPTO_PLATFORM_TRUTH,PAC-0055,"[""O-CRYPTOKENNEL""]","{""controller_entity_id"":""O-CRYPTOKENNEL"",""platform_account_id"":""PAC-0055"",""platform_truth_status"":""FABRICATED_OR_MANIPULATED_LEDGER""}",REQUIRED,"Converted protected truth row from crypto_platform_truth.csv, source row 55.",2026.07.18.1
CRYPTO_KENNEL_LONG_CON,ASSERT-CRYPTO_PLATFORM_TRUTH-8074ADEC58DAD963,CRYPTO_PLATFORM_TRUTH,PAC-0056,"[""O-CRYPTOKENNEL""]","{""controller_entity_id"":""O-CRYPTOKENNEL"",""platform_account_id"":""PAC-0056"",""platform_truth_status"":""FABRICATED_OR_MANIPULATED_LEDGER""}",REQUIRED,"Converted protected truth row from crypto_platform_truth.csv, source row 56.",2026.07.18.1
CRYPTO_KENNEL_LONG_CON,ASSERT-CRYPTO_PLATFORM_TRUTH-25CF48EEC6F13B0A,CRYPTO_PLATFORM_TRUTH,PAC-0057,"[""O-CRYPTOKENNEL""]","{""controller_entity_id"":""O-CRYPTOKENNEL"",""platform_account_id"":""PAC-0057"",""platform_truth_status"":""FABRICATED_OR_MANIPULATED_LEDGER""}",REQUIRED,"Converted protected truth row from crypto_platform_truth.csv, source row 57.",2026.07.18.1
CRYPTO_KENNEL_LONG_CON,ASSERT-CRYPTO_PLATFORM_TRUTH-925AA1C99B0A5BD6,CRYPTO_PLATFORM_TRUTH,PAC-0058,"[""O-CRYPTOKENNEL""]","{""controller_entity_id"":""O-CRYPTOKENNEL"",""platform_account_id"":""PAC-0058"",""platform_truth_status"":""FABRICATED_OR_MANIPULATED_LEDGER""}",REQUIRED,"Converted protected truth row from crypto_platform_truth.csv, source row 58.",2026.07.18.1
CRYPTO_KENNEL_LONG_CON,ASSERT-CRYPTO_PLATFORM_TRUTH-5C36CCA083B09A46,CRYPTO_PLATFORM_TRUTH,PAC-0059,"[""O-CRYPTOKENNEL""]","{""controller_entity_id"":""O-CRYPTOKENNEL"",""platform_account_id"":""PAC-0059"",""platform_truth_status"":""FABRICATED_OR_MANIPULATED_LEDGER""}",REQUIRED,"Converted protected truth row from crypto_platform_truth.csv, source row 59.",2026.07.18.1
CRYPTO_KENNEL_LONG_CON,ASSERT-CRYPTO_PLATFORM_TRUTH-396AA96B4B78461F,CRYPTO_PLATFORM_TRUTH,PAC-0060,"[""O-CRYPTOKENNEL""]","{""controller_entity_id"":""O-CRYPTOKENNEL"",""platform_account_id"":""PAC-0060"",""platform_truth_status"":""FABRICATED_OR_MANIPULATED_LEDGER""}",REQUIRED,"Converted protected truth row from crypto_platform_truth.csv, source row 60.",2026.07.18.1
