case_id,profile_code,candidate_id,left_record_id,right_record_id,entity_type,confidence_band,estimated_score,agreement_fields_json,disagreement_fields_json,missing_fields_json,generation_mode,framework_semantics,actual_engine_run,provenance_note,snapshot_version
BONE_LEDGER,ADULT,Z-011,PR-MARVIN-01,PR-MARVIN-03,PERSON,HIGH,,"[""normalized_name"",""email_or_phone""]","[""source_format""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same person across compatible source records.,2026.07.18.1
BONE_LEDGER,ADULT,Z-012,PR-MARVIN-02,PR-MARVIN-03,PERSON,HIGH,,"[""normalized_name"",""email_or_phone""]","[""source_format""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same person across compatible source records.,2026.07.18.1
BONE_LEDGER,ADULT,Z-013,PR-AMELIA-01,PR-AMELIA-02,PERSON,HIGH,,"[""normalized_name"",""email_or_phone""]","[""source_format""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same person across compatible source records.,2026.07.18.1
BONE_LEDGER,ADULT,Z-014,PR-LUCY-01,PR-LUCY-02,PERSON,MEDIUM_HIGH,,"[""normalized_name"",""email_or_phone""]","[""source_format""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same person across compatible source records.,2026.07.18.1
BONE_LEDGER,ADULT,Z-015,PR-LUCY-01,PR-LUCY-03,PERSON,MEDIUM_HIGH,,"[""normalized_name"",""email_or_phone""]","[""source_format""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same person across compatible source records.,2026.07.18.1
BONE_LEDGER,ADULT,Z-016,PR-LUCY-02,PR-LUCY-03,PERSON,MEDIUM_HIGH,,"[""normalized_name"",""email_or_phone""]","[""source_format""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same person across compatible source records.,2026.07.18.1
BONE_LEDGER,ADULT,Z-017,PR-NORA-01,PR-NORA-02,PERSON,HIGH,,"[""normalized_name"",""email_or_phone""]","[""source_format""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same person across compatible source records.,2026.07.18.1
BONE_LEDGER,ADULT,Z-018,PR-HUGO-01,PR-HUGO-02,PERSON,HIGH,,"[""normalized_name"",""email_or_phone""]","[""source_format""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same person across compatible source records.,2026.07.18.1
BONE_LEDGER,ADULT,Z-019,PR-BEATRICE-01,PR-BEATRICE-02,PERSON,HIGH,,"[""normalized_name"",""email_or_phone""]","[""source_format""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same person across compatible source records.,2026.07.18.1
BONE_LEDGER,ADULT,Z-020,PR-PRIYA-01,PR-PRIYA-02,PERSON,HIGH,,"[""normalized_name"",""email_or_phone""]","[""source_format""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same person across compatible source records.,2026.07.18.1
BONE_LEDGER,ADULT,Z-021,PR-COLIN-01,PR-COLIN-02,PERSON,HIGH,,"[""normalized_name"",""email_or_phone""]","[""source_format""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same person across compatible source records.,2026.07.18.1
BONE_LEDGER,ADULT,Z-022,OR-BBH-01,OR-BBH-02,ORGANIZATION,HIGH,,"[""name_tokens"",""domain_or_phone""]","[""legal_suffix""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same organization across source records.,2026.07.18.1
BONE_LEDGER,ADULT,Z-023,OR-BBH-01,OR-BBH-03,ORGANIZATION,HIGH,,"[""name_tokens"",""domain_or_phone""]","[""legal_suffix""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same organization across source records.,2026.07.18.1
BONE_LEDGER,ADULT,Z-024,OR-BBH-01,OR-BBH-04,ORGANIZATION,HIGH,,"[""name_tokens"",""domain_or_phone""]","[""legal_suffix""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same organization across source records.,2026.07.18.1
BONE_LEDGER,ADULT,Z-025,OR-BBH-02,OR-BBH-03,ORGANIZATION,HIGH,,"[""name_tokens"",""domain_or_phone""]","[""legal_suffix""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same organization across source records.,2026.07.18.1
BONE_LEDGER,ADULT,Z-026,OR-BBH-02,OR-BBH-04,ORGANIZATION,HIGH,,"[""name_tokens"",""domain_or_phone""]","[""legal_suffix""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same organization across source records.,2026.07.18.1
BONE_LEDGER,ADULT,Z-027,OR-BBH-03,OR-BBH-04,ORGANIZATION,HIGH,,"[""name_tokens"",""domain_or_phone""]","[""legal_suffix""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same organization across source records.,2026.07.18.1
BONE_LEDGER,ADULT,Z-028,OR-BLM-01,OR-BLM-02,ORGANIZATION,HIGH,,"[""name_tokens"",""domain_or_phone""]","[""legal_suffix""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same organization across source records.,2026.07.18.1
BONE_LEDGER,ADULT,Z-029,OR-BLM-01,OR-BLM-03,ORGANIZATION,HIGH,,"[""name_tokens"",""domain_or_phone""]","[""legal_suffix""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same organization across source records.,2026.07.18.1
BONE_LEDGER,ADULT,Z-030,OR-BLM-02,OR-BLM-03,ORGANIZATION,HIGH,,"[""name_tokens"",""domain_or_phone""]","[""legal_suffix""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same organization across source records.,2026.07.18.1
BONE_LEDGER,ADULT,Z-031,OR-HOLLOW-01,OR-HOLLOW-02,ORGANIZATION,HIGH,,"[""name_tokens"",""domain_or_phone""]","[""legal_suffix""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same organization across source records.,2026.07.18.1
BONE_LEDGER,ADULT,Z-032,OR-HOLLOW-01,OR-HOLLOW-03,ORGANIZATION,HIGH,,"[""name_tokens"",""domain_or_phone""]","[""legal_suffix""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same organization across source records.,2026.07.18.1
BONE_LEDGER,ADULT,Z-033,OR-HOLLOW-02,OR-HOLLOW-03,ORGANIZATION,HIGH,,"[""name_tokens"",""domain_or_phone""]","[""legal_suffix""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same organization across source records.,2026.07.18.1
BONE_LEDGER,ADULT,Z-034,OR-BRASS-01,OR-BRASS-02,ORGANIZATION,MEDIUM_HIGH,,"[""name_tokens"",""domain_or_phone""]","[""legal_suffix""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same organization across source records.,2026.07.18.1
BONE_LEDGER,ADULT,Z-035,OR-BRASS-01,OR-BRASS-03,ORGANIZATION,MEDIUM_HIGH,,"[""name_tokens"",""domain_or_phone""]","[""legal_suffix""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same organization across source records.,2026.07.18.1
BONE_LEDGER,ADULT,Z-036,OR-BRASS-02,OR-BRASS-03,ORGANIZATION,MEDIUM_HIGH,,"[""name_tokens"",""domain_or_phone""]","[""legal_suffix""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same organization across source records.,2026.07.18.1
BONE_LEDGER,ADULT,Z-037,OR-LANTERN-ASSET-01,OR-LANTERN-ASSET-02,ORGANIZATION,MEDIUM_HIGH,,"[""name_tokens"",""domain_or_phone""]","[""legal_suffix""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same organization across source records.,2026.07.18.1
BONE_LEDGER,ADULT,Z-038,OR-LANTERN-ASSET-01,OR-LANTERN-ASSET-03,ORGANIZATION,MEDIUM_HIGH,,"[""name_tokens"",""domain_or_phone""]","[""legal_suffix""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same organization across source records.,2026.07.18.1
BONE_LEDGER,ADULT,Z-039,OR-LANTERN-ASSET-02,OR-LANTERN-ASSET-03,ORGANIZATION,MEDIUM_HIGH,,"[""name_tokens"",""domain_or_phone""]","[""legal_suffix""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same organization across source records.,2026.07.18.1
BONE_LEDGER,ADULT,Z-040,OR-CLEAR-01,OR-CLEAR-02,ORGANIZATION,HIGH,,"[""name_tokens"",""domain_or_phone""]","[""legal_suffix""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same organization across source records.,2026.07.18.1
BONE_LEDGER,ADULT,Z-041,PR-OSCAR-01,PR-OSCAR-02,PERSON,MEDIUM_HIGH,,"[""surname"",""phone"",""address""]","[""initials""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same stakeholder across source systems.,2026.07.18.1
BONE_LEDGER,ADULT,Z-042,PR-BERNARD-01,PR-BERNARD-02,PERSON,MEDIUM_HIGH,,"[""surname"",""phone"",""address""]","[""initials""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same stakeholder across source systems.,2026.07.18.1
BONE_LEDGER,ADULT,Z-043,PR-ELLA-01,PR-ELLA-02,PERSON,MEDIUM_HIGH,,"[""surname"",""phone"",""address""]","[""initials""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same stakeholder across source systems.,2026.07.18.1
BONE_LEDGER,ADULT,Z-044,PR-ARTHUR-01,PR-ARTHUR-02,PERSON,MEDIUM_HIGH,,"[""surname"",""phone"",""address""]","[""initials""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same stakeholder across source systems.,2026.07.18.1
BONE_LEDGER,ADULT,Z-045,PR-BELLA-01,PR-BELLA-02,PERSON,MEDIUM_HIGH,,"[""surname"",""phone"",""address""]","[""initials""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same stakeholder across source systems.,2026.07.18.1
BONE_LEDGER,ADULT,Z-046,PR-DAPHNE-01,PR-DAPHNE-02,PERSON,MEDIUM_HIGH,,"[""surname"",""phone"",""address""]","[""initials""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same stakeholder across source systems.,2026.07.18.1
BONE_LEDGER,ADULT,Z-047,PR-INGRID-01,PR-INGRID-02,PERSON,MEDIUM_HIGH,,"[""surname"",""phone"",""address""]","[""initials""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same stakeholder across source systems.,2026.07.18.1
BONE_LEDGER,ADULT,Z-048,PR-JULIAN-01,PR-JULIAN-02,PERSON,MEDIUM_HIGH,,"[""surname"",""phone"",""address""]","[""initials""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same stakeholder across source systems.,2026.07.18.1
BONE_LEDGER,ADULT,Z-049,PR-LUNA-01,PR-LUNA-02,PERSON,MEDIUM_HIGH,,"[""surname"",""phone"",""address""]","[""initials""]",[],CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,Likely same stakeholder across source systems.,2026.07.18.1
