case_id,profile_code,relationship_id,relationship_family,relationship_type,source_record_id,target_record_id,directed,event_time,weight,supporting_record_ids_json,player_safe_summary,provenance,safe_attributes_json,snapshot_version
GOLDEN_HYDRANT,ADULT,REL-000029,DIRECT_SOURCE,OWNS,OR-CIVIC-01,A-AUX-8119,true,,,"[""A-AUX-8119""]",Recorded holder of account ••••8119.,Recorded directly in a source dataset.,{},2026.07.18.1-L2
GOLDEN_HYDRANT,ADULT,REL-000039,DIRECT_SOURCE,ISSUED,OR-CITY-02,TND-001,true,2025-01-19T00:00:00Z,,"[""TND-001""]",Municipality issued this tender.,Recorded directly in a source dataset.,{},2026.07.18.1-L2
GOLDEN_HYDRANT,ADULT,REL-000040,DIRECT_SOURCE,REQUESTED,OR-FIRE-01,TND-001,true,2025-01-19T00:00:00Z,,"[""TND-001""]",Fire department requested the operational programme.,Recorded directly in a source dataset.,{},2026.07.18.1-L2
GOLDEN_HYDRANT,ADULT,REL-000041,DIRECT_SOURCE,ISSUED,OR-CITY-02,TND-002,true,2025-01-28T00:00:00Z,,"[""TND-002""]",Municipality issued this tender.,Recorded directly in a source dataset.,{},2026.07.18.1-L2
GOLDEN_HYDRANT,ADULT,REL-000042,DIRECT_SOURCE,REQUESTED,OR-FIRE-01,TND-002,true,2025-01-28T00:00:00Z,,"[""TND-002""]",Fire department requested the operational programme.,Recorded directly in a source dataset.,{},2026.07.18.1-L2
GOLDEN_HYDRANT,ADULT,REL-000043,DIRECT_SOURCE,ISSUED,OR-CITY-02,TND-003,true,2025-02-06T00:00:00Z,,"[""TND-003""]",Municipality issued this tender.,Recorded directly in a source dataset.,{},2026.07.18.1-L2
GOLDEN_HYDRANT,ADULT,REL-000044,DIRECT_SOURCE,REQUESTED,OR-FIRE-01,TND-003,true,2025-02-06T00:00:00Z,,"[""TND-003""]",Fire department requested the operational programme.,Recorded directly in a source dataset.,{},2026.07.18.1-L2
GOLDEN_HYDRANT,ADULT,REL-000045,DIRECT_SOURCE,ISSUED,OR-CITY-02,TND-004,true,2025-02-15T00:00:00Z,,"[""TND-004""]",Municipality issued this tender.,Recorded directly in a source dataset.,{},2026.07.18.1-L2
GOLDEN_HYDRANT,ADULT,REL-000046,DIRECT_SOURCE,REQUESTED,OR-FIRE-01,TND-004,true,2025-02-15T00:00:00Z,,"[""TND-004""]",Fire department requested the operational programme.,Recorded directly in a source dataset.,{},2026.07.18.1-L2
GOLDEN_HYDRANT,ADULT,REL-000047,DIRECT_SOURCE,ISSUED,OR-CITY-02,TND-005,true,2025-02-24T00:00:00Z,,"[""TND-005""]",Municipality issued this tender.,Recorded directly in a source dataset.,{},2026.07.18.1-L2
GOLDEN_HYDRANT,ADULT,REL-000048,DIRECT_SOURCE,REQUESTED,OR-FIRE-01,TND-005,true,2025-02-24T00:00:00Z,,"[""TND-005""]",Fire department requested the operational programme.,Recorded directly in a source dataset.,{},2026.07.18.1-L2
GOLDEN_HYDRANT,ADULT,REL-000049,DIRECT_SOURCE,ISSUED,OR-CITY-02,TND-006,true,2025-03-05T00:00:00Z,,"[""TND-006""]",Municipality issued this tender.,Recorded directly in a source dataset.,{},2026.07.18.1-L2
GOLDEN_HYDRANT,ADULT,REL-000050,DIRECT_SOURCE,REQUESTED,OR-FIRE-01,TND-006,true,2025-03-05T00:00:00Z,,"[""TND-006""]",Fire department requested the operational programme.,Recorded directly in a source dataset.,{},2026.07.18.1-L2
GOLDEN_HYDRANT,ADULT,REL-000051,DIRECT_SOURCE,ISSUED,OR-CITY-02,TND-007,true,2025-03-14T00:00:00Z,,"[""TND-007""]",Municipality issued this tender.,Recorded directly in a source dataset.,{},2026.07.18.1-L2
GOLDEN_HYDRANT,ADULT,REL-000052,DIRECT_SOURCE,REQUESTED,OR-FIRE-01,TND-007,true,2025-03-14T00:00:00Z,,"[""TND-007""]",Fire department requested the operational programme.,Recorded directly in a source dataset.,{},2026.07.18.1-L2
GOLDEN_HYDRANT,ADULT,REL-000053,DIRECT_SOURCE,ISSUED,OR-CITY-02,TND-008,true,2025-03-23T00:00:00Z,,"[""TND-008""]",Municipality issued this tender.,Recorded directly in a source dataset.,{},2026.07.18.1-L2
GOLDEN_HYDRANT,ADULT,REL-000054,DIRECT_SOURCE,REQUESTED,OR-FIRE-01,TND-008,true,2025-03-23T00:00:00Z,,"[""TND-008""]",Fire department requested the operational programme.,Recorded directly in a source dataset.,{},2026.07.18.1-L2
GOLDEN_HYDRANT,ADULT,REL-000055,DIRECT_SOURCE,ISSUED,OR-CITY-02,TND-009,true,2025-04-01T00:00:00Z,,"[""TND-009""]",Municipality issued this tender.,Recorded directly in a source dataset.,{},2026.07.18.1-L2
GOLDEN_HYDRANT,ADULT,REL-000056,DIRECT_SOURCE,REQUESTED,OR-FIRE-01,TND-009,true,2025-04-01T00:00:00Z,,"[""TND-009""]",Fire department requested the operational programme.,Recorded directly in a source dataset.,{},2026.07.18.1-L2
GOLDEN_HYDRANT,ADULT,REL-000057,DIRECT_SOURCE,ISSUED,OR-CITY-02,TND-010,true,2025-04-10T00:00:00Z,,"[""TND-010""]",Municipality issued this tender.,Recorded directly in a source dataset.,{},2026.07.18.1-L2
GOLDEN_HYDRANT,ADULT,REL-000058,DIRECT_SOURCE,REQUESTED,OR-FIRE-01,TND-010,true,2025-04-10T00:00:00Z,,"[""TND-010""]",Fire department requested the operational programme.,Recorded directly in a source dataset.,{},2026.07.18.1-L2
GOLDEN_HYDRANT,ADULT,REL-000059,DIRECT_SOURCE,ISSUED,OR-CITY-02,TND-011,true,2025-04-19T00:00:00Z,,"[""TND-011""]",Municipality issued this tender.,Recorded directly in a source dataset.,{},2026.07.18.1-L2
GOLDEN_HYDRANT,ADULT,REL-000060,DIRECT_SOURCE,REQUESTED,OR-FIRE-01,TND-011,true,2025-04-19T00:00:00Z,,"[""TND-011""]",Fire department requested the operational programme.,Recorded directly in a source dataset.,{},2026.07.18.1-L2
GOLDEN_HYDRANT,ADULT,REL-000061,DIRECT_SOURCE,ISSUED,OR-CITY-02,TND-012,true,2025-04-28T00:00:00Z,,"[""TND-012""]",Municipality issued this tender.,Recorded directly in a source dataset.,{},2026.07.18.1-L2
GOLDEN_HYDRANT,ADULT,REL-000062,DIRECT_SOURCE,REQUESTED,OR-FIRE-01,TND-012,true,2025-04-28T00:00:00Z,,"[""TND-012""]",Fire department requested the operational programme.,Recorded directly in a source dataset.,{},2026.07.18.1-L2
GOLDEN_HYDRANT,ADULT,REL-000063,DIRECT_SOURCE,ISSUED,OR-CITY-02,TND-013,true,2025-05-07T00:00:00Z,,"[""TND-013""]",Municipality issued this tender.,Recorded directly in a source dataset.,{},2026.07.18.1-L2
GOLDEN_HYDRANT,ADULT,REL-000064,DIRECT_SOURCE,REQUESTED,OR-FIRE-01,TND-013,true,2025-05-07T00:00:00Z,,"[""TND-013""]",Fire department requested the operational programme.,Recorded directly in a source dataset.,{},2026.07.18.1-L2
GOLDEN_HYDRANT,ADULT,REL-000065,DIRECT_SOURCE,ISSUED,OR-CITY-02,TND-014,true,2025-05-16T00:00:00Z,,"[""TND-014""]",Municipality issued this tender.,Recorded directly in a source dataset.,{},2026.07.18.1-L2
GOLDEN_HYDRANT,ADULT,REL-000066,DIRECT_SOURCE,REQUESTED,OR-FIRE-01,TND-014,true,2025-05-16T00:00:00Z,,"[""TND-014""]",Fire department requested the operational programme.,Recorded directly in a source dataset.,{},2026.07.18.1-L2
GOLDEN_HYDRANT,ADULT,REL-000067,DIRECT_SOURCE,ISSUED,OR-CITY-02,TND-015,true,2025-05-25T00:00:00Z,,"[""TND-015""]",Municipality issued this tender.,Recorded directly in a source dataset.,{},2026.07.18.1-L2
GOLDEN_HYDRANT,ADULT,REL-000068,DIRECT_SOURCE,REQUESTED,OR-FIRE-01,TND-015,true,2025-05-25T00:00:00Z,,"[""TND-015""]",Fire department requested the operational programme.,Recorded directly in a source dataset.,{},2026.07.18.1-L2
GOLDEN_HYDRANT,ADULT,REL-000069,DIRECT_SOURCE,ISSUED,OR-CITY-02,TND-016,true,2025-06-03T00:00:00Z,,"[""TND-016""]",Municipality issued this tender.,Recorded directly in a source dataset.,{},2026.07.18.1-L2
GOLDEN_HYDRANT,ADULT,REL-000070,DIRECT_SOURCE,REQUESTED,OR-FIRE-01,TND-016,true,2025-06-03T00:00:00Z,,"[""TND-016""]",Fire department requested the operational programme.,Recorded directly in a source dataset.,{},2026.07.18.1-L2
GOLDEN_HYDRANT,ADULT,REL-000071,DIRECT_SOURCE,ISSUED,OR-CITY-02,TND-017,true,2025-06-12T00:00:00Z,,"[""TND-017""]",Municipality issued this tender.,Recorded directly in a source dataset.,{},2026.07.18.1-L2
GOLDEN_HYDRANT,ADULT,REL-000072,DIRECT_SOURCE,REQUESTED,OR-FIRE-01,TND-017,true,2025-06-12T00:00:00Z,,"[""TND-017""]",Fire department requested the operational programme.,Recorded directly in a source dataset.,{},2026.07.18.1-L2
GOLDEN_HYDRANT,ADULT,REL-000073,DIRECT_SOURCE,ISSUED,OR-CITY-02,TND-018,true,2025-06-21T00:00:00Z,,"[""TND-018""]",Municipality issued this tender.,Recorded directly in a source dataset.,{},2026.07.18.1-L2
GOLDEN_HYDRANT,ADULT,REL-000074,DIRECT_SOURCE,REQUESTED,OR-FIRE-01,TND-018,true,2025-06-21T00:00:00Z,,"[""TND-018""]",Fire department requested the operational programme.,Recorded directly in a source dataset.,{},2026.07.18.1-L2
GOLDEN_HYDRANT,ADULT,REL-000099,DIRECT_SOURCE,SUBMITTED,OR-GOLDEN-02,BID-0001,true,2025-02-13T19:00:00Z,,"[""BID-0001""]",Bidder submitted this bid.,Recorded directly in a source dataset.,{},2026.07.18.1-L2
GOLDEN_HYDRANT,ADULT,REL-000100,DIRECT_SOURCE,BIDS_FOR,BID-0001,TND-001,true,2025-02-13T19:00:00Z,,"[""BID-0001""]",Bid responds to this tender.,Recorded directly in a source dataset.,{},2026.07.18.1-L2
GOLDEN_HYDRANT,ADULT,REL-000101,DIRECT_SOURCE,SUBMITTED,OR-CLEARFLOW-02,BID-0002,true,2025-02-13T18:00:00Z,,"[""BID-0002""]",Bidder submitted this bid.,Recorded directly in a source dataset.,{},2026.07.18.1-L2
GOLDEN_HYDRANT,ADULT,REL-000102,DIRECT_SOURCE,BIDS_FOR,BID-0002,TND-001,true,2025-02-13T18:00:00Z,,"[""BID-0002""]",Bid responds to this tender.,Recorded directly in a source dataset.,{},2026.07.18.1-L2
GOLDEN_HYDRANT,ADULT,REL-000103,DIRECT_SOURCE,SUBMITTED,OR-CIVIC-02,BID-0003,true,2025-02-13T17:00:00Z,,"[""BID-0003""]",Bidder submitted this bid.,Recorded directly in a source dataset.,{},2026.07.18.1-L2
GOLDEN_HYDRANT,ADULT,REL-000104,DIRECT_SOURCE,BIDS_FOR,BID-0003,TND-001,true,2025-02-13T17:00:00Z,,"[""BID-0003""]",Bid responds to this tender.,Recorded directly in a source dataset.,{},2026.07.18.1-L2
GOLDEN_HYDRANT,ADULT,REL-000105,DIRECT_SOURCE,SUBMITTED,OR-HARBOR-02,BID-0004,true,2025-02-13T16:00:00Z,,"[""BID-0004""]",Bidder submitted this bid.,Recorded directly in a source dataset.,{},2026.07.18.1-L2
GOLDEN_HYDRANT,ADULT,REL-000106,DIRECT_SOURCE,BIDS_FOR,BID-0004,TND-001,true,2025-02-13T16:00:00Z,,"[""BID-0004""]",Bid responds to this tender.,Recorded directly in a source dataset.,{},2026.07.18.1-L2
GOLDEN_HYDRANT,ADULT,REL-000107,DIRECT_SOURCE,SUBMITTED,OR-EMBER-02,BID-0005,true,2025-02-13T15:00:00Z,,"[""BID-0005""]",Bidder submitted this bid.,Recorded directly in a source dataset.,{},2026.07.18.1-L2
GOLDEN_HYDRANT,ADULT,REL-000108,DIRECT_SOURCE,BIDS_FOR,BID-0005,TND-001,true,2025-02-13T15:00:00Z,,"[""BID-0005""]",Bid responds to this tender.,Recorded directly in a source dataset.,{},2026.07.18.1-L2
GOLDEN_HYDRANT,ADULT,REL-000109,DIRECT_SOURCE,SUBMITTED,OR-GOLDEN-02,BID-0006,true,2025-02-22T19:00:00Z,,"[""BID-0006""]",Bidder submitted this bid.,Recorded directly in a source dataset.,{},2026.07.18.1-L2
GOLDEN_HYDRANT,ADULT,REL-000110,DIRECT_SOURCE,BIDS_FOR,BID-0006,TND-002,true,2025-02-22T19:00:00Z,,"[""BID-0006""]",Bid responds to this tender.,Recorded directly in a source dataset.,{},2026.07.18.1-L2
GOLDEN_HYDRANT,ADULT,REL-000111,DIRECT_SOURCE,SUBMITTED,OR-CLEARFLOW-02,BID-0007,true,2025-02-22T18:00:00Z,,"[""BID-0007""]",Bidder submitted this bid.,Recorded directly in a source dataset.,{},2026.07.18.1-L2
GOLDEN_HYDRANT,ADULT,REL-000112,DIRECT_SOURCE,BIDS_FOR,BID-0007,TND-002,true,2025-02-22T18:00:00Z,,"[""BID-0007""]",Bid responds to this tender.,Recorded directly in a source dataset.,{},2026.07.18.1-L2
GOLDEN_HYDRANT,ADULT,REL-000113,DIRECT_SOURCE,SUBMITTED,OR-CIVIC-02,BID-0008,true,2025-02-22T17:00:00Z,,"[""BID-0008""]",Bidder submitted this bid.,Recorded directly in a source dataset.,{},2026.07.18.1-L2
GOLDEN_HYDRANT,ADULT,REL-000114,DIRECT_SOURCE,BIDS_FOR,BID-0008,TND-002,true,2025-02-22T17:00:00Z,,"[""BID-0008""]",Bid responds to this tender.,Recorded directly in a source dataset.,{},2026.07.18.1-L2
GOLDEN_HYDRANT,ADULT,REL-000115,DIRECT_SOURCE,SUBMITTED,OR-HARBOR-02,BID-0009,true,2025-02-22T16:00:00Z,,"[""BID-0009""]",Bidder submitted this bid.,Recorded directly in a source dataset.,{},2026.07.18.1-L2
GOLDEN_HYDRANT,ADULT,REL-000116,DIRECT_SOURCE,BIDS_FOR,BID-0009,TND-002,true,2025-02-22T16:00:00Z,,"[""BID-0009""]",Bid responds to this tender.,Recorded directly in a source dataset.,{},2026.07.18.1-L2
GOLDEN_HYDRANT,ADULT,REL-000117,DIRECT_SOURCE,SUBMITTED,OR-EMBER-02,BID-0010,true,2025-02-22T15:00:00Z,,"[""BID-0010""]",Bidder submitted this bid.,Recorded directly in a source dataset.,{},2026.07.18.1-L2
GOLDEN_HYDRANT,ADULT,REL-000118,DIRECT_SOURCE,BIDS_FOR,BID-0010,TND-002,true,2025-02-22T15:00:00Z,,"[""BID-0010""]",Bid responds to this tender.,Recorded directly in a source dataset.,{},2026.07.18.1-L2
GOLDEN_HYDRANT,ADULT,REL-000119,DIRECT_SOURCE,SUBMITTED,OR-GOLDEN-02,BID-0011,true,2025-03-03T19:00:00Z,,"[""BID-0011""]",Bidder submitted this bid.,Recorded directly in a source dataset.,{},2026.07.18.1-L2
GOLDEN_HYDRANT,ADULT,REL-000120,DIRECT_SOURCE,BIDS_FOR,BID-0011,TND-003,true,2025-03-03T19:00:00Z,,"[""BID-0011""]",Bid responds to this tender.,Recorded directly in a source dataset.,{},2026.07.18.1-L2
GOLDEN_HYDRANT,ADULT,REL-000121,DIRECT_SOURCE,SUBMITTED,OR-CLEARFLOW-02,BID-0012,true,2025-03-03T18:00:00Z,,"[""BID-0012""]",Bidder submitted this bid.,Recorded directly in a source dataset.,{},2026.07.18.1-L2
GOLDEN_HYDRANT,ADULT,REL-000122,DIRECT_SOURCE,BIDS_FOR,BID-0012,TND-003,true,2025-03-03T18:00:00Z,,"[""BID-0012""]",Bid responds to this tender.,Recorded directly in a source dataset.,{},2026.07.18.1-L2
GOLDEN_HYDRANT,ADULT,REL-000123,DIRECT_SOURCE,SUBMITTED,OR-CIVIC-02,BID-0013,true,2025-03-03T17:00:00Z,,"[""BID-0013""]",Bidder submitted this bid.,Recorded directly in a source dataset.,{},2026.07.18.1-L2
GOLDEN_HYDRANT,ADULT,REL-000124,DIRECT_SOURCE,BIDS_FOR,BID-0013,TND-003,true,2025-03-03T17:00:00Z,,"[""BID-0013""]",Bid responds to this tender.,Recorded directly in a source dataset.,{},2026.07.18.1-L2
GOLDEN_HYDRANT,ADULT,REL-000125,DIRECT_SOURCE,SUBMITTED,OR-HARBOR-02,BID-0014,true,2025-03-03T16:00:00Z,,"[""BID-0014""]",Bidder submitted this bid.,Recorded directly in a source dataset.,{},2026.07.18.1-L2
GOLDEN_HYDRANT,ADULT,REL-000126,DIRECT_SOURCE,BIDS_FOR,BID-0014,TND-003,true,2025-03-03T16:00:00Z,,"[""BID-0014""]",Bid responds to this tender.,Recorded directly in a source dataset.,{},2026.07.18.1-L2
GOLDEN_HYDRANT,ADULT,REL-000127,DIRECT_SOURCE,SUBMITTED,OR-EMBER-02,BID-0015,true,2025-03-03T15:00:00Z,,"[""BID-0015""]",Bidder submitted this bid.,Recorded directly in a source dataset.,{},2026.07.18.1-L2
GOLDEN_HYDRANT,ADULT,REL-000128,DIRECT_SOURCE,BIDS_FOR,BID-0015,TND-003,true,2025-03-03T15:00:00Z,,"[""BID-0015""]",Bid responds to this tender.,Recorded directly in a source dataset.,{},2026.07.18.1-L2
GOLDEN_HYDRANT,ADULT,REL-000129,DIRECT_SOURCE,SUBMITTED,OR-GOLDEN-02,BID-0016,true,2025-03-12T19:00:00Z,,"[""BID-0016""]",Bidder submitted this bid.,Recorded directly in a source dataset.,{},2026.07.18.1-L2
GOLDEN_HYDRANT,ADULT,REL-000130,DIRECT_SOURCE,BIDS_FOR,BID-0016,TND-004,true,2025-03-12T19:00:00Z,,"[""BID-0016""]",Bid responds to this tender.,Recorded directly in a source dataset.,{},2026.07.18.1-L2
GOLDEN_HYDRANT,ADULT,REL-000131,DIRECT_SOURCE,SUBMITTED,OR-CLEARFLOW-02,BID-0017,true,2025-03-12T18:00:00Z,,"[""BID-0017""]",Bidder submitted this bid.,Recorded directly in a source dataset.,{},2026.07.18.1-L2
GOLDEN_HYDRANT,ADULT,REL-000132,DIRECT_SOURCE,BIDS_FOR,BID-0017,TND-004,true,2025-03-12T18:00:00Z,,"[""BID-0017""]",Bid responds to this tender.,Recorded directly in a source dataset.,{},2026.07.18.1-L2
GOLDEN_HYDRANT,ADULT,REL-000133,DIRECT_SOURCE,SUBMITTED,OR-CIVIC-02,BID-0018,true,2025-03-12T17:00:00Z,,"[""BID-0018""]",Bidder submitted this bid.,Recorded directly in a source dataset.,{},2026.07.18.1-L2
GOLDEN_HYDRANT,ADULT,REL-000134,DIRECT_SOURCE,BIDS_FOR,BID-0018,TND-004,true,2025-03-12T17:00:00Z,,"[""BID-0018""]",Bid responds to this tender.,Recorded directly in a source dataset.,{},2026.07.18.1-L2
GOLDEN_HYDRANT,ADULT,REL-000135,DIRECT_SOURCE,SUBMITTED,OR-HARBOR-02,BID-0019,true,2025-03-12T16:00:00Z,,"[""BID-0019""]",Bidder submitted this bid.,Recorded directly in a source dataset.,{},2026.07.18.1-L2
GOLDEN_HYDRANT,ADULT,REL-000136,DIRECT_SOURCE,BIDS_FOR,BID-0019,TND-004,true,2025-03-12T16:00:00Z,,"[""BID-0019""]",Bid responds to this tender.,Recorded directly in a source dataset.,{},2026.07.18.1-L2
GOLDEN_HYDRANT,ADULT,REL-000137,DIRECT_SOURCE,SUBMITTED,OR-EMBER-02,BID-0020,true,2025-03-12T15:00:00Z,,"[""BID-0020""]",Bidder submitted this bid.,Recorded directly in a source dataset.,{},2026.07.18.1-L2
GOLDEN_HYDRANT,ADULT,REL-000138,DIRECT_SOURCE,BIDS_FOR,BID-0020,TND-004,true,2025-03-12T15:00:00Z,,"[""BID-0020""]",Bid responds to this tender.,Recorded directly in a source dataset.,{},2026.07.18.1-L2
GOLDEN_HYDRANT,ADULT,REL-000139,DIRECT_SOURCE,SUBMITTED,OR-GOLDEN-02,BID-0021,true,2025-03-21T19:00:00Z,,"[""BID-0021""]",Bidder submitted this bid.,Recorded directly in a source dataset.,{},2026.07.18.1-L2
GOLDEN_HYDRANT,ADULT,REL-000140,DIRECT_SOURCE,BIDS_FOR,BID-0021,TND-005,true,2025-03-21T19:00:00Z,,"[""BID-0021""]",Bid responds to this tender.,Recorded directly in a source dataset.,{},2026.07.18.1-L2
GOLDEN_HYDRANT,ADULT,REL-000141,DIRECT_SOURCE,SUBMITTED,OR-CLEARFLOW-02,BID-0022,true,2025-03-21T18:00:00Z,,"[""BID-0022""]",Bidder submitted this bid.,Recorded directly in a source dataset.,{},2026.07.18.1-L2
GOLDEN_HYDRANT,ADULT,REL-000142,DIRECT_SOURCE,BIDS_FOR,BID-0022,TND-005,true,2025-03-21T18:00:00Z,,"[""BID-0022""]",Bid responds to this tender.,Recorded directly in a source dataset.,{},2026.07.18.1-L2
GOLDEN_HYDRANT,ADULT,REL-000143,DIRECT_SOURCE,SUBMITTED,OR-CIVIC-02,BID-0023,true,2025-03-21T17:00:00Z,,"[""BID-0023""]",Bidder submitted this bid.,Recorded directly in a source dataset.,{},2026.07.18.1-L2
