case_id,candidate_id,left_record_id,right_record_id,entity_type,confidence_band,estimated_score,agreement_fields_json,disagreement_fields_json,missing_fields_json,expected_truth,generation_mode,framework_semantics,actual_engine_run,authoring_method_version,review_status,provenance_note,content_role,metadata_json,snapshot_version
PANAMA_PAWPERS,Z-0011,PR-FELIX-01,PR-FELIX-03,PERSON,HIGH,0.960,"[""name_tokens"",""address"",""phone_or_registration""]","[""source_format"",""identifier""]",[],SAME,CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,SENIOR_V1_TO_CANONICAL_V1,APPROVED,Likely same person across sources.,CORE_EVIDENCE,"{""source_dataset"":""analytics/zingg_candidate_relationships.csv""}",2026.07.19.2
PANAMA_PAWPERS,Z-0012,PR-FELIX-02,PR-FELIX-03,PERSON,HIGH,0.960,"[""name_tokens"",""address"",""phone_or_registration""]","[""source_format"",""identifier""]",[],SAME,CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,SENIOR_V1_TO_CANONICAL_V1,APPROVED,Likely same person across sources.,CORE_EVIDENCE,"{""source_dataset"":""analytics/zingg_candidate_relationships.csv""}",2026.07.19.2
PANAMA_PAWPERS,Z-0013,PR-BEATRICE-01,PR-BEATRICE-02,PERSON,HIGH,0.960,"[""name_tokens"",""address"",""phone_or_registration""]","[""source_format"",""identifier""]",[],SAME,CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,SENIOR_V1_TO_CANONICAL_V1,APPROVED,Likely same person across sources.,CORE_EVIDENCE,"{""source_dataset"":""analytics/zingg_candidate_relationships.csv""}",2026.07.19.2
PANAMA_PAWPERS,Z-0014,PR-BEATRICE-01,PR-BEATRICE-03,PERSON,HIGH,0.960,"[""name_tokens"",""address"",""phone_or_registration""]","[""source_format"",""identifier""]",[],SAME,CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,SENIOR_V1_TO_CANONICAL_V1,APPROVED,Likely same person across sources.,CORE_EVIDENCE,"{""source_dataset"":""analytics/zingg_candidate_relationships.csv""}",2026.07.19.2
PANAMA_PAWPERS,Z-0015,PR-BEATRICE-02,PR-BEATRICE-03,PERSON,HIGH,0.960,"[""name_tokens"",""address"",""phone_or_registration""]","[""source_format"",""identifier""]",[],SAME,CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,SENIOR_V1_TO_CANONICAL_V1,APPROVED,Likely same person across sources.,CORE_EVIDENCE,"{""source_dataset"":""analytics/zingg_candidate_relationships.csv""}",2026.07.19.2
PANAMA_PAWPERS,Z-0016,PR-GRANT-01,PR-GRANT-02,PERSON,HIGH,0.960,"[""name_tokens"",""address"",""phone_or_registration""]","[""source_format"",""identifier""]",[],SAME,CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,SENIOR_V1_TO_CANONICAL_V1,APPROVED,Likely same person across sources.,CORE_EVIDENCE,"{""source_dataset"":""analytics/zingg_candidate_relationships.csv""}",2026.07.19.2
PANAMA_PAWPERS,Z-0017,PR-GRANT-01,PR-GRANT-03,PERSON,HIGH,0.960,"[""name_tokens"",""address"",""phone_or_registration""]","[""source_format"",""identifier""]",[],SAME,CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,SENIOR_V1_TO_CANONICAL_V1,APPROVED,Likely same person across sources.,CORE_EVIDENCE,"{""source_dataset"":""analytics/zingg_candidate_relationships.csv""}",2026.07.19.2
PANAMA_PAWPERS,Z-0018,PR-GRANT-02,PR-GRANT-03,PERSON,HIGH,0.960,"[""name_tokens"",""address"",""phone_or_registration""]","[""source_format"",""identifier""]",[],SAME,CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,SENIOR_V1_TO_CANONICAL_V1,APPROVED,Likely same person across sources.,CORE_EVIDENCE,"{""source_dataset"":""analytics/zingg_candidate_relationships.csv""}",2026.07.19.2
PANAMA_PAWPERS,Z-0019,PR-JUNE-01,PR-JUNE-02,PERSON,HIGH,0.960,"[""name_tokens"",""address"",""phone_or_registration""]","[""source_format"",""identifier""]",[],SAME,CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,SENIOR_V1_TO_CANONICAL_V1,APPROVED,Likely same person across sources.,SUPPORTING_EVIDENCE,"{""source_dataset"":""analytics/zingg_candidate_relationships.csv""}",2026.07.19.2
PANAMA_PAWPERS,Z-0020,PR-JUNE-01,PR-JUNE-03,PERSON,HIGH,0.960,"[""name_tokens"",""address"",""phone_or_registration""]","[""source_format"",""identifier""]",[],SAME,CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,SENIOR_V1_TO_CANONICAL_V1,APPROVED,Likely same person across sources.,SUPPORTING_EVIDENCE,"{""source_dataset"":""analytics/zingg_candidate_relationships.csv""}",2026.07.19.2
PANAMA_PAWPERS,Z-0021,PR-JUNE-02,PR-JUNE-03,PERSON,HIGH,0.960,"[""name_tokens"",""address"",""phone_or_registration""]","[""source_format"",""identifier""]",[],SAME,CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,SENIOR_V1_TO_CANONICAL_V1,APPROVED,Likely same person across sources.,SUPPORTING_EVIDENCE,"{""source_dataset"":""analytics/zingg_candidate_relationships.csv""}",2026.07.19.2
PANAMA_PAWPERS,Z-0022,PR-VERA-01,PR-VERA-02,PERSON,HIGH,0.960,"[""name_tokens"",""address"",""phone_or_registration""]","[""source_format"",""identifier""]",[],SAME,CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,SENIOR_V1_TO_CANONICAL_V1,APPROVED,Likely same person across sources.,SUPPORTING_EVIDENCE,"{""source_dataset"":""analytics/zingg_candidate_relationships.csv""}",2026.07.19.2
PANAMA_PAWPERS,Z-0023,PR-VERA-01,PR-VERA-03,PERSON,HIGH,0.960,"[""name_tokens"",""address"",""phone_or_registration""]","[""source_format"",""identifier""]",[],SAME,CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,SENIOR_V1_TO_CANONICAL_V1,APPROVED,Likely same person across sources.,SUPPORTING_EVIDENCE,"{""source_dataset"":""analytics/zingg_candidate_relationships.csv""}",2026.07.19.2
PANAMA_PAWPERS,Z-0024,PR-VERA-02,PR-VERA-03,PERSON,HIGH,0.960,"[""name_tokens"",""address"",""phone_or_registration""]","[""source_format"",""identifier""]",[],SAME,CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,SENIOR_V1_TO_CANONICAL_V1,APPROVED,Likely same person across sources.,SUPPORTING_EVIDENCE,"{""source_dataset"":""analytics/zingg_candidate_relationships.csv""}",2026.07.19.2
PANAMA_PAWPERS,Z-0025,PR-COLIN-01,PR-COLIN-02,PERSON,HIGH,0.960,"[""name_tokens"",""address"",""phone_or_registration""]","[""source_format"",""identifier""]",[],SAME,CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,SENIOR_V1_TO_CANONICAL_V1,APPROVED,Likely same person across sources.,SUPPORTING_EVIDENCE,"{""source_dataset"":""analytics/zingg_candidate_relationships.csv""}",2026.07.19.2
PANAMA_PAWPERS,Z-0026,PR-COLIN-01,PR-COLIN-03,PERSON,HIGH,0.960,"[""name_tokens"",""address"",""phone_or_registration""]","[""source_format"",""identifier""]",[],SAME,CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,SENIOR_V1_TO_CANONICAL_V1,APPROVED,Likely same person across sources.,SUPPORTING_EVIDENCE,"{""source_dataset"":""analytics/zingg_candidate_relationships.csv""}",2026.07.19.2
PANAMA_PAWPERS,Z-0027,PR-COLIN-02,PR-COLIN-03,PERSON,HIGH,0.960,"[""name_tokens"",""address"",""phone_or_registration""]","[""source_format"",""identifier""]",[],SAME,CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,SENIOR_V1_TO_CANONICAL_V1,APPROVED,Likely same person across sources.,SUPPORTING_EVIDENCE,"{""source_dataset"":""analytics/zingg_candidate_relationships.csv""}",2026.07.19.2
PANAMA_PAWPERS,Z-0028,PR-HOPE-01,PR-HOPE-02,PERSON,HIGH,0.960,"[""name_tokens"",""address"",""phone_or_registration""]","[""source_format"",""identifier""]",[],SAME,CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,SENIOR_V1_TO_CANONICAL_V1,APPROVED,Likely same person across sources.,SUPPORTING_EVIDENCE,"{""source_dataset"":""analytics/zingg_candidate_relationships.csv""}",2026.07.19.2
PANAMA_PAWPERS,Z-0029,PR-HOPE-01,PR-HOPE-03,PERSON,HIGH,0.960,"[""name_tokens"",""address"",""phone_or_registration""]","[""source_format"",""identifier""]",[],SAME,CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,SENIOR_V1_TO_CANONICAL_V1,APPROVED,Likely same person across sources.,SUPPORTING_EVIDENCE,"{""source_dataset"":""analytics/zingg_candidate_relationships.csv""}",2026.07.19.2
PANAMA_PAWPERS,Z-0030,PR-HOPE-02,PR-HOPE-03,PERSON,HIGH,0.960,"[""name_tokens"",""address"",""phone_or_registration""]","[""source_format"",""identifier""]",[],SAME,CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,SENIOR_V1_TO_CANONICAL_V1,APPROVED,Likely same person across sources.,SUPPORTING_EVIDENCE,"{""source_dataset"":""analytics/zingg_candidate_relationships.csv""}",2026.07.19.2
PANAMA_PAWPERS,Z-0031,PR-PRIYA-01,PR-PRIYA-02,PERSON,HIGH,0.960,"[""name_tokens"",""address"",""phone_or_registration""]","[""source_format"",""identifier""]",[],SAME,CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,SENIOR_V1_TO_CANONICAL_V1,APPROVED,Likely same person across sources.,SUPPORTING_EVIDENCE,"{""source_dataset"":""analytics/zingg_candidate_relationships.csv""}",2026.07.19.2
PANAMA_PAWPERS,Z-0032,PR-PRIYA-01,PR-PRIYA-03,PERSON,HIGH,0.960,"[""name_tokens"",""address"",""phone_or_registration""]","[""source_format"",""identifier""]",[],SAME,CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,SENIOR_V1_TO_CANONICAL_V1,APPROVED,Likely same person across sources.,SUPPORTING_EVIDENCE,"{""source_dataset"":""analytics/zingg_candidate_relationships.csv""}",2026.07.19.2
PANAMA_PAWPERS,Z-0033,PR-PRIYA-02,PR-PRIYA-03,PERSON,HIGH,0.960,"[""name_tokens"",""address"",""phone_or_registration""]","[""source_format"",""identifier""]",[],SAME,CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,SENIOR_V1_TO_CANONICAL_V1,APPROVED,Likely same person across sources.,SUPPORTING_EVIDENCE,"{""source_dataset"":""analytics/zingg_candidate_relationships.csv""}",2026.07.19.2
PANAMA_PAWPERS,Z-0034,PR-AMELIA-01,PR-AMELIA-02,PERSON,HIGH,0.960,"[""name_tokens"",""address"",""phone_or_registration""]","[""source_format"",""identifier""]",[],SAME,CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,SENIOR_V1_TO_CANONICAL_V1,APPROVED,Likely same person across sources.,SUPPORTING_EVIDENCE,"{""source_dataset"":""analytics/zingg_candidate_relationships.csv""}",2026.07.19.2
PANAMA_PAWPERS,Z-0035,PR-AMELIA-01,PR-AMELIA-03,PERSON,HIGH,0.960,"[""name_tokens"",""address"",""phone_or_registration""]","[""source_format"",""identifier""]",[],SAME,CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,SENIOR_V1_TO_CANONICAL_V1,APPROVED,Likely same person across sources.,SUPPORTING_EVIDENCE,"{""source_dataset"":""analytics/zingg_candidate_relationships.csv""}",2026.07.19.2
PANAMA_PAWPERS,Z-0036,PR-AMELIA-02,PR-AMELIA-03,PERSON,HIGH,0.960,"[""name_tokens"",""address"",""phone_or_registration""]","[""source_format"",""identifier""]",[],SAME,CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,SENIOR_V1_TO_CANONICAL_V1,APPROVED,Likely same person across sources.,SUPPORTING_EVIDENCE,"{""source_dataset"":""analytics/zingg_candidate_relationships.csv""}",2026.07.19.2
PANAMA_PAWPERS,Z-0037,PR-HUGO-01,PR-HUGO-02,PERSON,HIGH,0.960,"[""name_tokens"",""address"",""phone_or_registration""]","[""source_format"",""identifier""]",[],SAME,CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,SENIOR_V1_TO_CANONICAL_V1,APPROVED,Likely same person across sources.,SUPPORTING_EVIDENCE,"{""source_dataset"":""analytics/zingg_candidate_relationships.csv""}",2026.07.19.2
PANAMA_PAWPERS,Z-0038,PR-HUGO-01,PR-HUGO-03,PERSON,HIGH,0.960,"[""name_tokens"",""address"",""phone_or_registration""]","[""source_format"",""identifier""]",[],SAME,CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,SENIOR_V1_TO_CANONICAL_V1,APPROVED,Likely same person across sources.,SUPPORTING_EVIDENCE,"{""source_dataset"":""analytics/zingg_candidate_relationships.csv""}",2026.07.19.2
PANAMA_PAWPERS,Z-0039,PR-HUGO-02,PR-HUGO-03,PERSON,HIGH,0.960,"[""name_tokens"",""address"",""phone_or_registration""]","[""source_format"",""identifier""]",[],SAME,CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,SENIOR_V1_TO_CANONICAL_V1,APPROVED,Likely same person across sources.,SUPPORTING_EVIDENCE,"{""source_dataset"":""analytics/zingg_candidate_relationships.csv""}",2026.07.19.2
PANAMA_PAWPERS,Z-0040,PR-TESSA-01,PR-TESSA-02,PERSON,HIGH,0.960,"[""name_tokens"",""address"",""phone_or_registration""]","[""source_format"",""identifier""]",[],SAME,CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,SENIOR_V1_TO_CANONICAL_V1,APPROVED,Likely same person across sources.,SUPPORTING_EVIDENCE,"{""source_dataset"":""analytics/zingg_candidate_relationships.csv""}",2026.07.19.2
PANAMA_PAWPERS,Z-0041,PR-TESSA-01,PR-TESSA-03,PERSON,HIGH,0.960,"[""name_tokens"",""address"",""phone_or_registration""]","[""source_format"",""identifier""]",[],SAME,CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,SENIOR_V1_TO_CANONICAL_V1,APPROVED,Likely same person across sources.,SUPPORTING_EVIDENCE,"{""source_dataset"":""analytics/zingg_candidate_relationships.csv""}",2026.07.19.2
PANAMA_PAWPERS,Z-0042,PR-TESSA-02,PR-TESSA-03,PERSON,HIGH,0.960,"[""name_tokens"",""address"",""phone_or_registration""]","[""source_format"",""identifier""]",[],SAME,CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,SENIOR_V1_TO_CANONICAL_V1,APPROVED,Likely same person across sources.,SUPPORTING_EVIDENCE,"{""source_dataset"":""analytics/zingg_candidate_relationships.csv""}",2026.07.19.2
PANAMA_PAWPERS,Z-0043,PR-427C53F7-01,PR-427C53F7-02,PERSON,HIGH,0.960,"[""name_tokens"",""address"",""phone_or_registration""]","[""source_format"",""identifier""]",[],SAME,CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,SENIOR_V1_TO_CANONICAL_V1,APPROVED,Likely same person across sources.,SUPPORTING_EVIDENCE,"{""source_dataset"":""analytics/zingg_candidate_relationships.csv""}",2026.07.19.2
PANAMA_PAWPERS,Z-0044,PR-427C53F7-01,PR-427C53F7-03,PERSON,HIGH,0.960,"[""name_tokens"",""address"",""phone_or_registration""]","[""source_format"",""identifier""]",[],SAME,CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,SENIOR_V1_TO_CANONICAL_V1,APPROVED,Likely same person across sources.,SUPPORTING_EVIDENCE,"{""source_dataset"":""analytics/zingg_candidate_relationships.csv""}",2026.07.19.2
PANAMA_PAWPERS,Z-0045,PR-427C53F7-02,PR-427C53F7-03,PERSON,HIGH,0.960,"[""name_tokens"",""address"",""phone_or_registration""]","[""source_format"",""identifier""]",[],SAME,CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,SENIOR_V1_TO_CANONICAL_V1,APPROVED,Likely same person across sources.,SUPPORTING_EVIDENCE,"{""source_dataset"":""analytics/zingg_candidate_relationships.csv""}",2026.07.19.2
PANAMA_PAWPERS,Z-0046,PR-F86E58BD-01,PR-F86E58BD-02,PERSON,HIGH,0.960,"[""name_tokens"",""address"",""phone_or_registration""]","[""source_format"",""identifier""]",[],SAME,CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,SENIOR_V1_TO_CANONICAL_V1,APPROVED,Likely same person across sources.,SUPPORTING_EVIDENCE,"{""source_dataset"":""analytics/zingg_candidate_relationships.csv""}",2026.07.19.2
PANAMA_PAWPERS,Z-0047,PR-F86E58BD-01,PR-F86E58BD-03,PERSON,HIGH,0.960,"[""name_tokens"",""address"",""phone_or_registration""]","[""source_format"",""identifier""]",[],SAME,CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,SENIOR_V1_TO_CANONICAL_V1,APPROVED,Likely same person across sources.,SUPPORTING_EVIDENCE,"{""source_dataset"":""analytics/zingg_candidate_relationships.csv""}",2026.07.19.2
PANAMA_PAWPERS,Z-0048,PR-F86E58BD-02,PR-F86E58BD-03,PERSON,HIGH,0.960,"[""name_tokens"",""address"",""phone_or_registration""]","[""source_format"",""identifier""]",[],SAME,CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,SENIOR_V1_TO_CANONICAL_V1,APPROVED,Likely same person across sources.,SUPPORTING_EVIDENCE,"{""source_dataset"":""analytics/zingg_candidate_relationships.csv""}",2026.07.19.2
PANAMA_PAWPERS,Z-0049,PR-5E05707D-01,PR-5E05707D-02,PERSON,HIGH,0.960,"[""name_tokens"",""address"",""phone_or_registration""]","[""source_format"",""identifier""]",[],SAME,CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,SENIOR_V1_TO_CANONICAL_V1,APPROVED,Likely same person across sources.,SUPPORTING_EVIDENCE,"{""source_dataset"":""analytics/zingg_candidate_relationships.csv""}",2026.07.19.2
PANAMA_PAWPERS,Z-0050,PR-5E05707D-01,PR-5E05707D-03,PERSON,HIGH,0.960,"[""name_tokens"",""address"",""phone_or_registration""]","[""source_format"",""identifier""]",[],SAME,CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,SENIOR_V1_TO_CANONICAL_V1,APPROVED,Likely same person across sources.,SUPPORTING_EVIDENCE,"{""source_dataset"":""analytics/zingg_candidate_relationships.csv""}",2026.07.19.2
PANAMA_PAWPERS,Z-0051,PR-5E05707D-02,PR-5E05707D-03,PERSON,HIGH,0.960,"[""name_tokens"",""address"",""phone_or_registration""]","[""source_format"",""identifier""]",[],SAME,CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,SENIOR_V1_TO_CANONICAL_V1,APPROVED,Likely same person across sources.,SUPPORTING_EVIDENCE,"{""source_dataset"":""analytics/zingg_candidate_relationships.csv""}",2026.07.19.2
PANAMA_PAWPERS,Z-0052,PR-E624CABE-01,PR-E624CABE-02,PERSON,HIGH,0.960,"[""name_tokens"",""address"",""phone_or_registration""]","[""source_format"",""identifier""]",[],SAME,CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,SENIOR_V1_TO_CANONICAL_V1,APPROVED,Likely same person across sources.,SUPPORTING_EVIDENCE,"{""source_dataset"":""analytics/zingg_candidate_relationships.csv""}",2026.07.19.2
PANAMA_PAWPERS,Z-0053,PR-E624CABE-01,PR-E624CABE-03,PERSON,HIGH,0.960,"[""name_tokens"",""address"",""phone_or_registration""]","[""source_format"",""identifier""]",[],SAME,CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,SENIOR_V1_TO_CANONICAL_V1,APPROVED,Likely same person across sources.,SUPPORTING_EVIDENCE,"{""source_dataset"":""analytics/zingg_candidate_relationships.csv""}",2026.07.19.2
PANAMA_PAWPERS,Z-0054,PR-E624CABE-02,PR-E624CABE-03,PERSON,HIGH,0.960,"[""name_tokens"",""address"",""phone_or_registration""]","[""source_format"",""identifier""]",[],SAME,CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,SENIOR_V1_TO_CANONICAL_V1,APPROVED,Likely same person across sources.,SUPPORTING_EVIDENCE,"{""source_dataset"":""analytics/zingg_candidate_relationships.csv""}",2026.07.19.2
PANAMA_PAWPERS,Z-0055,PR-F456FBFF-01,PR-F456FBFF-02,PERSON,HIGH,0.960,"[""name_tokens"",""address"",""phone_or_registration""]","[""source_format"",""identifier""]",[],SAME,CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,SENIOR_V1_TO_CANONICAL_V1,APPROVED,Likely same person across sources.,SUPPORTING_EVIDENCE,"{""source_dataset"":""analytics/zingg_candidate_relationships.csv""}",2026.07.19.2
PANAMA_PAWPERS,Z-0056,PR-F456FBFF-01,PR-F456FBFF-03,PERSON,HIGH,0.960,"[""name_tokens"",""address"",""phone_or_registration""]","[""source_format"",""identifier""]",[],SAME,CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,SENIOR_V1_TO_CANONICAL_V1,APPROVED,Likely same person across sources.,SUPPORTING_EVIDENCE,"{""source_dataset"":""analytics/zingg_candidate_relationships.csv""}",2026.07.19.2
PANAMA_PAWPERS,Z-0057,PR-F456FBFF-02,PR-F456FBFF-03,PERSON,HIGH,0.960,"[""name_tokens"",""address"",""phone_or_registration""]","[""source_format"",""identifier""]",[],SAME,CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,SENIOR_V1_TO_CANONICAL_V1,APPROVED,Likely same person across sources.,SUPPORTING_EVIDENCE,"{""source_dataset"":""analytics/zingg_candidate_relationships.csv""}",2026.07.19.2
PANAMA_PAWPERS,Z-0058,PR-4C560D09-01,PR-4C560D09-02,PERSON,HIGH,0.960,"[""name_tokens"",""address"",""phone_or_registration""]","[""source_format"",""identifier""]",[],SAME,CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,SENIOR_V1_TO_CANONICAL_V1,APPROVED,Likely same person across sources.,SUPPORTING_EVIDENCE,"{""source_dataset"":""analytics/zingg_candidate_relationships.csv""}",2026.07.19.2
PANAMA_PAWPERS,Z-0059,PR-4C560D09-01,PR-4C560D09-03,PERSON,HIGH,0.960,"[""name_tokens"",""address"",""phone_or_registration""]","[""source_format"",""identifier""]",[],SAME,CURATED_APPROXIMATION,ZINGG_ENTITY_RESOLUTION,false,SENIOR_V1_TO_CANONICAL_V1,APPROVED,Likely same person across sources.,SUPPORTING_EVIDENCE,"{""source_dataset"":""analytics/zingg_candidate_relationships.csv""}",2026.07.19.2
