case_id,match_id,rule_id,relationship_type,left_record_id,right_record_id,exact_field,masked_exact_value,normalization_version,generation_mode,framework_semantics,actual_engine_run,authoring_method_version,review_status,ambiguity_warning,supporting_record_ids_json,content_role,metadata_json,snapshot_version
PANAMA_PAWPERS,GF-0011,GF-ADDR,SAME_REGISTERED_ADDRESS,CE-0011,CE-0031,registered_address_id,ADDR-012,norm-v1,CURATED_APPROXIMATION,GRAPHFRAMES_EXACT_MATCH,false,SENIOR_V1_TO_CANONICAL_V1,APPROVED,"Shared registered addresses may indicate a professional agent or mailbox, not common control.","[""ADDR-012""]",SUPPORTING_EVIDENCE,"{""source_dataset"":""analytics/graphframes_exact_relationships.csv""}",2026.07.19.2
PANAMA_PAWPERS,GF-0012,GF-ADDR,SAME_REGISTERED_ADDRESS,CE-0012,CE-0032,registered_address_id,ADDR-013,norm-v1,CURATED_APPROXIMATION,GRAPHFRAMES_EXACT_MATCH,false,SENIOR_V1_TO_CANONICAL_V1,APPROVED,"Shared registered addresses may indicate a professional agent or mailbox, not common control.","[""ADDR-013""]",SUPPORTING_EVIDENCE,"{""source_dataset"":""analytics/graphframes_exact_relationships.csv""}",2026.07.19.2
PANAMA_PAWPERS,GF-0013,GF-ADDR,SAME_REGISTERED_ADDRESS,CE-0013,CE-0033,registered_address_id,ADDR-014,norm-v1,CURATED_APPROXIMATION,GRAPHFRAMES_EXACT_MATCH,false,SENIOR_V1_TO_CANONICAL_V1,APPROVED,"Shared registered addresses may indicate a professional agent or mailbox, not common control.","[""ADDR-014""]",SUPPORTING_EVIDENCE,"{""source_dataset"":""analytics/graphframes_exact_relationships.csv""}",2026.07.19.2
PANAMA_PAWPERS,GF-0014,GF-ADDR,SAME_REGISTERED_ADDRESS,CE-0014,CE-0034,registered_address_id,ADDR-015,norm-v1,CURATED_APPROXIMATION,GRAPHFRAMES_EXACT_MATCH,false,SENIOR_V1_TO_CANONICAL_V1,APPROVED,"Shared registered addresses may indicate a professional agent or mailbox, not common control.","[""ADDR-015""]",SUPPORTING_EVIDENCE,"{""source_dataset"":""analytics/graphframes_exact_relationships.csv""}",2026.07.19.2
PANAMA_PAWPERS,GF-0015,GF-ADDR,SAME_REGISTERED_ADDRESS,CE-0015,CE-0035,registered_address_id,ADDR-016,norm-v1,CURATED_APPROXIMATION,GRAPHFRAMES_EXACT_MATCH,false,SENIOR_V1_TO_CANONICAL_V1,APPROVED,"Shared registered addresses may indicate a professional agent or mailbox, not common control.","[""ADDR-016""]",SUPPORTING_EVIDENCE,"{""source_dataset"":""analytics/graphframes_exact_relationships.csv""}",2026.07.19.2
PANAMA_PAWPERS,GF-0016,GF-ADDR,SAME_REGISTERED_ADDRESS,CE-0016,CE-0036,registered_address_id,ADDR-017,norm-v1,CURATED_APPROXIMATION,GRAPHFRAMES_EXACT_MATCH,false,SENIOR_V1_TO_CANONICAL_V1,APPROVED,"Shared registered addresses may indicate a professional agent or mailbox, not common control.","[""ADDR-017""]",SUPPORTING_EVIDENCE,"{""source_dataset"":""analytics/graphframes_exact_relationships.csv""}",2026.07.19.2
PANAMA_PAWPERS,GF-0017,GF-ADDR,SAME_REGISTERED_ADDRESS,CE-0017,CE-0037,registered_address_id,ADDR-018,norm-v1,CURATED_APPROXIMATION,GRAPHFRAMES_EXACT_MATCH,false,SENIOR_V1_TO_CANONICAL_V1,APPROVED,"Shared registered addresses may indicate a professional agent or mailbox, not common control.","[""ADDR-018""]",SUPPORTING_EVIDENCE,"{""source_dataset"":""analytics/graphframes_exact_relationships.csv""}",2026.07.19.2
PANAMA_PAWPERS,GF-0018,GF-ADDR,SAME_REGISTERED_ADDRESS,CE-0018,CE-0038,registered_address_id,ADDR-019,norm-v1,CURATED_APPROXIMATION,GRAPHFRAMES_EXACT_MATCH,false,SENIOR_V1_TO_CANONICAL_V1,APPROVED,"Shared registered addresses may indicate a professional agent or mailbox, not common control.","[""ADDR-019""]",SUPPORTING_EVIDENCE,"{""source_dataset"":""analytics/graphframes_exact_relationships.csv""}",2026.07.19.2
PANAMA_PAWPERS,GF-0019,GF-ADDR,SAME_REGISTERED_ADDRESS,CE-0019,CE-0039,registered_address_id,ADDR-020,norm-v1,CURATED_APPROXIMATION,GRAPHFRAMES_EXACT_MATCH,false,SENIOR_V1_TO_CANONICAL_V1,APPROVED,"Shared registered addresses may indicate a professional agent or mailbox, not common control.","[""ADDR-020""]",SUPPORTING_EVIDENCE,"{""source_dataset"":""analytics/graphframes_exact_relationships.csv""}",2026.07.19.2
PANAMA_PAWPERS,GF-0020,GF-ADDR,SAME_REGISTERED_ADDRESS,CE-0020,CE-0040,registered_address_id,ADDR-021,norm-v1,CURATED_APPROXIMATION,GRAPHFRAMES_EXACT_MATCH,false,SENIOR_V1_TO_CANONICAL_V1,APPROVED,"Shared registered addresses may indicate a professional agent or mailbox, not common control.","[""ADDR-021""]",SUPPORTING_EVIDENCE,"{""source_dataset"":""analytics/graphframes_exact_relationships.csv""}",2026.07.19.2
PANAMA_PAWPERS,GF-0021,GF-ADDR,SAME_REGISTERED_ADDRESS,CE-0021,CE-0041,registered_address_id,ADDR-022,norm-v1,CURATED_APPROXIMATION,GRAPHFRAMES_EXACT_MATCH,false,SENIOR_V1_TO_CANONICAL_V1,APPROVED,"Shared registered addresses may indicate a professional agent or mailbox, not common control.","[""ADDR-022""]",SUPPORTING_EVIDENCE,"{""source_dataset"":""analytics/graphframes_exact_relationships.csv""}",2026.07.19.2
PANAMA_PAWPERS,GF-0022,GF-ADDR,SAME_REGISTERED_ADDRESS,CE-0022,CE-0042,registered_address_id,ADDR-023,norm-v1,CURATED_APPROXIMATION,GRAPHFRAMES_EXACT_MATCH,false,SENIOR_V1_TO_CANONICAL_V1,APPROVED,"Shared registered addresses may indicate a professional agent or mailbox, not common control.","[""ADDR-023""]",SUPPORTING_EVIDENCE,"{""source_dataset"":""analytics/graphframes_exact_relationships.csv""}",2026.07.19.2
PANAMA_PAWPERS,GF-0023,GF-ADDR,SAME_REGISTERED_ADDRESS,CE-0023,CE-0043,registered_address_id,ADDR-024,norm-v1,CURATED_APPROXIMATION,GRAPHFRAMES_EXACT_MATCH,false,SENIOR_V1_TO_CANONICAL_V1,APPROVED,"Shared registered addresses may indicate a professional agent or mailbox, not common control.","[""ADDR-024""]",SUPPORTING_EVIDENCE,"{""source_dataset"":""analytics/graphframes_exact_relationships.csv""}",2026.07.19.2
PANAMA_PAWPERS,GF-0024,GF-ADDR,SAME_REGISTERED_ADDRESS,CE-0024,CE-0044,registered_address_id,ADDR-025,norm-v1,CURATED_APPROXIMATION,GRAPHFRAMES_EXACT_MATCH,false,SENIOR_V1_TO_CANONICAL_V1,APPROVED,"Shared registered addresses may indicate a professional agent or mailbox, not common control.","[""ADDR-025""]",SUPPORTING_EVIDENCE,"{""source_dataset"":""analytics/graphframes_exact_relationships.csv""}",2026.07.19.2
PANAMA_PAWPERS,GF-0025,GF-ADDR,SAME_REGISTERED_ADDRESS,CE-0025,CE-0045,registered_address_id,ADDR-026,norm-v1,CURATED_APPROXIMATION,GRAPHFRAMES_EXACT_MATCH,false,SENIOR_V1_TO_CANONICAL_V1,APPROVED,"Shared registered addresses may indicate a professional agent or mailbox, not common control.","[""ADDR-026""]",SUPPORTING_EVIDENCE,"{""source_dataset"":""analytics/graphframes_exact_relationships.csv""}",2026.07.19.2
PANAMA_PAWPERS,GF-0026,GF-ADDR,SAME_REGISTERED_ADDRESS,CE-0026,CE-0046,registered_address_id,ADDR-027,norm-v1,CURATED_APPROXIMATION,GRAPHFRAMES_EXACT_MATCH,false,SENIOR_V1_TO_CANONICAL_V1,APPROVED,"Shared registered addresses may indicate a professional agent or mailbox, not common control.","[""ADDR-027""]",SUPPORTING_EVIDENCE,"{""source_dataset"":""analytics/graphframes_exact_relationships.csv""}",2026.07.19.2
PANAMA_PAWPERS,GF-0027,GF-ADDR,SAME_REGISTERED_ADDRESS,CE-0027,CE-0047,registered_address_id,ADDR-028,norm-v1,CURATED_APPROXIMATION,GRAPHFRAMES_EXACT_MATCH,false,SENIOR_V1_TO_CANONICAL_V1,APPROVED,"Shared registered addresses may indicate a professional agent or mailbox, not common control.","[""ADDR-028""]",SUPPORTING_EVIDENCE,"{""source_dataset"":""analytics/graphframes_exact_relationships.csv""}",2026.07.19.2
PANAMA_PAWPERS,GF-0028,GF-ADDR,SAME_REGISTERED_ADDRESS,CE-0028,CE-0048,registered_address_id,ADDR-029,norm-v1,CURATED_APPROXIMATION,GRAPHFRAMES_EXACT_MATCH,false,SENIOR_V1_TO_CANONICAL_V1,APPROVED,"Shared registered addresses may indicate a professional agent or mailbox, not common control.","[""ADDR-029""]",SUPPORTING_EVIDENCE,"{""source_dataset"":""analytics/graphframes_exact_relationships.csv""}",2026.07.19.2
PANAMA_PAWPERS,GF-0029,GF-ADDR,SAME_REGISTERED_ADDRESS,CE-0029,CE-0049,registered_address_id,ADDR-030,norm-v1,CURATED_APPROXIMATION,GRAPHFRAMES_EXACT_MATCH,false,SENIOR_V1_TO_CANONICAL_V1,APPROVED,"Shared registered addresses may indicate a professional agent or mailbox, not common control.","[""ADDR-030""]",SUPPORTING_EVIDENCE,"{""source_dataset"":""analytics/graphframes_exact_relationships.csv""}",2026.07.19.2
PANAMA_PAWPERS,GF-0030,GF-ADDR,SAME_REGISTERED_ADDRESS,CE-0030,CE-0050,registered_address_id,ADDR-031,norm-v1,CURATED_APPROXIMATION,GRAPHFRAMES_EXACT_MATCH,false,SENIOR_V1_TO_CANONICAL_V1,APPROVED,"Shared registered addresses may indicate a professional agent or mailbox, not common control.","[""ADDR-031""]",SUPPORTING_EVIDENCE,"{""source_dataset"":""analytics/graphframes_exact_relationships.csv""}",2026.07.19.2
PANAMA_PAWPERS,GF-0031,GF-ADDR,SAME_REGISTERED_ADDRESS,CE-0031,CE-0051,registered_address_id,ADDR-032,norm-v1,CURATED_APPROXIMATION,GRAPHFRAMES_EXACT_MATCH,false,SENIOR_V1_TO_CANONICAL_V1,APPROVED,"Shared registered addresses may indicate a professional agent or mailbox, not common control.","[""ADDR-032""]",SUPPORTING_EVIDENCE,"{""source_dataset"":""analytics/graphframes_exact_relationships.csv""}",2026.07.19.2
PANAMA_PAWPERS,GF-0032,GF-ADDR,SAME_REGISTERED_ADDRESS,CE-0032,CE-0052,registered_address_id,ADDR-033,norm-v1,CURATED_APPROXIMATION,GRAPHFRAMES_EXACT_MATCH,false,SENIOR_V1_TO_CANONICAL_V1,APPROVED,"Shared registered addresses may indicate a professional agent or mailbox, not common control.","[""ADDR-033""]",SUPPORTING_EVIDENCE,"{""source_dataset"":""analytics/graphframes_exact_relationships.csv""}",2026.07.19.2
PANAMA_PAWPERS,GF-0033,GF-ADDR,SAME_REGISTERED_ADDRESS,CE-0033,CE-0053,registered_address_id,ADDR-034,norm-v1,CURATED_APPROXIMATION,GRAPHFRAMES_EXACT_MATCH,false,SENIOR_V1_TO_CANONICAL_V1,APPROVED,"Shared registered addresses may indicate a professional agent or mailbox, not common control.","[""ADDR-034""]",SUPPORTING_EVIDENCE,"{""source_dataset"":""analytics/graphframes_exact_relationships.csv""}",2026.07.19.2
PANAMA_PAWPERS,GF-0034,GF-ADDR,SAME_REGISTERED_ADDRESS,CE-0034,CE-0054,registered_address_id,ADDR-035,norm-v1,CURATED_APPROXIMATION,GRAPHFRAMES_EXACT_MATCH,false,SENIOR_V1_TO_CANONICAL_V1,APPROVED,"Shared registered addresses may indicate a professional agent or mailbox, not common control.","[""ADDR-035""]",SUPPORTING_EVIDENCE,"{""source_dataset"":""analytics/graphframes_exact_relationships.csv""}",2026.07.19.2
PANAMA_PAWPERS,GF-0035,GF-ADDR,SAME_REGISTERED_ADDRESS,CE-0035,CE-0055,registered_address_id,ADDR-036,norm-v1,CURATED_APPROXIMATION,GRAPHFRAMES_EXACT_MATCH,false,SENIOR_V1_TO_CANONICAL_V1,APPROVED,"Shared registered addresses may indicate a professional agent or mailbox, not common control.","[""ADDR-036""]",SUPPORTING_EVIDENCE,"{""source_dataset"":""analytics/graphframes_exact_relationships.csv""}",2026.07.19.2
PANAMA_PAWPERS,GF-0036,GF-ADDR,SAME_REGISTERED_ADDRESS,CE-0036,CE-0056,registered_address_id,ADDR-037,norm-v1,CURATED_APPROXIMATION,GRAPHFRAMES_EXACT_MATCH,false,SENIOR_V1_TO_CANONICAL_V1,APPROVED,"Shared registered addresses may indicate a professional agent or mailbox, not common control.","[""ADDR-037""]",SUPPORTING_EVIDENCE,"{""source_dataset"":""analytics/graphframes_exact_relationships.csv""}",2026.07.19.2
PANAMA_PAWPERS,GF-0037,GF-ADDR,SAME_REGISTERED_ADDRESS,CE-0037,CE-0057,registered_address_id,ADDR-038,norm-v1,CURATED_APPROXIMATION,GRAPHFRAMES_EXACT_MATCH,false,SENIOR_V1_TO_CANONICAL_V1,APPROVED,"Shared registered addresses may indicate a professional agent or mailbox, not common control.","[""ADDR-038""]",SUPPORTING_EVIDENCE,"{""source_dataset"":""analytics/graphframes_exact_relationships.csv""}",2026.07.19.2
PANAMA_PAWPERS,GF-0038,GF-ADDR,SAME_REGISTERED_ADDRESS,CE-0038,CE-0058,registered_address_id,ADDR-039,norm-v1,CURATED_APPROXIMATION,GRAPHFRAMES_EXACT_MATCH,false,SENIOR_V1_TO_CANONICAL_V1,APPROVED,"Shared registered addresses may indicate a professional agent or mailbox, not common control.","[""ADDR-039""]",SUPPORTING_EVIDENCE,"{""source_dataset"":""analytics/graphframes_exact_relationships.csv""}",2026.07.19.2
PANAMA_PAWPERS,GF-0039,GF-ADDR,SAME_REGISTERED_ADDRESS,CE-0039,CE-0059,registered_address_id,ADDR-040,norm-v1,CURATED_APPROXIMATION,GRAPHFRAMES_EXACT_MATCH,false,SENIOR_V1_TO_CANONICAL_V1,APPROVED,"Shared registered addresses may indicate a professional agent or mailbox, not common control.","[""ADDR-040""]",SUPPORTING_EVIDENCE,"{""source_dataset"":""analytics/graphframes_exact_relationships.csv""}",2026.07.19.2
PANAMA_PAWPERS,GF-0040,GF-ADDR,SAME_REGISTERED_ADDRESS,CE-0040,CE-0060,registered_address_id,ADDR-041,norm-v1,CURATED_APPROXIMATION,GRAPHFRAMES_EXACT_MATCH,false,SENIOR_V1_TO_CANONICAL_V1,APPROVED,"Shared registered addresses may indicate a professional agent or mailbox, not common control.","[""ADDR-041""]",SUPPORTING_EVIDENCE,"{""source_dataset"":""analytics/graphframes_exact_relationships.csv""}",2026.07.19.2
PANAMA_PAWPERS,GF-0041,GF-ADDR,SAME_REGISTERED_ADDRESS,CE-0041,CE-0061,registered_address_id,ADDR-042,norm-v1,CURATED_APPROXIMATION,GRAPHFRAMES_EXACT_MATCH,false,SENIOR_V1_TO_CANONICAL_V1,APPROVED,"Shared registered addresses may indicate a professional agent or mailbox, not common control.","[""ADDR-042""]",SUPPORTING_EVIDENCE,"{""source_dataset"":""analytics/graphframes_exact_relationships.csv""}",2026.07.19.2
PANAMA_PAWPERS,GF-0042,GF-ADDR,SAME_REGISTERED_ADDRESS,CE-0042,CE-0062,registered_address_id,ADDR-043,norm-v1,CURATED_APPROXIMATION,GRAPHFRAMES_EXACT_MATCH,false,SENIOR_V1_TO_CANONICAL_V1,APPROVED,"Shared registered addresses may indicate a professional agent or mailbox, not common control.","[""ADDR-043""]",SUPPORTING_EVIDENCE,"{""source_dataset"":""analytics/graphframes_exact_relationships.csv""}",2026.07.19.2
PANAMA_PAWPERS,GF-0043,GF-ADDR,SAME_REGISTERED_ADDRESS,CE-0043,CE-0063,registered_address_id,ADDR-044,norm-v1,CURATED_APPROXIMATION,GRAPHFRAMES_EXACT_MATCH,false,SENIOR_V1_TO_CANONICAL_V1,APPROVED,"Shared registered addresses may indicate a professional agent or mailbox, not common control.","[""ADDR-044""]",SUPPORTING_EVIDENCE,"{""source_dataset"":""analytics/graphframes_exact_relationships.csv""}",2026.07.19.2
PANAMA_PAWPERS,GF-0044,GF-ADDR,SAME_REGISTERED_ADDRESS,CE-0044,CE-0064,registered_address_id,ADDR-045,norm-v1,CURATED_APPROXIMATION,GRAPHFRAMES_EXACT_MATCH,false,SENIOR_V1_TO_CANONICAL_V1,APPROVED,"Shared registered addresses may indicate a professional agent or mailbox, not common control.","[""ADDR-045""]",SUPPORTING_EVIDENCE,"{""source_dataset"":""analytics/graphframes_exact_relationships.csv""}",2026.07.19.2
PANAMA_PAWPERS,GF-0045,GF-ADDR,SAME_REGISTERED_ADDRESS,CE-0045,CE-0065,registered_address_id,ADDR-046,norm-v1,CURATED_APPROXIMATION,GRAPHFRAMES_EXACT_MATCH,false,SENIOR_V1_TO_CANONICAL_V1,APPROVED,"Shared registered addresses may indicate a professional agent or mailbox, not common control.","[""ADDR-046""]",SUPPORTING_EVIDENCE,"{""source_dataset"":""analytics/graphframes_exact_relationships.csv""}",2026.07.19.2
PANAMA_PAWPERS,GF-0046,GF-ADDR,SAME_REGISTERED_ADDRESS,CE-0046,CE-0066,registered_address_id,ADDR-047,norm-v1,CURATED_APPROXIMATION,GRAPHFRAMES_EXACT_MATCH,false,SENIOR_V1_TO_CANONICAL_V1,APPROVED,"Shared registered addresses may indicate a professional agent or mailbox, not common control.","[""ADDR-047""]",SUPPORTING_EVIDENCE,"{""source_dataset"":""analytics/graphframes_exact_relationships.csv""}",2026.07.19.2
PANAMA_PAWPERS,GF-0047,GF-ADDR,SAME_REGISTERED_ADDRESS,CE-0047,CE-0067,registered_address_id,ADDR-048,norm-v1,CURATED_APPROXIMATION,GRAPHFRAMES_EXACT_MATCH,false,SENIOR_V1_TO_CANONICAL_V1,APPROVED,"Shared registered addresses may indicate a professional agent or mailbox, not common control.","[""ADDR-048""]",SUPPORTING_EVIDENCE,"{""source_dataset"":""analytics/graphframes_exact_relationships.csv""}",2026.07.19.2
PANAMA_PAWPERS,GF-0048,GF-ADDR,SAME_REGISTERED_ADDRESS,CE-0048,CE-0068,registered_address_id,ADDR-049,norm-v1,CURATED_APPROXIMATION,GRAPHFRAMES_EXACT_MATCH,false,SENIOR_V1_TO_CANONICAL_V1,APPROVED,"Shared registered addresses may indicate a professional agent or mailbox, not common control.","[""ADDR-049""]",SUPPORTING_EVIDENCE,"{""source_dataset"":""analytics/graphframes_exact_relationships.csv""}",2026.07.19.2
PANAMA_PAWPERS,GF-0049,GF-ADDR,SAME_REGISTERED_ADDRESS,CE-0049,CE-0069,registered_address_id,ADDR-050,norm-v1,CURATED_APPROXIMATION,GRAPHFRAMES_EXACT_MATCH,false,SENIOR_V1_TO_CANONICAL_V1,APPROVED,"Shared registered addresses may indicate a professional agent or mailbox, not common control.","[""ADDR-050""]",SUPPORTING_EVIDENCE,"{""source_dataset"":""analytics/graphframes_exact_relationships.csv""}",2026.07.19.2
PANAMA_PAWPERS,GF-0050,GF-ADDR,SAME_REGISTERED_ADDRESS,CE-0050,CE-0070,registered_address_id,ADDR-051,norm-v1,CURATED_APPROXIMATION,GRAPHFRAMES_EXACT_MATCH,false,SENIOR_V1_TO_CANONICAL_V1,APPROVED,"Shared registered addresses may indicate a professional agent or mailbox, not common control.","[""ADDR-051""]",SUPPORTING_EVIDENCE,"{""source_dataset"":""analytics/graphframes_exact_relationships.csv""}",2026.07.19.2
PANAMA_PAWPERS,GF-0051,GF-ADDR,SAME_REGISTERED_ADDRESS,CE-0051,CE-0071,registered_address_id,ADDR-052,norm-v1,CURATED_APPROXIMATION,GRAPHFRAMES_EXACT_MATCH,false,SENIOR_V1_TO_CANONICAL_V1,APPROVED,"Shared registered addresses may indicate a professional agent or mailbox, not common control.","[""ADDR-052""]",SUPPORTING_EVIDENCE,"{""source_dataset"":""analytics/graphframes_exact_relationships.csv""}",2026.07.19.2
PANAMA_PAWPERS,GF-0052,GF-ADDR,SAME_REGISTERED_ADDRESS,CE-0052,CE-0072,registered_address_id,ADDR-053,norm-v1,CURATED_APPROXIMATION,GRAPHFRAMES_EXACT_MATCH,false,SENIOR_V1_TO_CANONICAL_V1,APPROVED,"Shared registered addresses may indicate a professional agent or mailbox, not common control.","[""ADDR-053""]",SUPPORTING_EVIDENCE,"{""source_dataset"":""analytics/graphframes_exact_relationships.csv""}",2026.07.19.2
PANAMA_PAWPERS,GF-0053,GF-ADDR,SAME_REGISTERED_ADDRESS,CE-0053,CE-0073,registered_address_id,ADDR-054,norm-v1,CURATED_APPROXIMATION,GRAPHFRAMES_EXACT_MATCH,false,SENIOR_V1_TO_CANONICAL_V1,APPROVED,"Shared registered addresses may indicate a professional agent or mailbox, not common control.","[""ADDR-054""]",SUPPORTING_EVIDENCE,"{""source_dataset"":""analytics/graphframes_exact_relationships.csv""}",2026.07.19.2
PANAMA_PAWPERS,GF-0054,GF-ADDR,SAME_REGISTERED_ADDRESS,CE-0054,CE-0074,registered_address_id,ADDR-055,norm-v1,CURATED_APPROXIMATION,GRAPHFRAMES_EXACT_MATCH,false,SENIOR_V1_TO_CANONICAL_V1,APPROVED,"Shared registered addresses may indicate a professional agent or mailbox, not common control.","[""ADDR-055""]",SUPPORTING_EVIDENCE,"{""source_dataset"":""analytics/graphframes_exact_relationships.csv""}",2026.07.19.2
PANAMA_PAWPERS,GF-0055,GF-ADDR,SAME_REGISTERED_ADDRESS,CE-0055,CE-0075,registered_address_id,ADDR-056,norm-v1,CURATED_APPROXIMATION,GRAPHFRAMES_EXACT_MATCH,false,SENIOR_V1_TO_CANONICAL_V1,APPROVED,"Shared registered addresses may indicate a professional agent or mailbox, not common control.","[""ADDR-056""]",SUPPORTING_EVIDENCE,"{""source_dataset"":""analytics/graphframes_exact_relationships.csv""}",2026.07.19.2
PANAMA_PAWPERS,GF-0056,GF-ADDR,SAME_REGISTERED_ADDRESS,CE-0056,CE-0076,registered_address_id,ADDR-057,norm-v1,CURATED_APPROXIMATION,GRAPHFRAMES_EXACT_MATCH,false,SENIOR_V1_TO_CANONICAL_V1,APPROVED,"Shared registered addresses may indicate a professional agent or mailbox, not common control.","[""ADDR-057""]",SUPPORTING_EVIDENCE,"{""source_dataset"":""analytics/graphframes_exact_relationships.csv""}",2026.07.19.2
PANAMA_PAWPERS,GF-0057,GF-ADDR,SAME_REGISTERED_ADDRESS,CE-0057,CE-0077,registered_address_id,ADDR-058,norm-v1,CURATED_APPROXIMATION,GRAPHFRAMES_EXACT_MATCH,false,SENIOR_V1_TO_CANONICAL_V1,APPROVED,"Shared registered addresses may indicate a professional agent or mailbox, not common control.","[""ADDR-058""]",SUPPORTING_EVIDENCE,"{""source_dataset"":""analytics/graphframes_exact_relationships.csv""}",2026.07.19.2
