case_id,relationship_id,relationship_family,relationship_type,source_record_id,target_record_id,directed,event_time,valid_from,valid_to,weight,supporting_record_ids_json,summary,provenance,attributes_json,content_role,snapshot_version
CEO_BARKED_TWICE,REF-6D8BF79FC642696C6946,SOURCE_REFERENCE,REFERENCES_HOLDER_ID,A-AUDIT-3287,O-AUDIT,true,,,,,"[""A-AUDIT-3287""]",A-AUDIT-3287 references O-AUDIT through holder_id.,authoring/ceo_accounts.csv,"{""inferred"":true,""source_column"":""holder_id""}",BACKGROUND,2026.07.19.2
CEO_BARKED_TWICE,REF-6766549660C89EEC044D,SOURCE_REFERENCE,REFERENCES_BANK_ORG_ID,A-AUDIT-3287,O-LANTERNBANK,true,,,,,"[""A-AUDIT-3287""]",A-AUDIT-3287 references O-LANTERNBANK through bank_org_id.,authoring/ceo_accounts.csv,"{""inferred"":true,""source_column"":""bank_org_id""}",BACKGROUND,2026.07.19.2
CEO_BARKED_TWICE,REF-F74073D453841E8D6E5D,SOURCE_REFERENCE,REFERENCES_HOLDER_ID,A-CLOUDMAIL-3328,O-CLOUDMAIL,true,,,,,"[""A-CLOUDMAIL-3328""]",A-CLOUDMAIL-3328 references O-CLOUDMAIL through holder_id.,authoring/ceo_accounts.csv,"{""inferred"":true,""source_column"":""holder_id""}",BACKGROUND,2026.07.19.2
CEO_BARKED_TWICE,REF-D2D440E2D639AFF63C0B,SOURCE_REFERENCE,REFERENCES_BANK_ORG_ID,A-CLOUDMAIL-3328,O-LANTERNBANK,true,,,,,"[""A-CLOUDMAIL-3328""]",A-CLOUDMAIL-3328 references O-LANTERNBANK through bank_org_id.,authoring/ceo_accounts.csv,"{""inferred"":true,""source_column"":""bank_org_id""}",BACKGROUND,2026.07.19.2
CEO_BARKED_TWICE,REF-7F3D534EBC29A0BB25F6,SOURCE_REFERENCE,REFERENCES_HOLDER_ID,A-BANK-HOLD-9000,O-LANTERNBANK,true,,,,,"[""A-BANK-HOLD-9000""]",A-BANK-HOLD-9000 references O-LANTERNBANK through holder_id.,authoring/ceo_accounts.csv,"{""inferred"":true,""source_column"":""holder_id""}",CORE_EVIDENCE,2026.07.19.2
CEO_BARKED_TWICE,REF-C7439263620F0F7E4590,SOURCE_REFERENCE,REFERENCES_BANK_ORG_ID,A-BANK-HOLD-9000,O-LANTERNBANK,true,,,,,"[""A-BANK-HOLD-9000""]",A-BANK-HOLD-9000 references O-LANTERNBANK through bank_org_id.,authoring/ceo_accounts.csv,"{""inferred"":true,""source_column"":""bank_org_id""}",CORE_EVIDENCE,2026.07.19.2
CEO_BARKED_TWICE,REF-EE56AF793FC95F9F3C95,SOURCE_REFERENCE,REFERENCES_SENDER_RECORD_ID,COM-001,PR-BEA-02,true,,,,,"[""COM-001""]",COM-001 references PR-BEA-02 through sender_record_id.,authoring/ceo_communications.csv,"{""inferred"":true,""source_column"":""sender_record_id""}",EXCULPATORY_EVIDENCE,2026.07.19.2
CEO_BARKED_TWICE,REF-AFA36FF69BC1DD89FCC8,SOURCE_REFERENCE,REFERENCES_RECIPIENT_RECORD_IDS,COM-001,PR-PENNY-02,true,,,,,"[""COM-001""]",COM-001 references PR-PENNY-02 through recipient_record_ids.,authoring/ceo_communications.csv,"{""inferred"":true,""source_column"":""recipient_record_ids""}",EXCULPATORY_EVIDENCE,2026.07.19.2
CEO_BARKED_TWICE,REF-912B9D92423CEC0E99CC,SOURCE_REFERENCE,REFERENCES_SENDER_RECORD_ID,COM-002,PR-ROWAN-03,true,,,,,"[""COM-002""]",COM-002 references PR-ROWAN-03 through sender_record_id.,authoring/ceo_communications.csv,"{""inferred"":true,""source_column"":""sender_record_id""}",CORE_EVIDENCE,2026.07.19.2
CEO_BARKED_TWICE,REF-A077B184359415345C9D,SOURCE_REFERENCE,REFERENCES_RECIPIENT_RECORD_IDS,COM-002,PR-PENNY-02,true,,,,,"[""COM-002""]",COM-002 references PR-PENNY-02 through recipient_record_ids.,authoring/ceo_communications.csv,"{""inferred"":true,""source_column"":""recipient_record_ids""}",CORE_EVIDENCE,2026.07.19.2
CEO_BARKED_TWICE,REF-0EDF54D7E7EAAD94F485,SOURCE_REFERENCE,REFERENCES_SENDER_RECORD_ID,COM-003,PR-IVY-01,true,,,,,"[""COM-003""]",COM-003 references PR-IVY-01 through sender_record_id.,authoring/ceo_communications.csv,"{""inferred"":true,""source_column"":""sender_record_id""}",CORE_EVIDENCE,2026.07.19.2
CEO_BARKED_TWICE,REF-37616932B27B248B91C9,SOURCE_REFERENCE,REFERENCES_RECIPIENT_RECORD_IDS,COM-003,PR-PENNY-02,true,,,,,"[""COM-003""]",COM-003 references PR-PENNY-02 through recipient_record_ids.,authoring/ceo_communications.csv,"{""inferred"":true,""source_column"":""recipient_record_ids""}",CORE_EVIDENCE,2026.07.19.2
CEO_BARKED_TWICE,REF-3C9A9A1E99F1DAE015BB,SOURCE_REFERENCE,REFERENCES_ATTACHMENT_DOCUMENT_IDS,COM-003,DOC-011,true,,,,,"[""COM-003""]",COM-003 references DOC-011 through attachment_document_ids.,authoring/ceo_communications.csv,"{""inferred"":true,""source_column"":""attachment_document_ids""}",CORE_EVIDENCE,2026.07.19.2
CEO_BARKED_TWICE,REF-B1DADF3E12C8EFCD2E5A,SOURCE_REFERENCE,REFERENCES_SENDER_RECORD_ID,COM-004,PR-PENNY-02,true,,,,,"[""COM-004""]",COM-004 references PR-PENNY-02 through sender_record_id.,authoring/ceo_communications.csv,"{""inferred"":true,""source_column"":""sender_record_id""}",CORE_EVIDENCE,2026.07.19.2
CEO_BARKED_TWICE,REF-7C0DC9779A33A632090F,SOURCE_REFERENCE,REFERENCES_RECIPIENT_RECORD_IDS,COM-004,PR-VICTOR-02,true,,,,,"[""COM-004""]",COM-004 references PR-VICTOR-02 through recipient_record_ids.,authoring/ceo_communications.csv,"{""inferred"":true,""source_column"":""recipient_record_ids""}",CORE_EVIDENCE,2026.07.19.2
CEO_BARKED_TWICE,REF-0A84A3752D6835CC4205,SOURCE_REFERENCE,REFERENCES_SENDER_RECORD_ID,COM-005,PR-IVY-01,true,,,,,"[""COM-005""]",COM-005 references PR-IVY-01 through sender_record_id.,authoring/ceo_communications.csv,"{""inferred"":true,""source_column"":""sender_record_id""}",CORE_EVIDENCE,2026.07.19.2
CEO_BARKED_TWICE,REF-AB04B6E85B0C6D50817E,SOURCE_REFERENCE,REFERENCES_RECIPIENT_RECORD_IDS,COM-005,PR-PENNY-02,true,,,,,"[""COM-005""]",COM-005 references PR-PENNY-02 through recipient_record_ids.,authoring/ceo_communications.csv,"{""inferred"":true,""source_column"":""recipient_record_ids""}",CORE_EVIDENCE,2026.07.19.2
CEO_BARKED_TWICE,REF-0FDA1F8D2F6B2B945D1C,SOURCE_REFERENCE,REFERENCES_SENDER_RECORD_ID,COM-006,PR-PENNY-02,true,,,,,"[""COM-006""]",COM-006 references PR-PENNY-02 through sender_record_id.,authoring/ceo_communications.csv,"{""inferred"":true,""source_column"":""sender_record_id""}",CORE_EVIDENCE,2026.07.19.2
CEO_BARKED_TWICE,REF-174F1784C9A78471C05E,SOURCE_REFERENCE,REFERENCES_RECIPIENT_RECORD_IDS,COM-006,PR-CONRAD-02,true,,,,,"[""COM-006""]",COM-006 references PR-CONRAD-02 through recipient_record_ids.,authoring/ceo_communications.csv,"{""inferred"":true,""source_column"":""recipient_record_ids""}",CORE_EVIDENCE,2026.07.19.2
CEO_BARKED_TWICE,REF-F18FD75DA0A28EEECDA8,SOURCE_REFERENCE,REFERENCES_ATTACHMENT_DOCUMENT_IDS,COM-006,DOC-011,true,,,,,"[""COM-006""]",COM-006 references DOC-011 through attachment_document_ids.,authoring/ceo_communications.csv,"{""inferred"":true,""source_column"":""attachment_document_ids""}",CORE_EVIDENCE,2026.07.19.2
CEO_BARKED_TWICE,REF-2A1A7512CAD9A95F6371,SOURCE_REFERENCE,REFERENCES_SENDER_RECORD_ID,COM-007,PR-CONRAD-02,true,,,,,"[""COM-007""]",COM-007 references PR-CONRAD-02 through sender_record_id.,authoring/ceo_communications.csv,"{""inferred"":true,""source_column"":""sender_record_id""}",EXCULPATORY_EVIDENCE,2026.07.19.2
CEO_BARKED_TWICE,REF-9AC7101D262AD1D5E69A,SOURCE_REFERENCE,REFERENCES_RECIPIENT_RECORD_IDS,COM-007,PR-PENNY-02,true,,,,,"[""COM-007""]",COM-007 references PR-PENNY-02 through recipient_record_ids.,authoring/ceo_communications.csv,"{""inferred"":true,""source_column"":""recipient_record_ids""}",EXCULPATORY_EVIDENCE,2026.07.19.2
CEO_BARKED_TWICE,REF-B5E8148E72AD24A02D8F,SOURCE_REFERENCE,REFERENCES_SENDER_RECORD_ID,COM-008,PR-MABEL-01,true,,,,,"[""COM-008""]",COM-008 references PR-MABEL-01 through sender_record_id.,authoring/ceo_communications.csv,"{""inferred"":true,""source_column"":""sender_record_id""}",CORE_EVIDENCE,2026.07.19.2
CEO_BARKED_TWICE,REF-CC44E103AF0F4B3E12D3,SOURCE_REFERENCE,REFERENCES_RECIPIENT_RECORD_IDS,COM-008,PR-PENNY-02,true,,,,,"[""COM-008""]",COM-008 references PR-PENNY-02 through recipient_record_ids.,authoring/ceo_communications.csv,"{""inferred"":true,""source_column"":""recipient_record_ids""}",CORE_EVIDENCE,2026.07.19.2
CEO_BARKED_TWICE,REF-9CDA41D16BE3A268A69F,SOURCE_REFERENCE,REFERENCES_SENDER_RECORD_ID,COM-009,PR-ROWAN-03,true,,,,,"[""COM-009""]",COM-009 references PR-ROWAN-03 through sender_record_id.,authoring/ceo_communications.csv,"{""inferred"":true,""source_column"":""sender_record_id""}",CORE_EVIDENCE,2026.07.19.2
CEO_BARKED_TWICE,REF-FF775DCE3B4A8B95817E,SOURCE_REFERENCE,REFERENCES_RECIPIENT_RECORD_IDS,COM-009,PR-PENNY-02,true,,,,,"[""COM-009""]",COM-009 references PR-PENNY-02 through recipient_record_ids.,authoring/ceo_communications.csv,"{""inferred"":true,""source_column"":""recipient_record_ids""}",CORE_EVIDENCE,2026.07.19.2
CEO_BARKED_TWICE,REF-FADE22DEE11BFB5E0048,SOURCE_REFERENCE,REFERENCES_SENDER_RECORD_ID,COM-010,PR-VICTOR-02,true,,,,,"[""COM-010""]",COM-010 references PR-VICTOR-02 through sender_record_id.,authoring/ceo_communications.csv,"{""inferred"":true,""source_column"":""sender_record_id""}",EXCULPATORY_EVIDENCE,2026.07.19.2
CEO_BARKED_TWICE,REF-FA379268AF4C01FE76F0,SOURCE_REFERENCE,REFERENCES_RECIPIENT_RECORD_IDS,COM-010,PR-PENNY-02,true,,,,,"[""COM-010""]",COM-010 references PR-PENNY-02 through recipient_record_ids.,authoring/ceo_communications.csv,"{""inferred"":true,""source_column"":""recipient_record_ids""}",EXCULPATORY_EVIDENCE,2026.07.19.2
CEO_BARKED_TWICE,REF-98348D1FE4F9ACB06769,SOURCE_REFERENCE,REFERENCES_SENDER_RECORD_ID,COM-011,PR-PENNY-02,true,,,,,"[""COM-011""]",COM-011 references PR-PENNY-02 through sender_record_id.,authoring/ceo_communications.csv,"{""inferred"":true,""source_column"":""sender_record_id""}",CORE_EVIDENCE,2026.07.19.2
CEO_BARKED_TWICE,REF-04C85C994F2CF77AEDEA,SOURCE_REFERENCE,REFERENCES_RECIPIENT_RECORD_IDS,COM-011,PR-THEO-01,true,,,,,"[""COM-011""]",COM-011 references PR-THEO-01 through recipient_record_ids.,authoring/ceo_communications.csv,"{""inferred"":true,""source_column"":""recipient_record_ids""}",CORE_EVIDENCE,2026.07.19.2
CEO_BARKED_TWICE,REF-622E94180DE8B5B37A65,SOURCE_REFERENCE,REFERENCES_SENDER_RECORD_ID,COM-012,PR-THEO-01,true,,,,,"[""COM-012""]",COM-012 references PR-THEO-01 through sender_record_id.,authoring/ceo_communications.csv,"{""inferred"":true,""source_column"":""sender_record_id""}",CORE_EVIDENCE,2026.07.19.2
CEO_BARKED_TWICE,REF-AAE40552519DA9EA4D73,SOURCE_REFERENCE,REFERENCES_RECIPIENT_RECORD_IDS,COM-012,PR-PENNY-02,true,,,,,"[""COM-012""]",COM-012 references PR-PENNY-02 through recipient_record_ids.,authoring/ceo_communications.csv,"{""inferred"":true,""source_column"":""recipient_record_ids""}",CORE_EVIDENCE,2026.07.19.2
CEO_BARKED_TWICE,REF-4E6672006FDAAAB0715A,SOURCE_REFERENCE,REFERENCES_SENDER_RECORD_ID,COM-013,PR-BEA-02,true,,,,,"[""COM-013""]",COM-013 references PR-BEA-02 through sender_record_id.,authoring/ceo_communications.csv,"{""inferred"":true,""source_column"":""sender_record_id""}",EXCULPATORY_EVIDENCE,2026.07.19.2
CEO_BARKED_TWICE,REF-8CA228B8EBEA16CAD8FF,SOURCE_REFERENCE,REFERENCES_RECIPIENT_RECORD_IDS,COM-013,PR-CONRAD-02,true,,,,,"[""COM-013""]",COM-013 references PR-CONRAD-02 through recipient_record_ids.,authoring/ceo_communications.csv,"{""inferred"":true,""source_column"":""recipient_record_ids""}",EXCULPATORY_EVIDENCE,2026.07.19.2
CEO_BARKED_TWICE,REF-C263F6BB72EB292392A6,SOURCE_REFERENCE,REFERENCES_SENDER_RECORD_ID,COM-014,PR-IVY-01,true,,,,,"[""COM-014""]",COM-014 references PR-IVY-01 through sender_record_id.,authoring/ceo_communications.csv,"{""inferred"":true,""source_column"":""sender_record_id""}",CORE_EVIDENCE,2026.07.19.2
CEO_BARKED_TWICE,REF-1241DC70657F88C65E23,SOURCE_REFERENCE,REFERENCES_RECIPIENT_RECORD_IDS,COM-014,PR-PENNY-02,true,,,,,"[""COM-014""]",COM-014 references PR-PENNY-02 through recipient_record_ids.,authoring/ceo_communications.csv,"{""inferred"":true,""source_column"":""recipient_record_ids""}",CORE_EVIDENCE,2026.07.19.2
CEO_BARKED_TWICE,REF-2E44FF258D4063D9C92E,SOURCE_REFERENCE,REFERENCES_ATTACHMENT_DOCUMENT_IDS,COM-014,DOC-012,true,,,,,"[""COM-014""]",COM-014 references DOC-012 through attachment_document_ids.,authoring/ceo_communications.csv,"{""inferred"":true,""source_column"":""attachment_document_ids""}",CORE_EVIDENCE,2026.07.19.2
CEO_BARKED_TWICE,REF-EE85F37EB55D27D63CCE,SOURCE_REFERENCE,REFERENCES_SENDER_RECORD_ID,COM-015,PR-CONRAD-02,true,,,,,"[""COM-015""]",COM-015 references PR-CONRAD-02 through sender_record_id.,authoring/ceo_communications.csv,"{""inferred"":true,""source_column"":""sender_record_id""}",CORE_EVIDENCE,2026.07.19.2
CEO_BARKED_TWICE,REF-3AA731E1F37AD0A06110,SOURCE_REFERENCE,REFERENCES_RECIPIENT_RECORD_IDS,COM-015,PR-MABEL-01,true,,,,,"[""COM-015""]",COM-015 references PR-MABEL-01 through recipient_record_ids.,authoring/ceo_communications.csv,"{""inferred"":true,""source_column"":""recipient_record_ids""}",CORE_EVIDENCE,2026.07.19.2
CEO_BARKED_TWICE,REF-569F72698574B9C56AE8,SOURCE_REFERENCE,REFERENCES_ATTACHMENT_DOCUMENT_IDS,COM-015,DOC-012,true,,,,,"[""COM-015""]",COM-015 references DOC-012 through attachment_document_ids.,authoring/ceo_communications.csv,"{""inferred"":true,""source_column"":""attachment_document_ids""}",CORE_EVIDENCE,2026.07.19.2
CEO_BARKED_TWICE,REF-179D7E313DDD780F2ADB,SOURCE_REFERENCE,REFERENCES_SENDER_RECORD_ID,COM-016,PR-GRANT-03,true,,,,,"[""COM-016""]",COM-016 references PR-GRANT-03 through sender_record_id.,authoring/ceo_communications.csv,"{""inferred"":true,""source_column"":""sender_record_id""}",CORE_EVIDENCE,2026.07.19.2
CEO_BARKED_TWICE,REF-B05455F1956DDD6C85F1,SOURCE_REFERENCE,REFERENCES_RECIPIENT_RECORD_IDS,COM-016,PR-ROWAN-03,true,,,,,"[""COM-016""]",COM-016 references PR-ROWAN-03 through recipient_record_ids.,authoring/ceo_communications.csv,"{""inferred"":true,""source_column"":""recipient_record_ids""}",CORE_EVIDENCE,2026.07.19.2
CEO_BARKED_TWICE,REF-D1B0E754DF0961063269,SOURCE_REFERENCE,REFERENCES_SENDER_RECORD_ID,COM-017,PR-ROWAN-03,true,,,,,"[""COM-017""]",COM-017 references PR-ROWAN-03 through sender_record_id.,authoring/ceo_communications.csv,"{""inferred"":true,""source_column"":""sender_record_id""}",CORE_EVIDENCE,2026.07.19.2
CEO_BARKED_TWICE,REF-DD548B9866EAD6DDBD82,SOURCE_REFERENCE,REFERENCES_RECIPIENT_RECORD_IDS,COM-017,PR-GRANT-03,true,,,,,"[""COM-017""]",COM-017 references PR-GRANT-03 through recipient_record_ids.,authoring/ceo_communications.csv,"{""inferred"":true,""source_column"":""recipient_record_ids""}",CORE_EVIDENCE,2026.07.19.2
CEO_BARKED_TWICE,REF-BE983C732322E1DB9346,SOURCE_REFERENCE,REFERENCES_SENDER_RECORD_ID,COM-018,PR-IVY-01,true,,,,,"[""COM-018""]",COM-018 references PR-IVY-01 through sender_record_id.,authoring/ceo_communications.csv,"{""inferred"":true,""source_column"":""sender_record_id""}",CORE_EVIDENCE,2026.07.19.2
CEO_BARKED_TWICE,REF-FC601F8C2EF7D9592C4C,SOURCE_REFERENCE,REFERENCES_RECIPIENT_RECORD_IDS,COM-018,PR-ROWAN-03,true,,,,,"[""COM-018""]",COM-018 references PR-ROWAN-03 through recipient_record_ids.,authoring/ceo_communications.csv,"{""inferred"":true,""source_column"":""recipient_record_ids""}",CORE_EVIDENCE,2026.07.19.2
CEO_BARKED_TWICE,REF-2CC6359A475A691F263E,SOURCE_REFERENCE,REFERENCES_SENDER_RECORD_ID,COM-019,PR-PENNY-02,true,,,,,"[""COM-019""]",COM-019 references PR-PENNY-02 through sender_record_id.,authoring/ceo_communications.csv,"{""inferred"":true,""source_column"":""sender_record_id""}",EXCULPATORY_EVIDENCE,2026.07.19.2
CEO_BARKED_TWICE,REF-DE8429A703AE967B0BD9,SOURCE_REFERENCE,REFERENCES_RECIPIENT_RECORD_IDS,COM-019,PR-BEA-02,true,,,,,"[""COM-019""]",COM-019 references PR-BEA-02 through recipient_record_ids.,authoring/ceo_communications.csv,"{""inferred"":true,""source_column"":""recipient_record_ids""}",EXCULPATORY_EVIDENCE,2026.07.19.2
CEO_BARKED_TWICE,REF-18EAA6148F37469EA7EB,SOURCE_REFERENCE,REFERENCES_SENDER_RECORD_ID,COM-020,PR-CONRAD-02,true,,,,,"[""COM-020""]",COM-020 references PR-CONRAD-02 through sender_record_id.,authoring/ceo_communications.csv,"{""inferred"":true,""source_column"":""sender_record_id""}",EXCULPATORY_EVIDENCE,2026.07.19.2
CEO_BARKED_TWICE,REF-F4DD17984F1C54C1FD25,SOURCE_REFERENCE,REFERENCES_RECIPIENT_RECORD_IDS,COM-020,PR-RHEA-01,true,,,,,"[""COM-020""]",COM-020 references PR-RHEA-01 through recipient_record_ids.,authoring/ceo_communications.csv,"{""inferred"":true,""source_column"":""recipient_record_ids""}",EXCULPATORY_EVIDENCE,2026.07.19.2
CEO_BARKED_TWICE,REF-4BC6D7FB400414BA5044,SOURCE_REFERENCE,REFERENCES_SENDER_RECORD_ID,COM-021,PR-OWEN-02,true,,,,,"[""COM-021""]",COM-021 references PR-OWEN-02 through sender_record_id.,authoring/ceo_communications.csv,"{""inferred"":true,""source_column"":""sender_record_id""}",EXCULPATORY_EVIDENCE,2026.07.19.2
CEO_BARKED_TWICE,REF-7BEDF25067BD88386468,SOURCE_REFERENCE,REFERENCES_RECIPIENT_RECORD_IDS,COM-021,PR-RHEA-01,true,,,,,"[""COM-021""]",COM-021 references PR-RHEA-01 through recipient_record_ids.,authoring/ceo_communications.csv,"{""inferred"":true,""source_column"":""recipient_record_ids""}",EXCULPATORY_EVIDENCE,2026.07.19.2
CEO_BARKED_TWICE,REF-9B362503F18A942D52EE,SOURCE_REFERENCE,REFERENCES_SENDER_RECORD_ID,COM-022,PR-MABEL-01,true,,,,,"[""COM-022""]",COM-022 references PR-MABEL-01 through sender_record_id.,authoring/ceo_communications.csv,"{""inferred"":true,""source_column"":""sender_record_id""}",SUPPORTING_EVIDENCE,2026.07.19.2
CEO_BARKED_TWICE,REF-42C60DE4CE8B5049C8F2,SOURCE_REFERENCE,REFERENCES_RECIPIENT_RECORD_IDS,COM-022,PR-RHEA-01,true,,,,,"[""COM-022""]",COM-022 references PR-RHEA-01 through recipient_record_ids.,authoring/ceo_communications.csv,"{""inferred"":true,""source_column"":""recipient_record_ids""}",SUPPORTING_EVIDENCE,2026.07.19.2
CEO_BARKED_TWICE,REF-1E2E2898FC305846CC9E,SOURCE_REFERENCE,REFERENCES_SENDER_RECORD_ID,COM-023,PR-THEO-01,true,,,,,"[""COM-023""]",COM-023 references PR-THEO-01 through sender_record_id.,authoring/ceo_communications.csv,"{""inferred"":true,""source_column"":""sender_record_id""}",CORE_EVIDENCE,2026.07.19.2
CEO_BARKED_TWICE,REF-C391EE985C563AAF5C03,SOURCE_REFERENCE,REFERENCES_RECIPIENT_RECORD_IDS,COM-023,PR-RHEA-01,true,,,,,"[""COM-023""]",COM-023 references PR-RHEA-01 through recipient_record_ids.,authoring/ceo_communications.csv,"{""inferred"":true,""source_column"":""recipient_record_ids""}",CORE_EVIDENCE,2026.07.19.2
CEO_BARKED_TWICE,REF-015BC830F9CBE1C632C6,SOURCE_REFERENCE,REFERENCES_SENDER_RECORD_ID,COM-024,PR-RHEA-01,true,,,,,"[""COM-024""]",COM-024 references PR-RHEA-01 through sender_record_id.,authoring/ceo_communications.csv,"{""inferred"":true,""source_column"":""sender_record_id""}",SUPPORTING_EVIDENCE,2026.07.19.2
CEO_BARKED_TWICE,REF-4FA3F751FD2E60A57F43,SOURCE_REFERENCE,REFERENCES_RECIPIENT_RECORD_IDS,COM-024,PR-CONRAD-02,true,,,,,"[""COM-024""]",COM-024 references PR-CONRAD-02 through recipient_record_ids.,authoring/ceo_communications.csv,"{""inferred"":true,""source_column"":""recipient_record_ids""}",SUPPORTING_EVIDENCE,2026.07.19.2
CEO_BARKED_TWICE,REF-9960A73BE2132307AA23,SOURCE_REFERENCE,REFERENCES_SENDER_RECORD_ID,COM-025,PR-IDA-01,true,,,,,"[""COM-025""]",COM-025 references PR-IDA-01 through sender_record_id.,authoring/ceo_communications.csv,"{""inferred"":true,""source_column"":""sender_record_id""}",CORE_EVIDENCE,2026.07.19.2
CEO_BARKED_TWICE,REF-D484C0F7CA8BE7B6D231,SOURCE_REFERENCE,REFERENCES_RECIPIENT_RECORD_IDS,COM-025,PR-RHEA-01,true,,,,,"[""COM-025""]",COM-025 references PR-RHEA-01 through recipient_record_ids.,authoring/ceo_communications.csv,"{""inferred"":true,""source_column"":""recipient_record_ids""}",CORE_EVIDENCE,2026.07.19.2
CEO_BARKED_TWICE,REF-6678A49396052DE3BA29,SOURCE_REFERENCE,REFERENCES_SENDER_RECORD_ID,COM-026,PR-IVY-01,true,,,,,"[""COM-026""]",COM-026 references PR-IVY-01 through sender_record_id.,authoring/ceo_communications.csv,"{""inferred"":true,""source_column"":""sender_record_id""}",CORE_EVIDENCE,2026.07.19.2
CEO_BARKED_TWICE,REF-F38D4678D2AC146E1E5E,SOURCE_REFERENCE,REFERENCES_RECIPIENT_RECORD_IDS,COM-026,PR-ROWAN-03,true,,,,,"[""COM-026""]",COM-026 references PR-ROWAN-03 through recipient_record_ids.,authoring/ceo_communications.csv,"{""inferred"":true,""source_column"":""recipient_record_ids""}",CORE_EVIDENCE,2026.07.19.2
CEO_BARKED_TWICE,REF-0297416B98F9E2D2A9AE,SOURCE_REFERENCE,REFERENCES_SENDER_RECORD_ID,COM-027,PR-ROWAN-03,true,,,,,"[""COM-027""]",COM-027 references PR-ROWAN-03 through sender_record_id.,authoring/ceo_communications.csv,"{""inferred"":true,""source_column"":""sender_record_id""}",CORE_EVIDENCE,2026.07.19.2
